信号时间,方向,突破基准价,入场KAMA,出场时间,出场价,实际涨跌幅,盘中最大涨跌幅,持仓K线数,持仓小时,最大回撤1,最大回撤1时间,最大回撤2,最大回撤2时间,最大回撤3,最大回撤3时间,KAMA止损出场,峰值到平仓回撤,触发保本切换,出场类型
2021-02-22 16:00,short,55200.0,56139.55222414133,2021-02-24 08:00,50092.38488107538,0.09252925940080839,0.18670615942028987,10,40.0,0.0824543234579522,2021-02-24 08:00,0.05211267692508873,2021-02-24 04:00,0.03525814891633359,2021-02-23 20:00,True,0.09066976730810977,True,kama_trail
2021-02-26 04:00,short,48015.9,50148.16491935673,2021-02-27 00:00,48015.9,0.0,0.0815542351596034,5,20.0,0.051894174481008394,2021-02-26 20:00,0.028652379319414507,2021-02-26 16:00,0.0,2021-02-26 08:00,True,0.0634192007230939,True,breakeven
2021-03-01 16:00,long,46836.16,47053.58134679769,2021-03-03 00:00,47994.766620927934,0.02473743835805349,0.07228624208303996,8,32.0,0.042300177243828216,2021-03-03 00:00,0.02515874312146738,2021-03-02 12:00,0.018404778252340076,2021-03-02 00:00,True,0.02028263394445914,True,kama_trail
2021-03-03 12:00,long,49714.72,48017.55804569985,2021-03-04 08:00,49714.72,0.0,0.059676289034716494,5,20.0,0.04078988581128892,2021-03-04 08:00,0.026055945894736057,2021-03-04 04:00,0.01788756684853848,2021-03-03 20:00,True,0.022897330626558,True,breakeven
2021-03-07 08:00,long,49253.63,48036.48733686178,2021-03-10 12:00,53127.73577854793,0.07865624886019437,0.1347386984472008,19,76.0,0.024775764788744152,2021-03-10 08:00,0.023753183383478423,2021-03-08 12:00,0.0072416520198832855,2021-03-08 08:00,True,0.019618869984666592,True,kama_trail
2021-03-13 16:00,long,57840.0,55785.1888025561,2021-03-15 00:00,59516.842834586794,0.028991058689259927,0.07105809128630705,8,32.0,0.027191844562778678,2021-03-14 20:00,0.016516368645270018,2021-03-14 16:00,0.013538786298237803,2021-03-14 12:00,True,0.031181387626514373,True,kama_trail
2021-03-15 12:00,short,58770.0,59569.46858162984,2021-03-17 04:00,56687.25978123123,0.035438833057151085,0.09247915603198911,10,40.0,0.04151315024477991,2021-03-17 04:00,0.024604234941231415,2021-03-16 20:00,0.018961127102817034,2021-03-16 16:00,True,0.04158094411915201,True,kama_trail
2021-03-18 00:00,long,57238.0,56573.12062176745,2021-03-19 00:00,57371.88971838285,0.0023391753447509025,0.05716482057374472,6,24.0,0.03747088358350109,2021-03-19 00:00,0.012116725181906063,2021-03-18 16:00,0.00951118573924247,2021-03-18 12:00,True,0.0,True,kama_trail
2021-03-23 00:00,short,56329.98,57688.46769924653,2021-03-24 12:00,55582.4110683916,0.013271244399667861,0.05944578712792019,9,36.0,0.023169839946420995,2021-03-24 12:00,0.01855633995325507,2021-03-23 20:00,0.01000215272747154,2021-03-23 08:00,True,0.024941362595548803,True,kama_trail
2021-03-25 04:00,short,53600.0,55674.270143440954,2021-03-26 16:00,53600.0,0.0,0.05872985074626862,9,36.0,0.045392605019219164,2021-03-26 12:00,0.024873579611956582,2021-03-26 08:00,0.021284481342189573,2021-03-26 00:00,True,0.048053544776119374,True,breakeven
2021-03-29 16:00,long,56588.31,55383.88071176694,2021-03-31 12:00,57556.1177319294,0.017102608859133672,0.0588759409849844,11,44.0,0.018240783192642794,2021-03-31 12:00,0.01198016397421718,2021-03-30 20:00,0.009313210050469835,2021-03-30 08:00,True,0.0,True,kama_trail
2021-04-08 20:00,long,57415.03,56832.37386043903,2021-04-11 04:00,59326.59310003874,0.03329377516721221,0.07637320750333147,14,56.0,0.016649078586748866,2021-04-11 00:00,0.007067404379339819,2021-04-10 04:00,0.004928988868599168,2021-04-09 20:00,True,0.02238520234906755,True,kama_trail
2021-04-13 16:00,long,61550.0,59796.88387799842,2021-04-14 20:00,63302.012799843535,0.02846487083417603,0.055826320064987826,7,28.0,0.023065306594258976,2021-04-14 20:00,0.005284109167500449,2021-04-14 00:00,0.0,2021-04-13 20:00,True,0.020441895097714612,True,kama_trail
