signal_time,direction,breakthrough,atr,atr_pct,initial_stop,tp_price,exit_time,exit_price,final_return,r_value,max_excursion,mfe_r,duration_bars,duration_hours,exit_reason
2021-03-07 08:00,long,49253.63,1536.9300730573225,0.03120440205234259,47716.699926942674,55164.0656,2021-03-10 08:00,55164.0656,0.12000000000000009,3.8456112633951722,0.1347386984472008,4.317938803031338,18,72.0,take_profit
2021-03-15 04:00,short,59344.04,1421.3746873760176,0.023951431135730186,60765.41468737602,52222.7552,2021-03-17 04:00,56687.25978123123,0.04476911613649442,1.8691624681127674,0.10125768316413916,4.227625589064918,12,48.0,kama_trail
2021-04-18 08:00,short,59620.0,1176.0281847992421,0.019725397262650823,60796.028184799245,52465.6,2021-04-23 00:00,52465.6,0.12000000000000002,6.0835276675119125,0.12398523985239852,6.285563641709723,28,112.0,take_profit
2021-04-23 04:00,short,52228.0,1744.8437977931542,0.033408206283854526,53972.84379779315,45960.64,2021-04-26 08:00,51560.09247136909,0.01278830375719746,0.38278929579579896,0.10143160756682239,3.036128510013485,19,76.0,kama_trail
2021-05-13 00:00,short,55300.0,1417.5813379342214,0.025634382241125162,56717.58133793422,48664.0,2021-05-13 04:00,48664.0,0.12,4.68121286759485,0.12289801084990962,4.794264581603403,1,4.0,take_profit
2021-05-17 00:00,short,46481.14,1683.6949721960023,0.0362231858382992,48164.834972196004,40903.4032,2021-05-19 08:00,40903.4032,0.11999999999999998,3.3127953056277724,0.1366821037521885,3.7733319306131525,14,56.0,take_profit
2021-05-21 20:00,short,38091.68,2587.5540949956967,0.06792963962197773,40679.2340949957,33520.6784,2021-05-22 04:00,33520.6784,0.12000000000000008,1.7665337350203707,0.12316810390090435,1.8131717551620126,2,8.0,take_profit
2021-05-23 16:00,short,35501.01,2420.6868980903428,0.0681864233747249,37921.69689809035,31240.8888,2021-05-24 00:00,31240.8888,0.12000000000000004,1.7598811326490722,0.12406154078433264,1.8194463742810028,2,8.0,take_profit
2021-06-08 04:00,short,35201.86,1031.0845674204786,0.02929062746742583,36232.944567420476,30977.6368,2021-06-08 20:00,30977.6368,0.12000000000000001,4.096873654668282,0.12024535067181111,4.105250077197432,4,16.0,take_profit
2021-06-09 12:00,long,33866.09,1190.6703605895038,0.03515818804560857,32675.41963941049,37930.0208,2021-06-10 16:00,37930.0208,0.12000000000000006,3.413145178139766,0.13650557238819136,3.882611134883033,7,28.0,take_profit
2021-06-14 00:00,long,36150.0,1097.3954085251728,0.030356719461277257,35052.604591474825,40488.00000000001,2021-06-14 20:00,40488.00000000001,0.1200000000000002,3.9529963095344036,0.13416320885200553,4.41955557889392,5,20.0,take_profit
2021-06-18 00:00,short,38105.0,1019.5370798181834,0.02675599212224599,39124.53707981818,33532.4,2021-06-20 20:00,33532.4,0.11999999999999997,4.484976653144819,0.12578401784542712,4.701153194795767,17,68.0,take_profit
2021-06-21 12:00,short,33312.0,1058.6026025540414,0.03177841626302958,34370.60260255404,29314.56,2021-06-22 20:00,29314.56,0.11999999999999995,3.776147905130368,0.13604676993275702,4.281106044011114,8,32.0,take_profit
2021-07-21 16:00,long,30933.19,611.2160069396767,0.019759229712153086,30321.97399306032,34645.1728,2021-07-25 12:00,34645.1728,0.12000000000000005,6.073111237033345,0.12398785899546734,6.274933831008985,23,92.0,take_profit
2021-07-26 04:00,long,34780.0,596.1351458175802,0.017140170955077062,34183.86485418242,38953.600000000006,2021-07-26 08:00,38953.600000000006,0.12000000000000016,7.001097031908842,0.38495112133410003,22.459001275017872,1,4.0,take_profit
2021-08-06 00:00,long,39975.32,979.0025390779833,0.02449017391425468,38996.317460922015,44772.358400000005,2021-08-08 08:00,44772.358400000005,0.12000000000000012,4.8999243704902105,0.12164205314679158,4.966973839086907,14,56.0,take_profit
2021-09-07 20:00,short,50500.0,825.1209944555687,0.01633902959317958,51325.12099445557,44440.0,2021-09-08 16:00,44440.0,0.12,7.344377419457747,0.12017821782178217,7.355284910674763,5,20.0,take_profit
2021-09-19 16:00,short,47590.33,767.858454394971,0.016134757930759695,48358.18845439497,41879.4904,2021-09-21 08:00,41879.4904,0.11999999999999998,7.437359798948646,0.15677764789611667,9.716764798635868,10,40.0,take_profit
2021-09-30 08:00,long,42576.8,984.4704800341676,0.02312222806867044,41592.32951996584,47686.01600000001,2021-10-01 16:00,47686.01600000001,0.12000000000000018,5.189811277858412,0.12562263955957234,5.432981596171749,8,32.0,take_profit
2021-10-14 00:00,long,56624.1,1257.1636602176375,0.022201918621534603,55366.93633978236,63418.992000000006,2021-10-16 04:00,63418.992000000006,0.12000000000000013,5.404938286892329,0.13021858184059443,5.865194988792085,13,52.0,take_profit
2021-12-03 20:00,short,56039.96,1158.7124660053623,0.020676539847732982,57198.67246600536,49315.1648,2021-12-04 12:00,49315.1648,0.12000000000000001,5.803678994827418,0.2703618989021405,13.07578061383339,4,16.0,take_profit
2022-01-06 00:00,short,45445.57,810.211617099915,0.017828175927816835,46255.781617099914,39992.1016,2022-01-10 00:00,42443.68061982283,0.06605460950709101,3.705068301689111,0.10977989713848901,6.157662880541936,24,96.0,kama_trail
2022-01-21 08:00,short,40550.0,780.053558310236,0.019236832510733316,41330.05355831024,35684.0,2022-01-22 04:00,35684.0,0.12,6.238033207028507,0.12747422934648586,6.626570630864555,5,20.0,take_profit
2022-02-04 12:00,long,37435.54,749.2861163878121,0.02001536818723096,36686.25388361219,41927.804800000005,2022-02-06 00:00,41136.74783231011,0.09886882444623768,4.939645552426671,0.11984493879345667,5.987645976450894,9,36.0,kama_trail
2022-02-28 20:00,long,39868.6,1056.4620329596896,0.026498598720790037,38812.13796704031,44652.832,2022-03-01 20:00,44652.832,0.12000000000000009,4.528541349088454,0.1270774494213492,4.795629035343967,6,24.0,take_profit
2022-03-03 08:00,short,43321.0,1140.5910997107642,0.026328826659374534,44461.591099710764,38122.48,2022-03-06 00:00,39461.96311969484,0.08908005079072875,3.3833657664729726,0.11080076637196741,4.208344253446484,16,64.0,kama_trail
2022-03-24 20:00,long,43500.0,708.8530378029998,0.016295472133402295,42791.146962197,48720.00000000001,2022-03-29 04:00,47155.79509767238,0.08404126661315817,5.157338549331826,0.10804597701149425,6.630429368782921,26,104.0,kama_trail
2022-05-08 04:00,short,35702.9,650.5899811681884,0.01822232875111513,36353.48998116819,31418.552,2022-05-10 00:00,31418.552,0.12000000000000005,6.5853273551908975,0.15132944382669197,8.304616050647821,11,44.0,take_profit
2022-06-13 04:00,short,26850.0,639.6115132147162,0.023821657847847903,27489.611513214717,23628.0,2022-06-13 16:00,23628.0,0.12,5.0374327751013785,0.12609683426443205,5.293369381334805,3,12.0,take_profit
2022-06-13 20:00,short,23464.3,808.7023957103438,0.03446522571354542,24273.002395710344,20648.584,2022-06-15 12:00,20648.584,0.12000000000000002,3.4817703211163935,0.12133752125569476,3.5205781695492293,10,40.0,take_profit
2022-06-18 12:00,short,20300.8,872.8809223947475,0.04299736573902248,21173.680922394746,17864.703999999998,2022-06-19 04:00,17864.703999999998,0.12000000000000006,2.790868648287759,0.133374054224464,3.1019122202507328,4,16.0,take_profit
2022-06-19 16:00,long,19529.5,925.7347392214192,0.0474018658553173,18603.765260778582,21873.04,2022-06-22 12:00,20160.95983117869,0.032333640450533316,0.6821174624058873,0.1131877416216493,2.387833043684977,17,68.0,kama_trail
2022-07-15 00:00,long,20463.3,498.7927251584601,0.024374989623299276,19964.50727484154,22918.896,2022-07-19 08:00,22918.896,0.12000000000000006,4.923079018884828,0.12151998944451779,4.985437586745091,26,104.0,take_profit
2022-07-27 12:00,long,21294.0,474.51228718011697,0.022283849308730955,20819.487712819882,23849.280000000002,2022-07-28 20:00,23849.280000000002,0.12000000000000012,5.3850660331374325,0.1270592655208039,5.701854457928921,8,32.0,take_profit
2022-08-17 20:00,short,23650.0,399.4881531733148,0.016891676666947773,24049.488153173315,20812.0,2022-08-20 04:00,20812.0,0.12,7.104090515467066,0.12219873150105708,7.234257078823052,14,56.0,take_profit
2022-09-09 08:00,long,19450.0,310.29409529417677,0.01595342392257978,19139.705904705825,21784.000000000004,2022-09-10 20:00,21203.51261135475,0.09015489004394595,5.651131097716561,0.1141388174807198,7.154502885062351,9,36.0,kama_trail
2022-09-13 20:00,short,22003.9,399.6543359197084,0.018162886393762394,22403.55433591971,19363.432,2022-09-17 00:00,19363.432,0.12000000000000002,6.606879402230426,0.12288276169224552,6.7655965592807235,19,76.0,take_profit
2022-11-07 04:00,short,21133.8,220.60386938429437,0.010438438396516215,21354.403869384292,18597.744,2022-11-09 00:00,20021.45332110687,0.0526335386392002,5.042280908298163,0.20364534537092238,19.509177295991723,11,44.0,kama_trail
2023-01-12 00:00,long,17500.0,102.84503723065859,0.005876859270323348,17397.154962769342,19600.000000000004,2023-01-14 04:00,19600.000000000004,0.1200000000000002,20.419069860319752,0.14273142857142854,24.287025093860272,13,52.0,take_profit
2023-01-21 00:00,long,21250.0,319.6037086316036,0.015040174523840169,20930.396291368397,23800.000000000004,2023-01-22 04:00,22729.487154258855,0.06962292490629907,4.629130120527513,0.10070588235294117,6.695792139467023,7,28.0,kama_trail
2023-02-14 20:00,long,21880.0,235.78962759413662,0.010776491206313374,21644.21037240586,24505.600000000002,2023-02-16 08:00,24505.600000000002,0.1200000000000001,11.13534987433558,0.1395840950639853,12.952647795249941,9,36.0,take_profit
2023-03-13 00:00,long,20531.0,335.46840349968187,0.016339603696833172,20195.531596500317,22994.72,2023-03-13 20:00,22994.72,0.12000000000000005,7.344119369508186,0.19415517997175008,11.88249014934064,5,20.0,take_profit
2023-03-17 08:00,long,25167.9,649.4245217138003,0.025803683331299006,24518.4754782862,28188.048000000003,2023-03-19 00:00,27000.182431895344,0.07280235664856195,2.8213939736369005,0.10312739640573905,3.9966153312945427,10,40.0,kama_trail
2023-06-21 00:00,long,27177.3,304.04834256590703,0.011187584585882595,26873.25165743409,30438.576,2023-06-22 00:00,30438.576,0.12000000000000006,10.726175885313603,0.1341082447483746,11.98723850701458,6,24.0,take_profit
2023-08-16 00:00,short,29233.0,162.37368005026616,0.005554465160957348,29395.373680050267,25725.04,2023-08-18 04:00,25725.04,0.11999999999999997,21.604240286443204,0.15913522389080834,28.649963458116343,13,52.0,take_profit
2023-10-16 00:00,long,26958.0,181.59623962447893,0.006736265287650379,26776.40376037552,30192.960000000003,2023-10-16 20:00,30192.960000000003,0.1200000000000001,17.814025261148274,0.13955041175161362,20.71628800122405,5,20.0,take_profit
2023-10-23 08:00,long,30229.7,354.58738512119635,0.011729768575976485,29875.112614878803,33857.264,2023-10-24 04:00,33857.264,0.12000000000000006,10.230380865805808,0.19028306599139258,16.222235311710048,5,20.0,take_profit
2023-12-01 12:00,long,38132.0,415.2100879143075,0.010888757157093976,37716.78991208569,42707.840000000004,2023-12-05 12:00,41427.12178104437,0.08641355766926388,7.936034978332292,0.11297597818105529,10.375470455547072,24,96.0,kama_trail
2024-02-08 00:00,long,43378.8,448.85526881116414,0.010347341761670773,42929.944731188836,48584.25600000001,2024-02-10 16:00,47052.737699003395,0.08469431378930244,8.185127711064116,0.11184034597545343,10.80860655339896,16,64.0,kama_trail
2024-02-27 00:00,long,52885.5,579.6705677210664,0.010960860117065478,52305.82943227894,59231.76,2024-02-28 16:00,59231.76,0.12000000000000004,10.948045930553059,0.1267549706441274,11.564327004481758,10,40.0,take_profit
2024-04-12 20:00,short,69592.6,1100.9704363442993,0.01582022278725467,70693.57043634431,61241.488000000005,2024-04-14 04:00,61241.488000000005,0.12000000000000001,7.585228198978099,0.142832714972569,9.028489477887764,8,32.0,take_profit
2024-07-02 20:00,short,62387.0,666.7293842388722,0.010686992229773385,63053.729384238875,54900.56,2024-07-05 12:00,54900.56,0.12000000000000004,11.228603653859361,0.1451824899418148,13.584971975308843,16,64.0,take_profit
2024-07-13 16:00,long,58500.0,962.7923971690018,0.01645798969519661,57537.207602831,65520.00000000001,2024-07-16 12:00,63573.93368310991,0.08673390911298998,5.2700184359882005,0.11091965811965816,6.739562982715374,17,68.0,kama_trail
2024-08-03 04:00,short,62350.0,1234.488361827581,0.01979933218648887,63584.48836182758,54868.0,2024-08-05 08:00,54868.0,0.12,6.060810479349824,0.16243785084202084,8.20420857188653,13,52.0,take_profit
2024-11-05 20:00,long,69243.8,899.8517321278001,0.012995412327570123,68343.9482678722,77553.05600000001,2024-11-10 12:00,77553.05600000001,0.12000000000000012,9.234027899631691,0.1536455249423053,11.823058866423354,28,112.0,take_profit
2025-02-02 04:00,short,101344.0,1382.374089726806,0.013640413736647518,102726.3740897268,89182.72,2025-02-03 20:00,96827.77570243394,0.04456331206155335,3.267005893070948,0.10078248342279757,7.388521005930093,10,40.0,kama_trail
2025-02-24 20:00,short,95018.0,881.752895195165,0.009279851135523428,95899.75289519517,83615.84,2025-02-27 00:00,83615.84,0.12000000000000004,12.931241918379273,0.12368709086699362,13.328564118180447,13,52.0,take_profit
2025-10-10 20:00,short,119572.8,1350.194696224241,0.01129182135255042,120922.99469622424,105224.064,2025-10-11 04:00,105224.064,0.12000000000000004,10.627160690325331,0.15100675069915567,13.373108375031865,2,8.0,take_profit
2025-11-14 00:00,short,100711.0,1530.5377359186675,0.01519732438282479,102241.53773591867,88625.68000000001,2025-11-20 00:00,88625.68000000001,0.11999999999999993,7.896126777133056,0.12025498704213045,7.912905193892962,36,144.0,take_profit
2026-02-04 00:00,short,77000.5,1582.755795318836,0.020555136594162842,78583.25579531884,67760.44,2026-02-05 20:00,67760.44,0.11999999999999997,5.8379568265227215,0.1342134141986091,6.529434313597432,11,44.0,take_profit
2026-02-06 00:00,short,66666.0,1918.1384565890407,0.028772364572481335,68584.13845658905,58666.08,2026-02-06 16:00,65340.71338898156,0.01987949796025621,0.690923330620852,0.1029910299102991,3.5795121965332837,4,16.0,kama_trail
2026-06-01 12:00,short,73171.0,673.0329546864743,0.009198083321076305,73844.03295468648,64390.48,2026-06-03 12:00,67343.87624933393,0.07963706592319456,8.658006580644445,0.10676224187177982,11.607009650276481,12,48.0,kama_trail
2026-08-19 20:00,long,65057.9,396.3119487211866,0.00609168062174135,64661.58805127881,72864.84800000001,2026-08-21 00:00,72864.84800000001,0.12000000000000018,19.698997280277197,0.12123662153251183,19.901998981991195,7,28.0,take_profit
