序号,信号时间,方向,信号收盘价,6K极值,回调基准,ATR,挂单价格,成交,取消原因,成交时间,成交价格,入场价,紧止损价,确认阈值,止盈价,加仓阈值,确认,出场时间,出场价,出场类型,持仓K数,R值,前3K
646,2023/01/16 08:00,做多,21084.3,21073.8,21012.0,338.3754988171069,21350.375498817106,否,KAMA,,,,,,,,,2023/01/16 16:00,,挂单取消,0,,
647,2023/01/21 00:00,做多,21494.2,21250.0,21223.2,319.6037086316036,21542.803708631604,是,,2023/01/21 04:00,21542.803708631604,21542.803708631604,21446.92259604212,21702.605562947407,25892.304,21702.605562947407,是,2023/01/22 04:00,22729.487154258855,止损,6,4.30054646665697,否
648,2023/01/25 04:00,做空,22627.4,22677.9,22756.1,358.7134893716342,22397.386510628363,是,,2023/01/25 08:00,22397.386510628363,22397.386510628363,22505.000557439853,22218.029765942545,20025.368,22218.02976594255,否,2023/01/25 08:00,22641.0,弱突破平仓,0,-0.6791311076658418,是
649,2023/01/27 08:00,做空,22762.2,22843.8,22843.8,357.9419780600947,22485.858021939905,否,KAMA,,,,,,,,,2023/01/27 12:00,,挂单取消,0,,
650,2023/01/28 00:00,做多,23246.7,23161.0,23161.0,355.2275651423101,23516.22756514231,否,3K跌破基准,,,,,,,,,2023/01/28 12:00,,挂单取消,0,,
651,2023/01/29 08:00,做多,23190.0,23185.0,23185.0,304.2448593977406,23489.24485939774,是,,2023/01/29 16:00,23489.24485939774,23489.24485939774,23397.971401578416,23641.367289096608,28285.7,23641.36728909661,是,2023/01/29 16:00,23200.4,止损,0,-0.999999999999994,是
652,2023/01/30 16:00,做空,23075.2,23151.0,23151.0,314.0746978598127,22836.925302140186,是,,2023/01/31 00:00,22836.925302140186,22836.925302140186,22931.147711498128,22679.88795321028,20372.88,22679.88795321028,是,2023/01/31 00:00,23178.6,止损,0,-1.087877183956791,是
653,2023/02/02 00:00,做多,23379.9,23330.0,23330.0,304.6956448535416,23634.695644853542,是,,2023/02/02 04:00,23634.695644853542,23634.695644853542,23543.28695139748,23787.043467280313,28462.6,23787.043467280313,是,2023/02/02 04:00,23379.8,止损,0,-1.0000000000000016,是
654,2023/02/05 20:00,做空,23094.2,23211.0,23211.0,262.57563599564276,22948.424364004357,是,,2023/02/06 00:00,22948.424364004357,22948.424364004357,23027.19705480305,22817.136546006535,20425.68,22817.136546006535,否,2023/02/06 00:00,22889.5,弱突破平仓,0,0.22440910704043657,是
655,2023/02/10 00:00,做空,22027.3,22341.1,22341.1,278.3995240165101,22062.70047598349,是,,2023/02/10 04:00,22027.3,22027.3,22110.81985720495,21888.100237991745,19660.167999999998,21923.500713975234,是,2023/02/12 04:00,21806.49048802318,止损,12,0.8326846993455715,否
656,2023/02/14 20:00,做多,22033.3,21880.0,21840.0,235.78962759413662,22075.78962759414,是,,2023/02/15 00:00,22075.78962759414,22075.78962759414,22005.0527393159,22193.684441391208,26644.8,22193.684441391204,是,2023/02/17 04:00,24634.22389027348,止损,13,20.18603702596109,否
657,2023/02/19 20:00,做多,24929.7,24887.5,24887.5,379.43545374943335,25266.935453749433,否,KAMA,,,,,,,,,2023/02/20 00:00,,挂单取消,0,,
658,2023/02/22 20:00,做空,23707.8,23851.5,23851.5,420.6815083814575,23430.818491618542,否,KAMA,,,,,,,,,2023/02/23 04:00,,挂单取消,0,,
659,2023/02/24 20:00,做空,23337.2,23590.0,23590.0,411.09738934805085,23178.90261065195,是,,2023/02/25 00:00,23178.90261065195,23178.90261065195,23302.231827456362,22973.353915977925,20759.2,22973.353915977925,否,2023/02/25 00:00,23172.3,弱突破平仓,0,0.01606094035873173,是
660,2023/02/26 16:00,做多,23244.2,23243.2,23147.6,358.9178906015565,23506.517890601554,否,KAMA,,,,,,,,,2023/02/26 20:00,,挂单取消,0,,
661,2023/03/01 12:00,做多,23709.6,23592.8,23592.8,338.0967202499819,23930.89672024998,是,,2023/03/01 16:00,23930.89672024998,23930.89672024998,23829.467704174986,24099.94508037497,28783.215999999997,24099.94508037497,否,2023/03/01 16:00,23736.8,弱突破平仓,0,-0.574086374178579,是
662,2023/03/03 08:00,做空,22306.3,23183.0,23183.0,318.2966201271387,22864.703379872863,是,,2023/03/03 12:00,22306.4,22306.4,22401.888986038142,22147.25168993643,20401.04,22705.555069809292,否,2023/03/03 12:00,22347.8,弱突破平仓,0,-0.13006735661679733,是
663,2023/03/09 04:00,做空,21695.4,21800.0,21800.0,254.83649037783817,21545.16350962216,是,,2023/03/09 16:00,21545.16350962216,21545.16350962216,21621.61445673551,21417.745264433244,19184.0,21417.745264433244,否,2023/03/09 16:00,21664.4,弱突破平仓,0,-0.4678941002564097,是
664,2023/03/10 00:00,做空,20845.6,21511.1,21540.5,256.0147324650234,21284.485267534976,是,,2023/03/10 04:00,20845.6,20845.6,20922.404419739505,20717.592633767486,18955.64,21156.477901302464,是,2023/03/10 20:00,20189.99755172192,止损,4,1.9831081268946804,否
665,2023/03/11 08:00,做多,20381.2,20351.8,20351.8,359.40821700320606,20711.208217003204,否,KAMA,,,,,,,,,2023/03/11 12:00,,挂单取消,0,,
666,2023/03/13 00:00,做多,20770.5,20531.0,20531.0,335.46840349968187,20866.468403499683,是,,2023/03/13 04:00,20866.468403499683,20866.468403499683,20765.82788244978,21034.202605249524,25047.82,21034.202605249524,是,2023/03/14 20:00,25047.82,止盈,10,20.888618789122297,否
667,2023/03/18 04:00,做多,27384.0,26980.0,26980.0,684.8048843721936,27664.80488437219,是,,2023/03/18 08:00,27664.80488437219,27664.80488437219,27459.363419060533,28007.207326558288,32915.6,28007.20732655829,否,2023/03/18 08:00,27293.3,弱突破平仓,0,-0.5424974220398207,是
668,2023/03/20 00:00,做多,28245.3,27799.9,27490.0,649.0156528398846,28139.015652839884,是,,2023/03/20 04:00,28245.4,28245.4,28050.695304148037,28569.907826419945,33537.799999999996,28463.523479259828,否,2023/03/20 04:00,27955.7,弱突破平仓,0,-0.4463682789966102,是
669,2023/03/22 20:00,做多,28586.2,28460.0,28460.0,591.1390643566697,29051.13906435667,否,KAMA,,,,,,,,,2023/03/23 00:00,,挂单取消,0,,
670,2023/03/26 16:00,做多,27852.1,27788.0,27788.0,547.089514871876,28335.089514871877,否,KAMA,,,,,,,,,2023/03/27 20:00,,挂单取消,0,,
671,2023/03/29 00:00,做多,27412.1,27300.0,27300.0,502.5656937925845,27802.565693792585,否,KAMA,,,,,,,,,2023/03/29 04:00,,挂单取消,0,,
672,2023/03/29 12:00,做多,28077.7,27500.0,27500.0,497.29497421541726,27997.294974215416,是,,2023/03/29 16:00,28077.8,28077.8,27928.611507735375,28326.447487107707,33550.0,28245.942461323124,是,2023/03/30 20:00,28370.088315281217,止损,7,0.4747215290781755,否
673,2023/03/31 00:00,做空,27971.3,28066.0,28066.0,505.5087989481035,27560.491201051896,否,KAMA,,,,,,,,,2023/03/31 08:00,,挂单取消,0,,
674,2023/04/02 20:00,做空,28110.2,28180.0,28180.0,390.6865257553322,27789.313474244667,是,,2023/04/03 08:00,27789.313474244667,27789.313474244667,27906.51943197127,27593.970211367003,24798.4,27593.970211367003,否,2023/04/03 08:00,27738.1,弱突破平仓,0,0.1310858472675898,是
675,2023/04/05 08:00,做多,28536.1,28450.0,28450.0,415.8061937713177,28865.806193771317,否,KAMA,,,,,,,,,2023/04/05 20:00,,挂单取消,0,,
676,2023/04/08 12:00,做多,28073.8,28069.9,28052.2,329.1654518886342,28381.365451888636,否,KAMA,,,,,,,,,2023/04/08 16:00,,挂单取消,0,,
677,2023/04/10 00:00,做多,28132.4,28078.1,28078.1,268.5898902772403,28346.689890277237,是,,2023/04/10 04:00,28346.689890277237,28346.689890277237,28266.112923194065,28480.984835415857,34255.282,28480.98483541586,是,2023/04/10 04:00,28132.4,止损,0,-0.9999999999999943,是
678,2023/04/11 00:00,做多,29164.9,28590.0,28539.1,274.5465539919703,28813.64655399197,是,,2023/04/11 04:00,29164.9,29164.9,29082.53603380241,29302.173276995985,34817.702,28950.919830987954,是,2023/04/12 04:00,30005.58657874748,止损,6,2.6970768590182885,否
679,2023/04/14 08:00,做多,30684.6,30648.9,30648.9,357.2983846127326,31006.198384612733,是,,2023/04/14 12:00,31006.198384612733,31006.198384612733,30899.008869228914,31184.8475769191,37391.658,31184.8475769191,否,2023/04/14 12:00,30739.9,弱突破平仓,0,-0.7453109112188301,是
680,2023/04/17 08:00,做空,29966.5,30102.0,30102.0,292.76365996144375,29809.236340038555,是,,2023/04/17 16:00,29809.236340038555,29809.236340038555,29897.065438026988,29662.854510057834,26489.76,29662.854510057834,是,2023/04/18 12:00,29677.48947949688,止损,5,-0.6805578908988986,否
681,2023/04/18 16:00,做多,30369.7,29913.6,29913.6,315.80823527772543,30229.408235277722,是,,2023/04/18 20:00,30369.7,30369.7,30274.957529416683,30527.604117638864,36494.592,30387.312352916586,否,2023/04/18 20:00,30170.2,弱突破平仓,0,-0.6317124688802285,是
682,2023/04/19 16:00,做空,29299.9,29678.2,29678.2,337.10129874837304,29341.098701251627,是,,2023/04/19 20:00,29300.0,29300.0,29401.13038962451,29131.449350625815,26116.816000000003,29172.548051877442,否,2023/04/19 20:00,29247.9,弱突破平仓,0,0.1545529494945323,是
683,2023/04/20 04:00,做空,28795.1,28800.0,28800.0,384.9726135143863,28415.027386485614,是,,2023/04/20 20:00,28415.027386485614,28415.027386485614,28530.51917053993,28222.54107972842,25344.0,28222.54107972842,是,2023/04/20 20:00,28601.5,止损,0,-1.0000000000000004,是
684,2023/04/21 00:00,做空,28091.2,28300.0,28520.2,410.45536867198706,28109.744631328012,是,,2023/04/21 04:00,28091.2,28091.2,28214.336610601596,27885.972315664007,25097.776,27904.516946992022,否,2023/04/21 04:00,28229.9,弱突破平仓,0,-0.3379173732061524,是
685,2023/04/22 00:00,做空,27273.6,27800.0,27983.0,411.4420207711473,27571.55797922885,是,,2023/04/22 04:00,27273.6,27273.6,27397.032606231343,27067.878989614426,24625.04,27365.83696884328,否,2023/04/22 04:00,27252.5,弱突破平仓,0,0.051283045811538065,是
686,2023/04/23 04:00,做多,27807.2,27780.0,27400.0,387.3014150740464,27787.301415074046,是,,2023/04/23 08:00,27807.2,27807.2,27691.009575477787,28000.850707537025,33428.0,27980.95212261107,是,2023/04/23 08:00,27691.009575477787,止损,0,-1.0513775167130488,是
687,2023/04/26 00:00,做多,27596.1,27583.6,27583.6,370.94371408660186,27954.5437140866,是,,2023/04/26 04:00,27954.5437140866,27954.5437140866,27843.26059986062,28140.0155711299,33651.992,28140.0155711299,是,2023/04/27 00:00,28595.8428146918,止损,5,2.5366164179758135,否
688,2023/04/30 20:00,做多,29644.2,29385.0,29385.0,409.92540911140213,29794.9254091114,是,,2023/05/01 00:00,29794.9254091114,29794.9254091114,29671.94778637798,29999.888113667104,35849.7,29999.888113667104,是,2023/05/01 00:00,29644.4,止损,0,-0.9999999999999989,是
689,2023/05/01 08:00,做空,28545.6,29067.4,29067.4,434.2968101368883,28633.10318986311,是,,2023/05/01 12:00,28545.6,28545.6,28675.889043041065,28328.451594931554,25579.312,28415.95478479467,否,2023/05/01 12:00,28610.0,弱突破平仓,0,-0.14828568503577744,是
690,2023/05/04 04:00,做多,29018.4,28820.0,28820.0,435.067776715909,29255.06777671591,是,,2023/05/04 16:00,29255.06777671591,29255.06777671591,29124.547443701136,29472.601665073864,35160.4,29472.601665073864,否,2023/05/04 16:00,29145.0,弱突破平仓,0,-0.25298995376479605,是
691,2023/05/06 20:00,做空,28557.9,28618.3,28618.3,408.7829064566743,28209.517093543323,否,KAMA,,,,,,,,,2023/05/07 00:00,,挂单取消,0,,
692,2023/05/08 04:00,做空,28419.4,28620.2,28620.2,391.1968812970482,28229.003118702953,是,,2023/05/08 08:00,28229.003118702953,28229.003118702953,28346.362183092067,28033.404678054427,25185.776,28033.404678054427,是,2023/05/08 08:00,28419.5,止损,0,-0.9999999999999997,是
693,2023/05/08 12:00,做空,27957.8,28000.0,28691.2,411.72593537058594,28279.474064629416,是,,2023/05/08 16:00,27957.7,27957.7,28081.217780611176,27751.837032314706,25248.256,28073.61109694412,否,2023/05/08 16:00,27922.2,弱突破平仓,0,0.08622240415349883,是
694,2023/05/10 20:00,做多,28141.2,27848.7,27815.6,371.5091058783705,28187.109105878368,是,,2023/05/11 00:00,28187.109105878368,28187.109105878368,28075.656374114857,28372.863658817554,33935.032,28372.863658817554,是,2023/05/11 00:00,28075.656374114857,止损,0,-0.9999999999999963,是
695,2023/05/14 20:00,做多,27071.4,27051.5,27051.5,360.3680251125551,27411.868025112555,否,KAMA,,,,,,,,,2023/05/15 08:00,,挂单取消,0,,
696,2023/05/15 12:00,做多,27398.6,27279.0,27200.0,362.44158375433295,27562.441583754335,是,,2023/05/16 00:00,27562.441583754335,27562.441583754335,27453.709108628034,27743.662375631502,33184.0,27743.6623756315,否,2023/05/16 00:00,27410.1,弱突破平仓,0,-0.42032037873886746,是
697,2023/05/17 12:00,做空,26831.9,26862.0,26862.0,328.8061330014111,26533.19386699859,是,,2023/05/17 20:00,26533.19386699859,26533.19386699859,26631.835706899015,26368.790800497885,23638.56,26368.79080049788,否,2023/05/17 20:00,26788.0,弱突破平仓,0,-0.774943370658832,是
698,2023/05/18 00:00,做多,27377.1,27238.5,27238.5,331.3434582820849,27569.843458282085,否,KAMA,,,,,,,,,2023/05/18 20:00,,挂单取消,0,,
699,2023/05/19 00:00,做空,26719.3,26730.0,26730.0,331.8284296369913,26398.171570363007,否,KAMA,,,,,,,,,2023/05/19 04:00,,挂单取消,0,,
700,2023/05/21 00:00,做多,27054.3,26969.8,26966.8,276.8452970579853,27243.645297057985,是,,2023/05/21 08:00,27243.645297057985,27243.645297057985,27160.591707940588,27382.067945586976,32899.496,27382.067945586976,否,2023/05/21 08:00,27166.5,弱突破平仓,0,-0.27865850667431336,是
701,2023/05/21 16:00,做空,26818.1,26841.8,26841.8,262.0366978618358,26579.763302138163,是,,2023/05/22 08:00,26579.763302138163,26579.763302138163,26658.374311496715,26448.744953207246,23620.784,26448.744953207246,否,2023/05/22 08:00,26637.7,弱突破平仓,0,-0.22110146530844502,是
702,2023/05/23 08:00,做多,27354.6,27097.8,27097.8,247.74994861572145,27345.54994861572,是,,2023/05/23 12:00,27354.7,27354.7,27280.375015415284,27478.574974307863,33059.316,27469.424922923583,否,2023/05/23 12:00,27295.8,弱突破平仓,0,-0.23773970622032187,是
703,2023/05/24 08:00,做空,26770.0,26782.6,26782.6,251.4513437333023,26531.148656266698,是,,2023/05/24 20:00,26531.148656266698,26531.148656266698,26606.58405938669,26405.422984400047,23568.688,26405.422984400044,是,2023/05/25 20:00,26406.184336002374,止损,6,-0.1575653370938993,否
704,2023/05/26 20:00,做多,26737.5,26644.0,26644.0,271.5583993230735,26915.558399323072,否,KAMA,,,,,,,,,2023/05/27 20:00,,挂单取消,0,,
705,2023/05/28 08:00,做多,27174.4,26890.0,26776.4,246.74376483116998,27023.143764831173,是,,2023/05/28 12:00,27174.5,27174.5,27100.47687055065,27297.871882415584,32667.208000000002,27146.515647246757,否,2023/05/28 12:00,27218.9,弱突破平仓,0,0.17994375675665547,是
706,2023/05/30 16:00,做多,28005.9,27966.7,27966.7,292.23993978178225,28258.939939781783,否,KAMA,,,,,,,,,2023/05/30 20:00,,挂单取消,0,,
707,2023/05/31 12:00,做空,27150.4,27530.0,27530.0,295.893870673041,27234.10612932696,是,,2023/05/31 16:00,27150.4,27150.4,27239.168161201913,27002.45306466348,24226.4,27086.15919399044,否,2023/05/31 16:00,27087.9,弱突破平仓,0,0.2112243820996945,是
708,2023/05/31 20:00,做空,26900.1,26942.0,27530.0,312.46246828241954,27217.537531717582,是,,2023/06/01 00:00,26900.0,26900.0,26993.738740484725,26743.76876585879,24226.4,27061.30629757637,否,2023/06/01 00:00,26999.5,弱突破平仓,0,-0.31843824490967926,是
709,2023/06/03 20:00,做多,27292.7,27290.0,27290.0,283.9992481176388,27573.999248117638,否,KAMA,,,,,,,,,2023/06/04 00:00,,挂单取消,0,,
710,2023/06/05 08:00,做空,26835.9,26935.3,26935.3,254.60541291805873,26680.69458708194,是,,2023/06/05 16:00,26680.69458708194,26680.69458708194,26757.07621095736,26553.391880622912,23703.064,26553.391880622912,否,2023/06/05 16:00,26760.1,弱突破平仓,0,-0.3118763737502082,是
711,2023/06/07 00:00,做多,27073.2,26139.0,26072.2,310.6956947168343,26382.895694716834,是,,2023/06/07 04:00,27073.3,27073.3,26980.091291584948,27228.647847358417,31808.084,26538.24354207525,否,2023/06/07 04:00,27221.5,弱突破平仓,0,0.4769940572722422,是
712,2023/06/10 12:00,做空,25637.2,26250.0,26411.4,320.89147989966165,26090.50852010034,是,,2023/06/10 16:00,25637.3,25637.3,25733.567443969896,25476.854260050168,23242.032000000003,25930.06278015051,否,2023/06/10 16:00,25718.7,弱突破平仓,0,-0.2536683118712099,是
713,2023/06/13 16:00,做多,26178.1,26155.5,26097.7,308.0897454108142,26405.789745410813,是,,2023/06/13 20:00,26405.789745410813,26405.789745410813,26313.36282178757,26559.83461811622,31839.194,26559.834618116223,是,2023/06/13 20:00,26178.1,止损,0,-0.9999999999999948,是
714,2023/06/15 04:00,做空,25115.9,25750.0,25790.6,288.0275099049135,25502.572490095085,是,,2023/06/15 08:00,25115.9,25115.9,25202.308252971474,24971.886245047546,22695.728,25358.55873514263,否,2023/06/15 08:00,25054.8,弱突破平仓,0,0.2121325147732351,是
715,2023/06/16 20:00,做多,25832.4,25750.0,25750.0,307.83501830648754,26057.835018306487,是,,2023/06/17 00:00,26057.835018306487,26057.835018306487,25965.48451281454,26211.752527459732,31415.0,26211.752527459732,是,2023/06/19 04:00,26412.75868362316,止损,13,1.4023172260085146,否
716,2023/06/21 00:00,做多,27973.8,27177.3,27177.3,304.04834256590703,27481.348342565907,是,,2023/06/21 04:00,27973.7,27973.7,27882.485497230227,28125.724171282953,33156.306,27633.37251384886,是,2023/06/22 16:00,29984.988294442282,止损,9,10.826161922494432,否
717,2023/06/23 20:00,做多,31232.9,30353.9,30353.9,435.56882972476524,30789.468829724767,是,,2023/06/24 00:00,31232.9,31232.9,31102.229351082573,31450.684414862386,37031.758,31007.253244587147,否,2023/06/24 00:00,30873.7,弱突破平仓,0,-0.8246687446091545,是
718,2023/06/27 16:00,做多,30720.1,30667.3,30667.3,405.4225129503454,31072.722512950346,否,KAMA,,,,,,,,,2023/06/28 08:00,,挂单取消,0,,
719,2023/06/28 12:00,做空,30176.0,30222.5,30222.5,405.1983445918239,29817.301655408177,否,KAMA,,,,,,,,,2023/06/28 16:00,,挂单取消,0,,
720,2023/06/29 16:00,做多,30660.6,30485.0,30485.0,390.4549371599333,30875.454937159935,否,KAMA,,,,,,,,,2023/06/30 04:00,,挂单取消,0,,
721,2023/06/30 20:00,做空,30052.0,30222.0,30222.0,402.753485619051,29819.24651438095,否,KAMA,,,,,,,,,2023/07/01 00:00,,挂单取消,0,,
722,2023/07/03 20:00,做多,31068.0,30800.0,30800.0,325.71330664533684,31125.713306645335,是,,2023/07/04 00:00,31125.713306645335,31125.713306645335,31027.999314651734,31288.569959968005,37576.0,31288.569959968005,否,2023/07/04 00:00,31254.1,弱突破平仓,0,0.3941708574235844,是
723,2023/07/05 00:00,做空,30685.3,30810.2,30810.2,337.2320032141465,30472.967996785854,是,,2023/07/05 16:00,30472.967996785854,30472.967996785854,30574.137597750097,30304.351995178782,27112.976000000002,30304.351995178782,否,2023/07/05 16:00,30395.0,弱突破平仓,0,0.23119987439727988,是
724,2023/07/11 00:00,做多,30824.5,30359.7,30336.9,267.51727693656113,30604.41727693656,是,,2023/07/11 04:00,30824.5,30824.5,30744.244816919032,30958.25863846828,37011.018000000004,30738.17591540484,是,2023/07/11 04:00,30744.244816919032,止损,0,-1.8226860170815349,是
725,2023/07/13 00:00,做空,30268.1,30383.9,30383.9,307.6127522745798,30076.28724772542,否,KAMA,,,,,,,,,2023/07/13 16:00,,挂单取消,0,,
726,2023/07/14 00:00,做多,31600.6,31205.3,30529.0,314.33760969675546,30843.337609696755,是,,2023/07/14 04:00,31600.5,31600.5,31506.198717090974,31757.668804848377,37245.38,31000.506414545132,否,2023/07/14 04:00,31441.7,弱突破平仓,0,-0.5051893095235889,是
727,2023/07/15 00:00,做空,30099.9,30700.0,30700.0,361.5577116815314,30338.442288318467,是,,2023/07/15 04:00,30099.9,30099.9,30208.36731350446,29919.121144159235,27016.0,30157.663432477704,否,2023/07/15 04:00,30293.3,弱突破平仓,0,-0.5349076890118973,是
728,2023/07/16 08:00,做空,30174.1,30220.2,30220.2,328.743128466363,29891.45687153364,否,KAMA,,,,,,,,,2023/07/16 20:00,,挂单取消,0,,
729,2023/07/18 00:00,做空,29870.0,29910.0,30110.6,284.08190021564656,29826.518099784353,是,,2023/07/18 16:00,29826.518099784353,29826.518099784353,29911.742669849045,29684.477149676528,26497.327999999998,29684.477149676528,否,2023/07/18 16:00,29871.9,弱突破平仓,0,-0.15974935460935522,是
730,2023/07/20 12:00,做多,30195.5,30178.5,30178.5,284.77513179605586,30463.275131796057,否,KAMA,,,,,,,,,2023/07/20 20:00,,挂单取消,0,,
731,2023/07/23 04:00,做空,29783.5,29783.6,29819.4,238.54483759633948,29580.855162403663,否,3K跌破基准,,,,,,,,,2023/07/23 16:00,,挂单取消,0,,
732,2023/07/24 00:00,做多,30083.1,29974.6,29892.5,215.4837602898305,30107.98376028983,是,,2023/07/24 04:00,30107.98376028983,30107.98376028983,30043.338632202882,30215.725640434746,36468.85,30215.725640434746,否,2023/07/24 04:00,30070.8,弱突破平仓,0,-0.1725594552453391,是
733,2023/07/24 08:00,做空,29705.6,29718.9,29718.9,228.683343661572,29490.21665633843,是,,2023/07/24 16:00,29490.21665633843,29490.21665633843,29558.821659436904,29375.874984507645,26152.632,29375.87498450764,是,2023/07/24 16:00,29816.4,止损,0,-1.4263537450470758,是
734,2023/07/28 00:00,做空,29152.6,29172.0,29172.0,234.726956550797,28937.273043449204,否,KAMA,,,,,,,,,2023/07/28 20:00,,挂单取消,0,,
735,2023/07/31 00:00,做空,29187.2,29211.2,29276.0,165.53455590386682,29110.465444096135,是,,2023/07/31 04:00,29110.465444096135,29110.465444096135,29160.125810867296,29027.6981661442,25762.88,29027.6981661442,否,2023/07/31 04:00,29271.1,弱突破平仓,0,-0.9703989298594017,是
736,2023/08/01 08:00,做空,28820.1,29100.0,29250.0,176.8441559112405,29073.15584408876,是,,2023/08/01 12:00,28820.1,28820.1,28873.15324677337,28731.67792204438,25740.0,28984.73376613314,否,2023/08/01 12:00,28921.2,弱突破平仓,0,-0.5716897992984573,是
737,2023/08/02 04:00,做多,29701.2,29337.3,29337.3,221.1283275648957,29558.428327564896,是,,2023/08/02 08:00,29701.2,29701.2,29634.86150173053,29811.76416378245,35791.506,29668.992491347344,否,2023/08/02 08:00,29622.5,弱突破平仓,0,-0.35590193652101954,是
738,2023/08/05 00:00,做空,29021.0,29079.6,29079.6,234.85793331790185,28844.742066682098,是,,2023/08/05 04:00,28844.742066682098,28844.742066682098,28915.19944667747,28727.313100023148,25590.048,28727.313100023144,是,2023/08/05 04:00,29021.0,止损,0,-0.9999999999999941,是
739,2023/08/07 20:00,做空,28853.2,28978.5,28978.5,172.26127124274197,28806.238728757256,是,,2023/08/08 00:00,28806.238728757256,28806.238728757256,28857.917110130078,28720.108093135885,25501.08,28720.10809313589,是,2023/08/08 00:00,28857.917110130078,止损,0,-1.000000000000009,是
740,2023/08/10 00:00,做空,29404.2,29516.1,29516.1,239.8993488455541,29276.200651154446,否,KAMA,,,,,,,,,2023/08/10 04:00,,挂单取消,0,,
741,2023/08/14 04:00,做空,29293.3,29316.2,29343.8,141.79284617101797,29202.00715382898,是,,2023/08/14 08:00,29202.00715382898,29202.00715382898,29244.545007680288,29131.110730743472,25822.543999999998,29131.110730743472,是,2023/08/14 08:00,29293.3,止损,0,-1.0000000000000004,是
742,2023/08/14 20:00,做多,29592.9,29486.0,29463.0,148.5605325365826,29611.560532536583,是,,2023/08/15 00:00,29611.560532536583,29611.560532536583,29566.992372775607,29685.840798804875,35944.86,29685.840798804875,是,2023/08/15 00:00,29566.992372775607,止损,0,-1.000000000000004,是
743,2023/08/16 00:00,做空,29172.4,29233.0,29233.0,162.37368005026616,29070.626319949733,是,,2023/08/16 20:00,29070.626319949733,29070.626319949733,29119.338423964815,28989.4394799246,25725.04,28989.4394799246,否,2023/08/16 20:00,29098.0,弱突破平仓,0,-0.16858446542439923,是
744,2023/08/17 20:00,做空,27920.9,28288.6,28288.6,188.45083708068296,28100.149162919315,是,,2023/08/18 00:00,27920.9,27920.9,27977.435251124207,27826.67458145966,24893.967999999997,28005.923744378975,否,2023/08/18 00:00,27889.4,弱突破平仓,0,0.16715234852744992,是
745,2023/08/18 04:00,做空,26609.7,27700.0,28288.6,222.90613046531632,28065.693869534683,是,,2023/08/18 08:00,26609.7,26609.7,26676.571839139597,26498.246934767343,24893.967999999997,27954.240804302022,是,2023/08/19 20:00,25983.735772085944,止损,9,4.737547835152198,否
746,2023/08/23 00:00,做空,25767.2,25900.0,25921.1,256.0410711590936,25665.058928840906,是,,2023/08/23 04:00,25665.058928840906,25665.058928840906,25741.871250188633,25537.03839326136,22810.568,25537.03839326136,是,2023/08/23 04:00,25767.1,止损,0,-0.9999999999999942,是
747,2023/08/24 00:00,做多,26615.2,26187.0,26177.0,280.3092889134883,26457.30928891349,是,,2023/08/24 04:00,26615.2,26615.2,26531.107213325955,26755.354644456744,31935.94,26597.463933370233,否,2023/08/24 04:00,26419.2,弱突破平仓,0,-0.6992276308777315,是
748,2023/08/27 20:00,做多,26110.8,26087.7,26070.0,202.35323072555926,26272.35323072556,否,KAMA,,,,,,,,,2023/08/28 00:00,,挂单取消,0,,
749,2023/08/28 12:00,做空,25923.0,25970.3,26009.6,188.06988738365976,25821.53011261634,否,KAMA,,,,,,,,,2023/08/28 20:00,,挂单取消,0,,
750,2023/08/29 20:00,做多,27411.4,26244.6,26244.6,186.39330778390055,26430.993307783898,是,,2023/08/30 00:00,27411.4,27411.4,27355.482007664832,27504.596653891953,32018.411999999997,26524.18996167585,是,2023/08/30 20:00,27086.43547590878,止损,5,-5.035744358754883,否
751,2023/08/31 20:00,做空,26909.5,26950.0,26950.0,284.060877106967,26665.939122893033,是,,2023/09/01 00:00,26665.939122893033,26665.939122893033,26751.157386025123,26523.90868433955,23716.0,26523.90868433955,是,2023/09/02 20:00,25914.298398565086,止损,11,2.694289807021401,否
752,2023/09/06 20:00,做空,25576.3,25610.0,25610.0,208.27885617371018,25401.72114382629,是,,2023/09/07 00:00,25401.72114382629,25401.72114382629,25464.204800678403,25297.581715739434,22536.8,25297.581715739434,是,2023/09/07 00:00,25576.3,止损,0,-1.0000000000000022,是
753,2023/09/08 04:00,做多,26240.7,25971.7,25838.0,212.07473546235468,26050.074735462356,是,,2023/09/08 08:00,26240.7,26240.7,26177.077579361296,26346.737367731177,31522.36,26156.112103193533,否,2023/09/08 08:00,26235.6,弱突破平仓,0,-0.024048126189493618,是
754,2023/09/11 20:00,做空,25102.5,25508.7,25508.7,196.7980715609526,25311.90192843905,是,,2023/09/12 00:00,25102.4,25102.4,25161.439421468287,25004.000964219525,22447.656,25213.502892658573,否,2023/09/12 00:00,25008.3,弱突破平仓,0,0.4781550919357327,是
755,2023/09/12 16:00,做多,26087.2,25989.6,25817.9,271.1767046543758,26089.076704654377,是,,2023/09/12 20:00,26089.076704654377,26089.076704654377,26007.723693258064,26224.665056981565,31497.838,26224.665056981565,否,2023/09/12 20:00,26192.4,弱突破平仓,0,0.3810183307497363,是
