signal_time,direction,breakthrough,atr,atr_pct,close_at_signal,daily_ema70,ema70_deviation,exit_time,exit_price,final_return,r_value,max_excursion,duration_bars,duration_hours,exit_reason,signal_idx
2021-02-19 16:00,long,52388.99,1285.2063462798735,0.02453199319704147,52832.04,35495.382692702515,48.84200702211819,2021-02-21 04:00,55503.79438905991,0.05945532427824844,2.4235831063828392,0.10135736535481983,9,36.0,kama_trail,3178
2021-02-22 16:00,short,55200.0,1456.125134223048,0.026379078518533477,54606.16,37165.4098934009,46.92737186707548,2021-02-22 20:00,48576.0,0.12,4.549059585826325,0.1349380434782609,1,4.0,take_profit,3196
2021-03-07 08:00,long,49253.63,1536.9300730573225,0.03120440205234259,49582.55,40664.84531770506,21.92976417990274,2021-03-10 08:00,55164.0656,0.12000000000000009,3.8456112633951722,0.1347386984472008,18,72.0,take_profit,3272
2021-03-15 04:00,short,59344.04,1421.3746873760176,0.023951431135730186,59037.12,43644.12903635421,35.269327864977924,2021-03-17 04:00,56687.25978123123,0.04476911613649442,1.8691624681127674,0.10125768316413916,12,48.0,kama_trail,3319
2021-04-18 08:00,short,59620.0,1176.0281847992421,0.019725397262650823,54849.46,52966.74499419533,3.5545227595371336,2021-04-23 00:00,52465.6,0.12000000000000002,6.0835276675119125,0.12398523985239852,28,112.0,take_profit,3524
2021-04-23 04:00,short,52228.0,1744.8437977931542,0.033408206283854526,51714.61,53114.876791611314,-2.636298672225225,2021-04-26 08:00,51560.09247136909,0.01278830375719746,0.38278929579579896,0.10143160756682239,19,76.0,kama_trail,3553
2021-05-13 00:00,short,55300.0,1417.5813379342214,0.025634382241125162,54468.36,54044.26405156752,0.7847196291318115,2021-05-13 04:00,48664.0,0.12,4.68121286759485,0.12289801084990962,1,4.0,take_profit,3672
2021-05-17 00:00,short,46481.14,1683.6949721960023,0.0362231858382992,45573.29,53408.17832553901,-14.669828799969537,2021-05-19 08:00,40903.4032,0.11999999999999998,3.3127953056277724,0.1366821037521885,14,56.0,take_profit,3696
2021-05-21 20:00,short,38091.68,2587.5540949956967,0.06792963962197773,36818.07,51634.32413723279,-28.69458327343341,2021-05-22 04:00,33520.6784,0.12000000000000008,1.7665337350203707,0.12316810390090435,2,8.0,take_profit,3725
2021-05-23 16:00,short,35501.01,2420.6868980903428,0.0681864233747249,35367.81,50767.157400786615,-30.333286694023194,2021-05-24 00:00,31240.8888,0.12000000000000004,1.7598811326490722,0.12406154078433264,2,8.0,take_profit,3736
2021-06-08 04:00,short,35201.86,1031.0845674204786,0.02929062746742583,33550.96,45887.483407660045,-26.88428846285499,2021-06-08 20:00,30977.6368,0.12000000000000001,4.096873654668282,0.12024535067181111,4,16.0,take_profit,3829
2021-06-09 12:00,long,33866.09,1190.6703605895038,0.03515818804560857,34143.5,45304.908637942775,-24.636201624728844,2021-06-10 16:00,37930.0208,0.12000000000000006,3.413145178139766,0.13650557238819136,7,28.0,take_profit,3837
2021-06-14 00:00,long,36150.0,1097.3954085251728,0.030356719461277257,37610.33,44423.508026458934,-15.336875292246074,2021-06-14 20:00,40488.00000000001,0.1200000000000002,3.9529963095344036,0.13416320885200553,5,20.0,take_profit,3864
2021-06-18 00:00,short,38105.0,1019.5370798181834,0.02675599212224599,37682.27,43861.9971451403,-14.089023636318828,2021-06-20 20:00,33532.4,0.11999999999999997,4.484976653144819,0.12578401784542712,17,68.0,take_profit,3888
2021-06-21 12:00,short,33312.0,1058.6026025540414,0.03177841626302958,32985.72,42859.20470074569,-23.037022664524397,2021-06-22 20:00,29314.56,0.11999999999999995,3.776147905130368,0.13604676993275702,8,32.0,take_profit,3909
2021-07-21 16:00,long,30933.19,611.2160069396767,0.019759229712153086,31500.0,37169.70587850771,-15.253566700365123,2021-07-25 12:00,34645.1728,0.12000000000000005,6.073111237033345,0.12398785899546734,23,92.0,take_profit,4090
2021-07-26 04:00,long,34780.0,596.1351458175802,0.017140170955077062,35370.66,36817.76896213854,-3.9304634770962648,2021-07-26 08:00,38953.600000000006,0.12000000000000016,7.001097031908842,0.38495112133410003,1,4.0,take_profit,4117
2021-08-06 00:00,long,39975.32,979.0025390779833,0.02449017391425468,40694.19,37636.820140196345,8.12334795664198,2021-08-08 08:00,44772.358400000005,0.12000000000000012,4.8999243704902105,0.12164205314679158,14,56.0,take_profit,4182
2021-09-07 20:00,short,50500.0,825.1209944555687,0.01633902959317958,46644.0,43944.88446697701,6.142047170589961,2021-09-08 16:00,44440.0,0.12,7.344377419457747,0.12017821782178217,5,20.0,take_profit,4379
2021-09-19 16:00,short,47590.33,767.858454394971,0.016134757930759695,47344.16,44742.60328962543,5.81449562407961,2021-09-21 08:00,41879.4904,0.11999999999999998,7.437359798948646,0.15677764789611667,10,40.0,take_profit,4450
2021-09-30 08:00,long,42576.8,984.4704800341676,0.02312222806867044,43566.97,44173.590599153096,-1.3732653174105465,2021-10-01 16:00,47686.01600000001,0.12000000000000018,5.189811277858412,0.12562263955957234,8,32.0,take_profit,4514
2021-10-14 00:00,long,56624.1,1257.1636602176375,0.022201918621534603,57260.95,47000.66889019703,21.83007466079481,2021-10-16 04:00,63418.992000000006,0.12000000000000013,5.404938286892329,0.13021858184059443,13,52.0,take_profit,4596
2021-12-03 20:00,short,56039.96,1158.7124660053623,0.020676539847732982,56030.73,56877.742218992265,-1.489180452576813,2021-12-04 12:00,49315.1648,0.12000000000000001,5.803678994827418,0.2703618989021405,4,16.0,take_profit,4901
2022-01-06 00:00,short,45445.57,810.211617099915,0.017828175927816835,44673.22,51445.81797127598,-13.164525783334538,2022-01-10 00:00,42443.68061982283,0.06605460950709101,3.705068301689111,0.10977989713848901,24,96.0,kama_trail,5100
2022-01-21 08:00,short,40550.0,780.053558310236,0.019236832510733316,38447.91,47931.66532172041,-19.785991698942297,2022-01-22 04:00,35684.0,0.12,6.238033207028507,0.12747422934648586,5,20.0,take_profit,5192
2022-02-04 12:00,long,37435.54,749.2861163878121,0.02001536818723096,37858.99,44541.22358591087,-15.002357474581308,2022-02-06 00:00,41136.74783231011,0.09886882444623768,4.939645552426671,0.11984493879345667,9,36.0,kama_trail,5277
2022-02-28 20:00,long,39868.6,1056.4620329596896,0.026498598720790037,40792.8,42659.18162596037,-4.375099462350159,2022-03-01 20:00,44652.832,0.12000000000000009,4.528541349088454,0.1270774494213492,6,24.0,take_profit,5423
2022-03-03 08:00,short,43321.0,1140.5910997107642,0.026328826659374534,43312.7,42733.00810693893,1.3565436152081707,2022-03-06 00:00,39461.96311969484,0.08908005079072875,3.3833657664729726,0.11080076637196741,16,64.0,kama_trail,5438
2022-03-24 20:00,long,43500.0,708.8530378029998,0.016295472133402295,43967.0,41746.63124732468,5.318677666518569,2022-03-29 04:00,47155.79509767238,0.08404126661315817,5.157338549331826,0.10804597701149425,26,104.0,kama_trail,5567
2022-05-08 04:00,short,35702.9,650.5899811681884,0.01822232875111513,35466.7,40824.91554305329,-13.124866204322231,2022-05-10 00:00,31418.552,0.12000000000000005,6.5853273551908975,0.15132944382669197,11,44.0,take_profit,5833
2022-06-13 04:00,short,26850.0,639.6115132147162,0.023821657847847903,26564.7,33754.66080787672,-21.300646002044626,2022-06-13 16:00,23628.0,0.12,5.0374327751013785,0.12609683426443205,3,12.0,take_profit,6049
2022-06-13 20:00,short,23464.3,808.7023957103438,0.03446522571354542,23253.1,33436.825292161884,-30.456615432772892,2022-06-15 12:00,20648.584,0.12000000000000002,3.4817703211163935,0.12133752125569476,10,40.0,take_profit,6053
2022-06-18 12:00,short,20300.8,872.8809223947475,0.04299736573902248,19244.9,31761.213767175475,-39.407542353154064,2022-06-19 04:00,17864.703999999998,0.12000000000000006,2.790868648287759,0.133374054224464,4,16.0,take_profit,6081
2022-06-19 16:00,long,19529.5,925.7347392214192,0.0474018658553173,19685.4,31445.804928663492,-37.398962931121034,2022-06-22 12:00,20160.95983117869,0.032333640450533316,0.6821174624058873,0.1131877416216493,17,68.0,kama_trail,6088
2022-07-15 00:00,long,20463.3,498.7927251584601,0.024374989623299276,20602.9,25832.599896560507,-20.244574365342206,2022-07-19 08:00,22918.896,0.12000000000000006,4.923079018884828,0.12151998944451779,26,104.0,take_profit,6240
2022-07-27 12:00,long,21294.0,474.51228718011697,0.022283849308730955,21335.0,24702.65039759349,-13.63274929366107,2022-07-28 20:00,23849.280000000002,0.12000000000000012,5.3850660331374325,0.1270592655208039,8,32.0,take_profit,6315
2022-08-17 20:00,short,23650.0,399.4881531733148,0.016891676666947773,23385.7,24205.797743378367,-3.388021960989527,2022-08-20 04:00,20812.0,0.12,7.104090515467066,0.12219873150105708,14,56.0,take_profit,6443
2022-09-09 08:00,long,19450.0,310.29409529417677,0.01595342392257978,19936.0,22343.715243599716,-10.775805264925214,2022-09-10 20:00,21203.51261135475,0.09015489004394595,5.651131097716561,0.1141388174807198,9,36.0,kama_trail,6578
2022-09-13 20:00,short,22003.9,399.6543359197084,0.018162886393762394,20823.9,22251.297533162775,-6.4148957202851475,2022-09-17 00:00,19363.432,0.12000000000000002,6.606879402230426,0.12288276169224552,19,76.0,take_profit,6605
2022-11-07 04:00,short,21133.8,220.60386938429437,0.010438438396516215,20900.0,20362.093082343694,2.6417073897119847,2022-11-09 00:00,20021.45332110687,0.0526335386392002,5.042280908298163,0.20364534537092238,11,44.0,kama_trail,6931
2023-01-12 00:00,long,17500.0,102.84503723065859,0.005876859270323348,17540.6,17435.919027424356,0.600375422775214,2023-01-14 04:00,19600.000000000004,0.1200000000000002,20.419069860319752,0.14273142857142854,13,52.0,take_profit,7326
2023-01-21 00:00,long,21250.0,319.6037086316036,0.015040174523840169,21494.2,18215.344247181485,18.00051488637588,2023-01-22 04:00,22729.487154258855,0.06962292490629907,4.629130120527513,0.10070588235294117,7,28.0,kama_trail,7380
2023-02-14 20:00,long,21880.0,235.78962759413662,0.010776491206313374,22033.3,20511.6728521947,7.41834739062976,2023-02-16 08:00,24505.600000000002,0.1200000000000001,11.13534987433558,0.1395840950639853,9,36.0,take_profit,7529
2023-03-13 00:00,long,20531.0,335.46840349968187,0.016339603696833172,20770.5,21696.049006927766,-4.2659795183548335,2023-03-13 20:00,22994.72,0.12000000000000005,7.344119369508186,0.19415517997175008,5,20.0,take_profit,7686
2023-03-17 08:00,long,25167.9,649.4245217138003,0.025803683331299006,25769.9,22153.522579636017,16.324164282967054,2023-03-19 00:00,27000.182431895344,0.07280235664856195,2.8213939736369005,0.10312739640573905,10,40.0,kama_trail,7712
2023-06-21 00:00,long,27177.3,304.04834256590703,0.011187584585882595,27973.8,26826.3231880301,4.277428568675055,2023-06-22 00:00,30438.576,0.12000000000000006,10.726175885313603,0.1341082447483746,6,24.0,take_profit,8286
2023-08-16 00:00,short,29233.0,162.37368005026616,0.005554465160957348,29172.4,29119.411192629814,0.18197073773112313,2023-08-18 04:00,25725.04,0.11999999999999997,21.604240286443204,0.15913522389080834,13,52.0,take_profit,8622
2023-10-16 00:00,long,26958.0,181.59623962447893,0.006736265287650379,27030.1,27212.823854584512,-0.671462306010299,2023-10-16 20:00,30192.960000000003,0.1200000000000001,17.814025261148274,0.13955041175161362,5,20.0,take_profit,8988
2023-10-23 08:00,long,30229.7,354.58738512119635,0.011729768575976485,30724.0,27709.304052151587,10.879724522039472,2023-10-24 04:00,33857.264,0.12000000000000006,10.230380865805808,0.19028306599139258,5,20.0,take_profit,9032
2023-12-01 12:00,long,38132.0,415.2100879143075,0.010888757157093976,38234.9,33651.93778546229,13.618717126350935,2023-12-05 12:00,41427.12178104437,0.08641355766926388,7.936034978332292,0.11297597818105529,24,96.0,kama_trail,9267
2024-02-08 00:00,long,43378.8,448.85526881116414,0.010347341761670773,43596.1,41460.53045644925,5.1508495430225745,2024-02-10 16:00,47052.737699003395,0.08469431378930244,8.185127711064116,0.11184034597545343,16,64.0,kama_trail,9678
2024-02-27 00:00,long,52885.5,579.6705677210664,0.010960860117065478,54531.3,45449.440889201804,19.98233406861542,2024-02-28 16:00,59231.76,0.12000000000000004,10.948045930553059,0.1267549706441274,10,40.0,take_profit,9792
2024-04-12 20:00,short,69592.6,1100.9704363442993,0.01582022278725467,69374.1,61985.41627905989,11.920035654315967,2024-04-14 04:00,61241.488000000005,0.12000000000000001,7.585228198978099,0.142832714972569,8,32.0,take_profit,10067
2024-07-02 20:00,short,62387.0,666.7293842388722,0.010686992229773385,61945.0,64829.75626774146,-4.449741035316652,2024-07-05 12:00,54900.56,0.12000000000000004,11.228603653859361,0.1451824899418148,16,64.0,take_profit,10553
2024-07-13 16:00,long,58500.0,962.7923971690018,0.01645798969519661,58513.9,62908.16217831308,-6.98520196132507,2024-07-16 12:00,63573.93368310991,0.08673390911298998,5.2700184359882005,0.11091965811965816,17,68.0,kama_trail,10618
2024-08-03 04:00,short,62350.0,1234.488361827581,0.01979933218648887,61483.7,64124.77857666219,-4.118655276921917,2024-08-05 08:00,54868.0,0.12,6.060810479349824,0.16243785084202084,13,52.0,take_profit,10741
2024-11-05 20:00,long,69243.8,899.8517321278001,0.012995412327570123,69615.3,64949.52067568362,7.183700935399203,2024-11-10 12:00,77553.05600000001,0.12000000000000012,9.234027899631691,0.1536455249423053,28,112.0,take_profit,11309
2025-02-02 04:00,short,101344.0,1382.374089726806,0.013640413736647518,100603.6,96360.45266366468,4.403411585399622,2025-02-03 20:00,96827.77570243394,0.04456331206155335,3.267005893070948,0.10078248342279757,10,40.0,kama_trail,11839
2025-02-24 20:00,short,95018.0,881.752895195165,0.009279851135523428,94295.9,96448.49076570854,-2.2318553132548176,2025-02-27 00:00,83615.84,0.12000000000000004,12.931241918379273,0.12368709086699362,13,52.0,take_profit,11975
2025-10-10 20:00,short,119572.8,1350.194696224241,0.01129182135255042,118965.3,114948.53014116165,3.494407326396942,2025-10-11 04:00,105224.064,0.12000000000000004,10.627160690325331,0.15100675069915567,2,8.0,take_profit,13343
2025-11-14 00:00,short,100711.0,1530.5377359186675,0.01519732438282479,98643.1,110170.27404430164,-10.463052891804852,2025-11-20 00:00,88625.68000000001,0.11999999999999993,7.896126777133056,0.12025498704213045,36,144.0,take_profit,13548
2026-02-04 00:00,short,77000.5,1582.755795318836,0.020555136594162842,74893.8,90538.22452731071,-17.27935864546537,2026-02-05 20:00,67760.44,0.11999999999999997,5.8379568265227215,0.1342134141986091,11,44.0,take_profit,14040
2026-02-06 00:00,short,66666.0,1918.1384565890407,0.028772364572481335,65237.4,89282.42776721412,-26.93142241820156,2026-02-06 16:00,65340.71338898156,0.01987949796025621,0.690923330620852,0.1029910299102991,4,16.0,kama_trail,14052
2026-06-01 12:00,short,73171.0,673.0329546864743,0.009198083321076305,72776.1,75878.32647873377,-4.088422376583669,2026-06-03 12:00,67343.87624933393,0.07963706592319456,8.658006580644445,0.10676224187177982,12,48.0,kama_trail,14745
2026-08-19 20:00,long,65057.9,396.3119487211866,0.00609168062174135,68523.7,65159.195833404054,5.163513950046511,2026-08-21 00:00,72864.84800000001,0.12000000000000018,19.698997280277197,0.12123662153251183,7,28.0,take_profit,15221
