止盈配置,信号时间,年份,月份,方向,突破基准价,信号K收盘价,ATR,ATR%,初始止损价,日线EMA70,偏离度_突破K(%),偏离度_前一K(%),出场时间,出场价,出场原因,实际涨跌幅(%),R值,盘中最大涨跌幅MFE(%),MFE的R值,MFE是否≥10%,MFE是否≥8%,持仓K线数,持仓小时
15%,2023-11-28 20:00,2023,11,做多,37338.0,37502.2,394.85,1.06,36943.15,33255.69,12.77,12.01,2023-11-30 04:00,37578.47,KAMA跟踪止盈,0.64,0.61,3.11,2.94,否,否,8,32
15%,2023-12-01 12:00,2023,12,做多,38132.0,38234.9,415.21,1.09,37716.79,33651.94,13.62,13.01,2023-12-05 12:00,41427.12,KAMA跟踪止盈,8.64,7.94,11.3,10.38,是,是,24,96
15%,2023-12-06 00:00,2023,12,做多,42542.0,43834.0,536.89,1.26,42005.11,34491.94,27.08,22.54,2023-12-07 16:00,43530.12,KAMA跟踪止盈,2.32,1.84,4.67,3.7,否,否,10,40
15%,2023-12-09 04:00,2023,12,做多,44081.6,44209.5,587.86,1.33,43493.74,35253.66,25.4,24.72,2023-12-09 20:00,44081.6,保本平仓,0.0,0.0,0.7,0.52,否,否,4,16
15%,2023-12-10 04:00,2023,12,做空,43749.1,43734.3,537.43,1.23,44286.53,35492.55,23.22,23.84,2023-12-10 20:00,43689.29,KAMA跟踪止盈,0.14,0.11,0.29,0.23,否,否,4,16
15%,2023-12-11 08:00,2023,12,做空,43552.5,42312.8,482.71,1.11,44035.21,35883.02,17.92,22.62,2023-12-12 12:00,42077.24,KAMA跟踪止盈,3.39,3.06,7.63,6.89,否,否,7,28
15%,2023-12-14 00:00,2023,12,做多,41979.0,42746.8,701.41,1.67,41277.59,36234.15,17.97,15.8,2023-12-14 20:00,42203.9,KAMA跟踪止盈,0.54,0.32,3.67,2.19,否,否,5,20
15%,2023-12-18 04:00,2023,12,做空,41496.0,41396.5,599.18,1.44,42095.18,36873.6,12.27,14.27,2023-12-18 20:00,41496.0,保本平仓,0.0,0.0,2.27,1.57,否,否,4,16
15%,2023-12-19 04:00,2023,12,做多,42226.8,42671.7,622.44,1.47,41604.36,37036.92,15.21,12.63,2023-12-20 00:00,42226.8,保本平仓,0.0,0.0,3.13,2.13,否,否,5,20
15%,2023-12-20 20:00,2023,12,做多,43068.5,44079.0,611.7,1.42,42456.8,37368.9,17.96,14.78,2023-12-23 12:00,43376.86,KAMA跟踪止盈,0.72,0.5,3.29,2.31,否,否,16,64
15%,2023-12-25 04:00,2023,12,做空,43421.0,43008.4,486.21,1.12,43907.21,38046.93,13.04,14.71,2023-12-25 20:00,43345.73,KAMA跟踪止盈,0.17,0.15,1.53,1.37,否,否,4,16
15%,2023-12-26 12:00,2023,12,做空,43083.2,42798.7,475.89,1.1,43559.09,38325.79,11.67,13.47,2023-12-27 16:00,42953.0,KAMA跟踪止盈,0.3,0.27,3.45,3.12,否,否,7,28
15%,2023-12-28 04:00,2023,12,做多,43277.1,43453.8,524.66,1.21,42752.44,38470.24,12.95,12.25,2023-12-28 20:00,43277.1,保本平仓,0.0,0.0,1.32,1.09,否,否,4,16
15%,2024-01-02 00:00,2024,1,做多,42887.5,43556.2,496.19,1.16,42391.31,39033.75,11.59,9.69,2024-01-03 00:00,44828.71,KAMA跟踪止盈,4.53,3.91,7.14,6.17,否,否,6,24
15%,2024-01-03 16:00,2024,1,做空,44598.0,43728.9,604.79,1.36,45202.79,39304.01,11.26,14.57,2024-01-04 20:00,43547.62,KAMA跟踪止盈,2.36,1.74,9.56,7.05,否,是,7,28
15%,2024-01-08 08:00,2024,1,做空,43557.5,43501.9,678.76,1.56,44236.26,40016.88,8.71,10.3,2024-01-08 12:00,44236.26,ATR止损,-1.56,-1.0,0.32,0.21,否,否,1,4
15%,2024-01-08 16:00,2024,1,做多,44486.9,44637.2,702.04,1.58,43784.86,40016.88,11.55,9.88,2024-01-09 20:00,45839.52,KAMA跟踪止盈,3.04,1.93,6.35,4.02,否,否,7,28
15%,2024-01-12 20:00,2024,1,做空,45527.5,44495.1,1067.31,2.34,46594.81,40602.46,9.59,13.19,2024-01-14 12:00,43061.01,KAMA跟踪止盈,5.42,2.31,9.13,3.9,否,是,10,40
15%,2024-01-15 04:00,2024,1,做空,42553.0,41734.9,883.46,2.08,43436.46,40695.78,2.55,4.84,2024-01-15 20:00,42553.0,保本平仓,0.0,0.0,1.96,0.94,否,否,4,16
15%,2024-01-19 00:00,2024,1,做空,42200.0,41014.2,640.17,1.52,42840.17,40882.48,0.32,4.25,2024-01-20 04:00,42035.34,KAMA跟踪止盈,0.39,0.26,4.5,2.97,否,否,7,28
15%,2024-01-22 08:00,2024,1,做空,41500.0,41199.6,493.07,1.19,41993.07,40906.21,0.72,1.55,2024-01-24 04:00,39604.71,KAMA跟踪止盈,4.57,3.84,7.12,5.99,否,否,11,44
15%,2024-01-26 16:00,2024,1,做多,40300.0,41272.0,573.15,1.42,39726.85,40857.19,1.02,-2.21,2024-01-29 00:00,41934.5,KAMA跟踪止盈,4.06,2.85,6.29,4.42,否,否,14,56
15%,2024-01-29 20:00,2024,1,做多,42525.0,42623.2,509.76,1.2,42015.24,40990.65,3.98,3.03,2024-01-31 04:00,42821.15,KAMA跟踪止盈,0.7,0.58,3.21,2.67,否,否,8,32
15%,2024-01-31 16:00,2024,1,做空,42634.3,42630.2,533.29,1.25,43167.59,41087.64,3.75,4.73,2024-01-31 20:00,43167.59,ATR止损,-1.25,-1.0,0.31,0.25,否,否,1,4
15%,2024-02-01 08:00,2024,2,做空,42257.6,41998.0,598.15,1.42,42855.75,41143.55,2.08,3.58,2024-02-01 20:00,42855.75,ATR止损,-1.42,-1.0,0.9,0.64,否,否,3,12
15%,2024-02-04 12:00,2024,2,做空,42858.3,42822.9,468.16,1.09,43326.46,41288.59,3.72,4.18,2024-02-05 04:00,42858.3,保本平仓,0.0,0.0,1.59,1.46,否,否,4,16
15%,2024-02-05 16:00,2024,2,做多,43168.4,43180.8,469.36,1.09,42699.04,41328.14,4.48,4.19,2024-02-05 20:00,42699.04,ATR止损,-1.09,-1.0,0.95,0.88,否,否,1,4
15%,2024-02-08 00:00,2024,2,做多,43378.8,43596.1,448.86,1.03,42929.94,41460.53,5.15,3.85,2024-02-10 16:00,47052.74,KAMA跟踪止盈,8.47,8.19,11.18,10.81,是,是,16,64
15%,2024-02-11 04:00,2024,2,做多,47671.7,47732.6,561.03,1.18,47110.67,41893.36,13.94,13.41,2024-02-12 12:00,47780.99,KAMA跟踪止盈,0.23,0.19,2.46,2.09,否,否,8,32
15%,2024-02-12 20:00,2024,2,做多,48846.0,49925.4,592.21,1.21,48253.79,42295.6,18.04,13.26,2024-02-13 20:00,48846.0,保本平仓,0.0,0.0,3.24,2.67,否,否,6,24
15%,2024-02-14 16:00,2024,2,做多,50290.0,51601.2,714.27,1.42,49575.73,42766.59,20.66,16.55,2024-02-17 20:00,51401.34,KAMA跟踪止盈,2.21,1.56,5.11,3.6,否,否,19,76
15%,2024-02-19 04:00,2024,2,做多,52109.0,52175.9,657.0,1.26,51452.0,43761.34,19.23,18.35,2024-02-19 20:00,52109.0,保本平仓,0.0,0.0,0.81,0.65,否,否,4,16
15%,2024-02-20 08:00,2024,2,做空,51688.8,51608.9,618.77,1.2,52307.57,44222.23,16.7,17.79,2024-02-20 16:00,52307.57,ATR止损,-1.2,-1.0,0.3,0.25,否,否,2,8
15%,2024-02-23 12:00,2024,2,做空,50967.5,50952.3,712.46,1.4,51679.96,44804.62,13.72,14.12,2024-02-24 04:00,50967.5,保本平仓,0.0,0.0,0.89,0.64,否,否,4,16
15%,2024-02-25 00:00,2024,2,做多,51228.6,51590.0,594.79,1.16,50633.81,44996.1,14.65,13.62,2024-02-25 20:00,51489.83,KAMA跟踪止盈,0.51,0.44,1.41,1.21,否,否,5,20
15%,2024-02-26 16:00,2024,2,做空,51300.4,51126.4,510.62,1.0,51811.02,45449.44,12.49,12.93,2024-02-26 20:00,51811.02,ATR止损,-1.0,-1.0,0.61,0.61,否,否,1,4
15%,2024-02-27 00:00,2024,2,做多,52885.5,54531.3,579.67,1.1,52305.83,45449.44,19.98,16.33,2024-02-28 20:00,60818.32,固定止盈,15.0,13.69,16.17,14.75,是,是,11,44
15%,2024-03-04 00:00,2024,3,做多,62720.0,62797.1,1023.59,1.63,61696.41,47974.1,30.9,29.68,2024-03-05 12:00,67361.57,KAMA跟踪止盈,7.4,4.53,9.73,5.96,否,是,9,36
15%,2024-03-06 00:00,2024,3,做空,65021.1,61510.2,1404.28,2.16,66425.38,48974.75,25.6,36.48,2024-03-06 12:00,66425.38,ATR止损,-2.16,-1.0,5.87,2.72,否,否,3,12
15%,2024-03-10 08:00,2024,3,做多,68608.7,69208.1,1329.24,1.94,67279.46,51474.22,34.45,34.13,2024-03-11 04:00,68608.7,保本平仓,0.0,0.0,2.03,1.05,否,否,5,20
15%,2024-03-11 12:00,2024,3,做多,69999.8,71223.8,1276.36,1.82,68723.44,52056.74,36.82,31.89,2024-03-12 20:00,70998.09,KAMA跟踪止盈,1.43,0.78,4.81,2.64,否,否,8,32
15%,2024-03-14 20:00,2024,3,做空,71671.1,70904.5,1277.98,1.78,72949.08,53697.37,32.04,35.83,2024-03-16 00:00,70289.95,KAMA跟踪止盈,1.93,1.08,8.5,4.77,否,是,7,28
15%,2024-03-17 00:00,2024,3,做空,67420.0,66969.1,1727.48,2.56,69147.48,54459.68,22.97,25.66,2024-03-17 16:00,67420.0,保本平仓,0.0,0.0,4.24,1.66,否,否,4,16
15%,2024-03-18 00:00,2024,3,做多,68477.0,68575.5,1802.14,2.63,66674.86,54853.71,25.02,23.98,2024-03-18 16:00,68904.04,KAMA跟踪止盈,0.62,0.24,0.83,0.31,否,否,4,16
