方向,信号时间,出场时间,6K极值,回调突破线,回调偏移,R值,收益率,MFE,ATR占比,出场原因,持仓K线数,年份
做多,2024-12-31 12:00:00+00:00,2024-12-31 16:00:00+00:00,95031.6,95031.6,0.0,-1.0000000000000027,-0.014854474252752404,0.005661274775969256,0.014854474252752365,atr止损,1,2024
做多,2025-01-03 16:00:00+00:00,2025-01-04 08:00:00+00:00,97822.4,97822.4,0.0,0.0,0.0,0.009022473380330128,0.012577801067099225,保本平仓,4,2025
做多,2025-01-06 00:00:00+00:00,2025-01-07 08:00:00+00:00,98852.6,98496.3,0.0036043563851633938,2.331830607765629,0.023015518095646757,0.043309241057785955,0.009870150095379497,KAMA跟踪,8,2025
做空,2025-01-07 12:00:00+00:00,2025-01-10 04:00:00+00:00,98670.0,98670.0,0.0,3.9751965900033874,0.044708993211301784,0.07716833890746931,0.011246989224063426,KAMA跟踪,16,2025
做多,2025-01-10 08:00:00+00:00,2025-01-10 12:00:00+00:00,94975.2,94644.8,0.003478802887490568,-0.9999999999999969,-0.016212010417961754,0.0045771135868003,0.016212010417961803,atr止损,1,2025
做多,2025-01-10 16:00:00+00:00,2025-01-11 08:00:00+00:00,95239.9,94644.8,0.006248431592221236,0.0,0.0,0.008109267492772979,0.01661508811318038,保本平仓,4,2025
做多,2025-01-12 12:00:00+00:00,2025-01-12 20:00:00+00:00,94988.0,94988.0,0.0,-1.000000000000004,-0.012894738209411609,0.003053017223228197,0.012894738209411557,atr止损,2,2025
做空,2025-01-13 04:00:00+00:00,2025-01-13 20:00:00+00:00,93661.1,93661.1,0.0,0.15360155305260914,0.0020366854054405543,0.05073717904231325,0.013259536540903213,KAMA跟踪,4,2025
做多,2025-01-14 08:00:00+00:00,2025-01-16 08:00:00+00:00,95437.8,93626.1,0.0189830444540842,3.5810381582941266,0.05622527865666216,0.07715690389752423,0.015700832041244093,KAMA跟踪,12,2025
做多,2025-01-17 00:00:00+00:00,2025-01-19 20:00:00+00:00,100850.0,100850.0,0.0,1.7314577031998957,0.02540162904587713,0.05552801189885969,0.014670661026794098,KAMA跟踪,17,2025
做空,2025-01-26 20:00:00+00:00,2025-01-27 12:00:00+00:00,104358.3,104358.3,0.0,2.211173237348764,0.03186726544707607,0.06399395160710747,0.014411926170599592,KAMA跟踪,4,2025
做多,2025-01-29 16:00:00+00:00,2025-01-31 16:00:00+00:00,103089.9,103089.9,0.0,0.5544807448770233,0.008788634349134659,0.032593881650869835,0.01585020657675654,KAMA跟踪,12,2025
做空,2025-02-01 20:00:00+00:00,2025-02-03 12:00:00+00:00,101344.0,101509.0,0.0016281180928323334,3.3863657691176763,0.04611634729497939,0.10224413598794192,0.013618241631055433,KAMA跟踪,10,2025
做多,2025-02-03 16:00:00+00:00,2025-02-04 08:00:00+00:00,99501.4,99319.0,0.0018331400362205374,0.0,0.0,0.03158509449350074,0.02002632637531468,保本平仓,4,2025
做空,2025-02-04 20:00:00+00:00,2025-02-05 12:00:00+00:00,97792.8,97792.8,0.0,0.14179411079619597,0.002938449008629577,0.007401362881520959,0.020723350159817848,KAMA跟踪,4,2025
做空,2025-02-06 16:00:00+00:00,2025-02-07 08:00:00+00:00,96106.1,96106.1,0.0,0.0,0.0,0.0038509522288388124,0.019008111619540413,保本平仓,4,2025
做多,2025-02-09 00:00:00+00:00,2025-02-09 16:00:00+00:00,96850.0,96850.0,0.0,0.24439706834422759,0.0037448957183205804,0.004663913267940084,0.015322997708982261,KAMA跟踪,4,2025
做多,2025-02-10 04:00:00+00:00,2025-02-10 20:00:00+00:00,97301.7,97301.7,0.0,0.0,0.0,0.010547606054159412,0.014352970302210746,保本平仓,4,2025
做空,2025-02-11 16:00:00+00:00,2025-02-12 16:00:00+00:00,96529.3,96828.4,0.0030985410647336223,0.0,0.0,0.029170160820585697,0.012551176049880796,保本平仓,6,2025
做多,2025-02-12 20:00:00+00:00,2025-02-13 12:00:00+00:00,97700.0,96468.5,0.012604912998976458,0.3297370317539404,0.004644284821462634,0.016433343526643444,0.014084814182861746,KAMA跟踪,4,2025
做空,2025-02-16 04:00:00+00:00,2025-02-16 20:00:00+00:00,97255.2,97255.2,0.0,0.08573057397378275,0.0009102079988874588,0.012885686318058028,0.010617075760694303,KAMA跟踪,4,2025
做空,2025-02-18 16:00:00+00:00,2025-02-19 08:00:00+00:00,95000.0,95150.6,0.001585263157894798,0.0,0.0,0.0152831406212889,0.01002612967273319,保本平仓,4,2025
做空,2025-02-21 16:00:00+00:00,2025-02-22 12:00:00+00:00,96838.1,96838.1,0.0,0.0,0.0,0.020732542253513973,0.010564834716219983,保本平仓,5,2025
做空,2025-02-23 08:00:00+00:00,2025-02-24 00:00:00+00:00,96102.2,96107.0,4.9946827439984835e-05,0.0,0.0,0.009643418273382822,0.00944338321925259,保本平仓,4,2025
做空,2025-02-24 12:00:00+00:00,2025-02-26 16:00:00+00:00,95018.0,95180.2,0.001707044980950947,12.953316129993496,0.11999999999999997,0.1251804471938491,0.009264037007646182,固定止盈,13,2025
做空,2025-02-28 00:00:00+00:00,2025-02-28 16:00:00+00:00,82667.0,84000.0,0.016124934980100886,0.0,0.0,0.06904523809523813,0.02140532708438221,保本平仓,4,2025
做多,2025-03-01 00:00:00+00:00,2025-03-01 16:00:00+00:00,85084.5,84858.6,0.002655007668846784,0.0,0.0,0.019537206600155954,0.02446049438137852,保本平仓,4,2025
做空,2025-03-03 16:00:00+00:00,2025-03-04 16:00:00+00:00,87236.0,87236.0,0.0,0.0,0.0,0.06919161813930029,0.024873102849085893,保本平仓,6,2025
做多,2025-03-05 08:00:00+00:00,2025-03-06 12:00:00+00:00,88931.0,88931.0,0.0,0.1529120923477325,0.004228012510169031,0.04328411914855341,0.027649955247190276,KAMA跟踪,7,2025
做空,2025-03-07 00:00:00+00:00,2025-03-10 08:00:00+00:00,87790.5,89955.0,0.024655287303295914,2.851024999146861,0.07555370034862591,0.11140681451837037,0.02650053940994363,KAMA跟踪,20,2025
做空,2025-03-10 16:00:00+00:00,2025-03-11 08:00:00+00:00,79142.8,79933.4,0.00998953789858321,0.0,0.0,0.04220263369254898,0.02719634515504291,保本平仓,4,2025
做多,2025-03-11 16:00:00+00:00,2025-03-12 12:00:00+00:00,82240.0,80217.6,0.024591439688715883,0.6442857005030711,0.017729111996469045,0.05322273416307636,0.027517469319318748,KAMA跟踪,5,2025
做空,2025-03-13 16:00:00+00:00,2025-03-14 08:00:00+00:00,80914.4,81575.6,0.008171598627685699,0.0,0.0,0.017317678325381752,0.024237115279990337,保本平仓,4,2025
做多,2025-03-14 12:00:00+00:00,2025-03-15 04:00:00+00:00,84030.0,84030.0,0.0,0.0,0.0,0.01045816970129719,0.0214177312222615,保本平仓,4,2025
做空,2025-03-16 08:00:00+00:00,2025-03-16 16:00:00+00:00,83564.5,83564.5,0.0,-0.9999999999999997,-0.016046050913100976,0.014476242902189292,0.016046050913100983,atr止损,2,2025
做空,2025-03-18 12:00:00+00:00,2025-03-19 04:00:00+00:00,82207.7,82384.0,0.0021445679662611037,0.0,0.0,0.014334093998834655,0.01591940091443853,保本平仓,4,2025
做多,2025-03-19 08:00:00+00:00,2025-03-20 12:00:00+00:00,83422.8,83422.8,0.0,0.9434667261318328,0.014038981853303404,0.048873928949879374,0.014880208770968045,KAMA跟踪,7,2025
做空,2025-03-21 12:00:00+00:00,2025-03-22 04:00:00+00:00,83613.6,83613.6,0.0,0.0,0.0,0.003355913392079827,0.014923391677434818,保本平仓,4,2025
做多,2025-03-23 08:00:00+00:00,2025-03-24 20:00:00+00:00,84509.0,84509.0,0.0,3.067130720904405,0.03381494706337534,0.05020767018897396,0.011024944855758974,KAMA跟踪,9,2025
做空,2025-03-26 12:00:00+00:00,2025-03-27 04:00:00+00:00,86839.2,86839.2,0.0,0.0,0.0,0.011779242554053862,0.011440565878107739,保本平仓,4,2025
做空,2025-03-28 04:00:00+00:00,2025-03-30 00:00:00+00:00,85724.5,85724.5,0.0,2.3997297049156217,0.02759297896136989,0.04810176787266184,0.011498369547557069,KAMA跟踪,11,2025
做空,2025-03-31 00:00:00+00:00,2025-03-31 12:00:00+00:00,81501.4,82450.9,0.011650106623935294,-0.9999999999999928,-0.011530954090135576,0.014565032037248765,0.011530954090135657,atr止损,3,2025
做多,2025-04-01 12:00:00+00:00,2025-04-02 04:00:00+00:00,84474.8,83895.8,0.006854115073370993,0.0,0.0,0.020259655429711584,0.011959744784338198,保本平仓,4,2025
做多,2025-04-02 12:00:00+00:00,2025-04-02 20:00:00+00:00,85595.5,85595.5,0.0,-0.9999999999999948,-0.01233853247168871,0.03393285861990408,0.012338532471688774,atr止损,2,2025
做空,2025-04-03 12:00:00+00:00,2025-04-04 04:00:00+00:00,82137.3,82137.3,0.0,0.0,0.0,0.007700520956983002,0.016448403085318898,保本平仓,4,2025
做空,2025-04-06 16:00:00+00:00,2025-04-07 12:00:00+00:00,82155.4,82561.8,0.0049467229177876165,3.4597258988239004,0.04825886727454502,0.09816646439394493,0.013948754521550435,KAMA跟踪,5,2025
做空,2025-04-08 16:00:00+00:00,2025-04-09 08:00:00+00:00,77262.6,77262.6,0.0,0.0,0.0,0.03473996474361471,0.022834130231738005,保本平仓,4,2025
做多,2025-04-09 16:00:00+00:00,2025-04-10 12:00:00+00:00,78500.0,78500.0,0.0,0.2831945192485789,0.00674418088715823,0.06439363057324833,0.023814658931440722,KAMA跟踪,5,2025
做多,2025-04-12 12:00:00+00:00,2025-04-13 08:00:00+00:00,84300.0,84300.0,0.0,0.0,0.0,0.021352313167259787,0.02043059669659962,保本平仓,5,2025
做空,2025-04-15 20:00:00+00:00,2025-04-16 12:00:00+00:00,83888.0,84303.0,0.004947072286858669,0.15339362664240241,0.0025501556615644206,0.014698172069795925,0.016624912764527364,KAMA跟踪,4,2025
做多,2025-04-19 04:00:00+00:00,2025-04-20 04:00:00+00:00,84947.8,84803.1,0.00170339902857987,0.0,0.0,0.009397062135700159,0.01138311187348004,保本平仓,6,2025
做空,2025-04-20 08:00:00+00:00,2025-04-21 00:00:00+00:00,84613.5,84613.5,0.0,0.1264892028743352,0.0012141372027986313,0.006653784561565235,0.009598741830991337,KAMA跟踪,4,2025
做多,2025-04-22 12:00:00+00:00,2025-04-23 12:00:00+00:00,88850.0,88418.2,0.0048598761958357104,4.022474425858285,0.043026212117050495,0.07335706901972677,0.010696453864431939,KAMA跟踪,6,2025
做多,2025-04-24 20:00:00+00:00,2025-04-26 12:00:00+00:00,93869.9,93869.9,0.0,0.0,0.0,0.0202375841457167,0.01257130571295014,保本平仓,10,2025
做多,2025-05-01 08:00:00+00:00,2025-05-03 08:00:00+00:00,95186.5,95186.5,0.0,0.7284884160767899,0.007760800303770824,0.028143696847767217,0.010653292670823688,KAMA跟踪,12,2025
做空,2025-05-03 20:00:00+00:00,2025-05-05 16:00:00+00:00,95804.8,95804.8,0.0,1.0563899698235122,0.010024681111534987,0.024630289922843083,0.009489564836752265,KAMA跟踪,11,2025
做多,2025-05-06 20:00:00+00:00,2025-05-07 16:00:00+00:00,95165.1,95165.1,0.0,0.6157451295755659,0.005865016283812699,0.02663686582581213,0.009525071335692845,KAMA跟踪,5,2025
做多,2025-05-08 00:00:00+00:00,2025-05-12 12:00:00+00:00,97700.0,97700.0,0.0,5.4262700636721375,0.05470603866911794,0.08355271238485165,0.010081702168744721,KAMA跟踪,27,2025
做空,2025-05-12 16:00:00+00:00,2025-05-13 08:00:00+00:00,102345.0,103502.4,0.011308808442034239,0.5928397834387487,0.0073179878618818296,0.020312572462087782,0.012343955426597839,KAMA跟踪,4,2025
做多,2025-05-13 16:00:00+00:00,2025-05-14 08:00:00+00:00,103930.1,103080.9,0.008170876387110294,0.0,0.0,0.017542532127678388,0.01282079683844854,保本平仓,4,2025
做空,2025-05-15 04:00:00+00:00,2025-05-15 16:00:00+00:00,102536.0,102536.0,0.0,-0.9999999999999943,-0.011851518463920881,0.01233908090816881,0.011851518463920949,atr止损,3,2025
做多,2025-05-18 04:00:00+00:00,2025-05-18 20:00:00+00:00,103658.0,103658.0,0.0,0.0,0.0,0.02866927781743814,0.009486115865962645,保本平仓,4,2025
做空,2025-05-19 04:00:00+00:00,2025-05-19 12:00:00+00:00,103217.2,103244.3,0.0002625531403681346,-1.0000000000000042,-0.012501411906580483,0.011190932574486036,0.012501411906580431,atr止损,2,2025
做多,2025-05-20 16:00:00+00:00,2025-05-21 08:00:00+00:00,106800.0,106800.0,0.0,0.0,0.0,0.010767790262172285,0.012028232286409575,保本平仓,4,2025
做空,2025-05-23 08:00:00+00:00,2025-05-24 08:00:00+00:00,110238.5,110238.5,0.0,0.8460506446503379,0.011172050931894615,0.03189992606938598,0.013204943465898409,KAMA跟踪,6,2025
做多,2025-05-26 00:00:00+00:00,2025-05-26 16:00:00+00:00,109285.1,108250.1,0.009470641468965119,0.48914534548099364,0.006528476968171424,0.019860489736268087,0.013346701606148875,KAMA跟踪,4,2025
做空,2025-05-29 16:00:00+00:00,2025-06-01 16:00:00+00:00,106400.0,106723.9,0.0030441729323307724,1.2256184257466098,0.015122507716104384,0.03459206419555497,0.012338675234008667,KAMA跟踪,18,2025
做多,2025-06-01 20:00:00+00:00,2025-06-02 12:00:00+00:00,105285.0,104859.3,0.004043311012964782,0.24599542634047727,0.0026088001604060045,0.009924727706555328,0.010605075871594528,KAMA跟踪,4,2025
做多,2025-06-03 12:00:00+00:00,2025-06-03 20:00:00+00:00,106470.8,106470.8,0.0,-1.0000000000000029,-0.010078780994954479,0.0013975662810836672,0.01007878099495445,atr止损,2,2025
做多,2025-06-07 12:00:00+00:00,2025-06-08 08:00:00+00:00,105293.0,105283.0,9.497307513319974e-05,0.0,0.0,0.005654284167434466,0.010455474966144246,保本平仓,5,2025
做多,2025-06-08 12:00:00+00:00,2025-06-09 04:00:00+00:00,105878.3,105878.3,0.0,0.0,0.0,0.005707496248050855,0.008928305914407955,保本平仓,4,2025
做多,2025-06-09 08:00:00+00:00,2025-06-11 16:00:00+00:00,106482.6,106482.6,0.0,2.6722986242799522,0.02200093463868633,0.03917071897192593,0.00823296260335218,KAMA跟踪,14,2025
做多,2025-06-16 04:00:00+00:00,2025-06-17 00:00:00+00:00,106099.4,106099.4,0.0,0.4694360509222059,0.004491911239917764,0.026396002239409515,0.00956873940783503,KAMA跟踪,5,2025
做空,2025-06-17 08:00:00+00:00,2025-06-20 04:00:00+00:00,106068.0,106446.6,0.0035694083041068543,0.9198169395414715,0.009964724514365798,0.02956036172127626,0.010833377910318992,KAMA跟踪,17,2025
做多,2025-06-20 08:00:00+00:00,2025-06-20 12:00:00+00:00,105765.8,105032.1,0.006937025011865812,-0.9999999999999991,-0.010313751728713724,0.010280666577170106,0.010313751728713733,atr止损,1,2025
做空,2025-06-20 16:00:00+00:00,2025-06-21 08:00:00+00:00,103805.9,103870.3,0.000620388629162781,0.0,0.0,0.009306798959856638,0.010874982455603322,保本平仓,4,2025
做空,2025-06-21 16:00:00+00:00,2025-06-22 00:00:00+00:00,102255.3,102255.3,0.0,-0.999999999999993,-0.010165299390127827,0.014330797523453637,0.010165299390127898,atr止损,2,2025
做空,2025-06-22 12:00:00+00:00,2025-06-23 04:00:00+00:00,100789.9,100789.9,0.0,0.0,0.0,0.02653539689988779,0.010854602175562245,保本平仓,4,2025
做多,2025-06-29 08:00:00+00:00,2025-06-30 04:00:00+00:00,107538.0,107538.0,0.0,0.0441691855669374,0.0003522058999807936,0.011585672041510854,0.00797401843525128,KAMA跟踪,5,2025
做空,2025-07-01 08:00:00+00:00,2025-07-02 04:00:00+00:00,106557.4,106686.4,0.001210615123867512,0.44721752118298513,0.0034867653420146134,0.015713343031539113,0.007796575887258129,KAMA跟踪,5,2025
做多,2025-07-02 08:00:00+00:00,2025-07-04 12:00:00+00:00,107144.4,107140.7,3.45328360604669e-05,1.4627953070386615,0.012261241779948716,0.031204761589200023,0.008382062562649891,KAMA跟踪,13,2025
做空,2025-07-04 16:00:00+00:00,2025-07-06 12:00:00+00:00,107436.0,108966.0,0.014241036524070144,0.8523453655324845,0.007270396127774876,0.014500853477231483,0.008529871131795094,KAMA跟踪,11,2025
做多,2025-07-06 20:00:00+00:00,2025-07-07 12:00:00+00:00,109079.1,108211.0,0.007958444834986774,0.5353822937509072,0.003543274956129811,0.013457966380497389,0.006618214680402488,KAMA跟踪,4,2025
做多,2025-07-09 16:00:00+00:00,2025-07-12 12:00:00+00:00,109738.5,109115.4,0.005678043713008706,10.421275306682471,0.07472799352526274,0.08951440401629843,0.007170714843061928,KAMA跟踪,17,2025
做多,2025-07-13 12:00:00+00:00,2025-07-14 12:00:00+00:00,118058.3,117819.8,0.002020188330680689,2.5686035278406645,0.02160930364485182,0.0465134043683659,0.008412860688943308,KAMA跟踪,6,2025
做空,2025-07-15 00:00:00+00:00,2025-07-16 08:00:00+00:00,118862.6,118862.6,0.0,0.0,0.0,0.026791438181564257,0.010710378911390055,保本平仓,8,2025
做多,2025-07-20 12:00:00+00:00,2025-07-20 20:00:00+00:00,118301.4,118301.4,0.0,-1.0000000000000058,-0.009720286535699302,0.004693097461230481,0.009720286535699247,atr止损,2,2025
做多,2025-07-21 04:00:00+00:00,2025-07-21 16:00:00+00:00,118856.6,118856.6,0.0,-0.9999999999999972,-0.010278580358072083,0.0053812745779367,0.010278580358072113,atr止损,3,2025
做空,2025-07-25 00:00:00+00:00,2025-07-25 20:00:00+00:00,117050.2,117050.2,0.0,0.0,0.0,0.020357931895887357,0.011124810397063086,保本平仓,5,2025
做空,2025-07-29 12:00:00+00:00,2025-07-30 04:00:00+00:00,117388.0,117388.0,0.0,0.0,0.0,0.0039612226121920465,0.008699358956461817,保本平仓,4,2025
做空,2025-07-30 16:00:00+00:00,2025-07-31 00:00:00+00:00,116923.0,116923.0,0.0,-1.0000000000000053,-0.00905740283201377,0.0007971057875695722,0.009057402832013721,atr止损,2,2025
做空,2025-07-31 20:00:00+00:00,2025-08-03 00:00:00+00:00,116691.1,116829.8,0.001188608214336801,3.0127993726600737,0.02839145357772802,0.04262439891192147,0.009423612416866815,KAMA跟踪,13,2025
做空,2025-08-05 04:00:00+00:00,2025-08-05 20:00:00+00:00,114070.0,114070.0,0.0,0.0,0.0,0.013041115104760286,0.008951709334847993,保本平仓,4,2025
做多,2025-08-06 12:00:00+00:00,2025-08-07 04:00:00+00:00,114860.1,114860.1,0.0,0.0,0.0,0.007087752840194212,0.009037135425449802,保本平仓,4,2025
做多,2025-08-07 08:00:00+00:00,2025-08-08 12:00:00+00:00,115674.2,115674.2,0.0,0.42204773626912145,0.003684904490842724,0.016577594658100128,0.008731013518558529,KAMA跟踪,7,2025
做多,2025-08-10 00:00:00+00:00,2025-08-11 16:00:00+00:00,117906.7,117906.7,0.0,1.3404844854648241,0.010446093945899465,0.03853300957451954,0.007792774969922307,KAMA跟踪,10,2025
做多,2025-08-13 08:00:00+00:00,2025-08-14 04:00:00+00:00,120270.0,120270.0,0.0,0.9606142312334875,0.008937960629972411,0.03555001247193819,0.00930442246154892,KAMA跟踪,5,2025
做空,2025-08-14 12:00:00+00:00,2025-08-17 08:00:00+00:00,120066.1,120066.1,0.0,1.468869004932764,0.015676896713551606,0.027733057041079895,0.010672767047916025,KAMA跟踪,17,2025
做空,2025-08-18 00:00:00+00:00,2025-08-18 20:00:00+00:00,117121.6,117121.6,0.0,0.24545778685154895,0.0020731655863954783,0.021487069848772605,0.008446118629959429,KAMA跟踪,5,2025
做空,2025-08-19 12:00:00+00:00,2025-08-21 00:00:00+00:00,114303.8,114769.2,0.004071605668402924,0.01115982209510924,0.00010564201111007983,0.02149879932943677,0.00946628093259454,KAMA跟踪,9,2025
做空,2025-08-21 16:00:00+00:00,2025-08-22 08:00:00+00:00,112545.4,113200.0,0.0058163194586363,0.0,0.0,0.010512367491166078,0.009599976603801718,保本平仓,4,2025
做多,2025-08-22 12:00:00+00:00,2025-08-23 12:00:00+00:00,113936.0,113936.0,0.0,0.7617283144783393,0.0070978349030396334,0.03038021345316664,0.00931806625555268,KAMA跟踪,6,2025
做空,2025-08-24 12:00:00+00:00,2025-08-26 20:00:00+00:00,114510.0,114510.0,0.0,3.1970493274191427,0.029090341370931406,0.051963147323377895,0.009099121843833088,KAMA跟踪,14,2025
做多,2025-08-28 04:00:00+00:00,2025-08-28 20:00:00+00:00,112568.5,112568.5,0.0,0.0,0.0,0.007644234399498972,0.011658711840598508,保本平仓,4,2025
做空,2025-08-29 04:00:00+00:00,2025-08-31 00:00:00+00:00,111238.5,111892.4,0.005878360459732864,2.255739098963752,0.025127019704968542,0.041212808019132616,0.011139151560795072,KAMA跟踪,11,2025
做多,2025-09-01 04:00:00+00:00,2025-09-01 08:00:00+00:00,109196.5,109190.4,5.586259632869021e-05,-1.000000000000004,-0.00956434261266573,0.006267950295996798,0.009564342612665692,atr止损,1,2025
做多,2025-09-02 00:00:00+00:00,2025-09-02 12:00:00+00:00,109874.8,109874.8,0.0,-0.9999999999999947,-0.010562968838866598,0.01699479771521771,0.010562968838866654,atr止损,3,2025
做多,2025-09-03 12:00:00+00:00,2025-09-04 04:00:00+00:00,111742.1,111742.1,0.0,0.0,0.0,0.007151288547467707,0.010511741060283231,保本平仓,4,2025
做空,2025-09-04 12:00:00+00:00,2025-09-05 04:00:00+00:00,110237.2,110966.8,0.006618455476009966,0.15958147544531506,0.001613000209636203,0.014885533330689926,0.010107690790144007,KAMA跟踪,4,2025
做空,2025-09-06 16:00:00+00:00,2025-09-07 08:00:00+00:00,110153.3,110153.3,0.0,0.0,0.0,0.0015623680815736417,0.01050555546794209,保本平仓,4,2025
做多,2025-09-09 04:00:00+00:00,2025-09-09 12:00:00+00:00,112867.6,112867.6,0.0,-1.000000000000001,-0.008031612420174757,0.002362945610609219,0.008031612420174748,atr止损,2,2025
做多,2025-09-10 12:00:00+00:00,2025-09-14 12:00:00+00:00,112900.0,112900.0,0.0,2.406069068328841,0.020326368275096415,0.03282285208148802,0.008447957102584048,KAMA跟踪,24,2025
做多,2025-09-16 16:00:00+00:00,2025-09-17 12:00:00+00:00,115968.0,115968.0,0.0,0.0,0.0,0.011196192052980083,0.007120089972432755,保本平仓,5,2025
做多,2025-09-18 00:00:00+00:00,2025-09-18 16:00:00+00:00,117266.4,117266.4,0.0,0.0,0.0,0.005191597934276169,0.008020148337209447,保本平仓,4,2025
做空,2025-09-19 08:00:00+00:00,2025-09-20 04:00:00+00:00,116489.7,116489.7,0.0,0.8039556052429924,0.006263525016047478,0.012359891046161187,0.007790884192112018,KAMA跟踪,5,2025
做多,2025-09-24 12:00:00+00:00,2025-09-25 00:00:00+00:00,113254.8,113254.8,0.0,-0.9999999999999992,-0.008218510559844317,0.0056598042643667195,0.008218510559844324,atr止损,3,2025
做空,2025-09-25 08:00:00+00:00,2025-09-26 16:00:00+00:00,111389.0,112356.4,0.008684879117327512,2.4544847689489036,0.02053280057364884,0.03373550594358661,0.008365421873219326,KAMA跟踪,8,2025
做多,2025-09-28 12:00:00+00:00,2025-09-30 04:00:00+00:00,109749.9,109749.9,0.0,4.914272493503596,0.03500239044035687,0.04601462051446066,0.00712259861182467,KAMA跟踪,10,2025
做多,2025-10-01 08:00:00+00:00,2025-10-03 00:00:00+00:00,114720.0,114720.0,0.0,5.75568573684299,0.04403999641283637,0.05473326359832636,0.007651563762581734,KAMA跟踪,10,2025
做多,2025-10-03 12:00:00+00:00,2025-10-05 16:00:00+00:00,120999.0,120999.0,0.0,1.4069276689629764,0.011837775547856587,0.040316862122827486,0.008413919072742396,KAMA跟踪,13,2025
做空,2025-10-07 12:00:00+00:00,2025-10-08 08:00:00+00:00,123261.6,124123.3,0.006990822770432941,1.3588397564870385,0.012764304869145001,0.029062230862376387,0.009393532098401446,KAMA跟踪,5,2025
做多,2025-10-08 16:00:00+00:00,2025-10-09 08:00:00+00:00,123312.9,122255.4,0.008575745116690955,0.19612077725379015,0.002105853599744221,0.011583128434408672,0.01073753443786907,KAMA跟踪,4,2025
做空,2025-10-09 12:00:00+00:00,2025-10-10 04:00:00+00:00,121081.5,121607.8,0.004346659068478693,0.0,0.0,0.016734123962443198,0.010999867236874088,保本平仓,4,2025
做空,2025-10-10 12:00:00+00:00,2025-10-10 20:00:00+00:00,119572.8,119572.8,0.0,10.627160690325331,0.12000000000000004,0.15100675069915567,0.01129182135255042,固定止盈,2,2025
做多,2025-10-12 12:00:00+00:00,2025-10-14 00:00:00+00:00,112466.2,112466.2,0.0,0.7979907486010656,0.014728635886572977,0.03063853851201519,0.018457151179250286,KAMA跟踪,9,2025
做空,2025-10-14 04:00:00+00:00,2025-10-19 08:00:00+00:00,113210.6,113600.5,0.003444023792825002,2.8786768272023915,0.048032341389253504,0.08917654411732343,0.016685562246990113,KAMA跟踪,31,2025
做空,2025-10-21 04:00:00+00:00,2025-10-21 12:00:00+00:00,109005.0,109875.0,0.007981285262143938,-0.9999999999999983,-0.013528380738355541,0.022227076222980632,0.013528380738355564,atr止损,2,2025
做多,2025-10-23 04:00:00+00:00,2025-10-23 20:00:00+00:00,109160.0,109160.0,0.0,0.4396914869569637,0.006883136042322056,0.01905459875412239,0.015654467385664363,KAMA跟踪,4,2025
做多,2025-10-26 08:00:00+00:00,2025-10-27 20:00:00+00:00,111903.9,111903.9,0.0,2.215304583254212,0.023749295821962033,0.040001286818421904,0.010720555539624746,KAMA跟踪,9,2025
做空,2025-10-28 20:00:00+00:00,2025-10-29 12:00:00+00:00,113422.0,113422.0,0.0,0.0,0.0,0.018475251714834863,0.010877114236167783,保本平仓,4,2025
做空,2025-10-29 16:00:00+00:00,2025-10-31 08:00:00+00:00,111326.5,112036.1,0.00637404391586914,1.4630172201175171,0.016461477328691777,0.05209124558959126,0.011251731765241633,KAMA跟踪,10,2025
做多,2025-11-02 04:00:00+00:00,2025-11-02 20:00:00+00:00,110557.0,110557.0,0.0,0.0,0.0,0.005960726141266496,0.011323755378956007,保本平仓,4,2025
做空,2025-11-03 00:00:00+00:00,2025-11-05 16:00:00+00:00,109368.9,109836.7,0.004277267120726303,4.827936700803142,0.05265780538598467,0.0996743347169024,0.01090689639266084,KAMA跟踪,16,2025
做多,2025-11-07 16:00:00+00:00,2025-11-08 08:00:00+00:00,102480.4,102367.9,0.0010977708908240015,0.032616255144769166,0.000517538403800789,0.016634120656963784,0.015867499242437993,KAMA跟踪,4,2025
做多,2025-11-09 12:00:00+00:00,2025-11-10 12:00:00+00:00,102443.9,102443.9,0.0,1.7369287599726395,0.022662922681883867,0.04121377651573208,0.013047698445755977,KAMA跟踪,6,2025
做空,2025-11-11 12:00:00+00:00,2025-11-12 08:00:00+00:00,104615.7,104615.7,0.0,0.016857143795280555,0.00022580574481409743,0.021179421444391208,0.013395255302818002,KAMA跟踪,5,2025
做空,2025-11-12 12:00:00+00:00,2025-11-13 04:00:00+00:00,102400.0,102400.0,0.0,0.0,0.0,0.016494140625,0.013301630690512545,保本平仓,4,2025
做空,2025-11-13 16:00:00+00:00,2025-11-19 16:00:00+00:00,100711.0,100711.0,0.0,7.896126777133056,0.11999999999999993,0.12025498704213045,0.01519732438282479,固定止盈,36,2025
做空,2025-11-20 16:00:00+00:00,2025-11-23 00:00:00+00:00,88564.4,88564.4,0.0,1.6773528060295109,0.03201850612594496,0.08992778136587608,0.019088712887860775,KAMA跟踪,14,2025
做多,2025-11-24 16:00:00+00:00,2025-11-25 08:00:00+00:00,88100.0,88100.0,0.0,0.0,0.0,0.012228149829738966,0.019350919048548607,保本平仓,4,2025
做多,2025-11-26 16:00:00+00:00,2025-11-28 16:00:00+00:00,88200.0,88200.0,0.0,1.6480311843062523,0.02872650307877687,0.055328798185941046,0.017430800674363117,KAMA跟踪,12,2025
