方向,起始K,结束K,起始时间,结束时间,持续K数,截断,KAMA参考,突破KATR,起点价,极值价,极值K,极值时间,极值年龄K,涨跌幅%,终结K收盘,峰前回撤%,全程回撤%,峰值回吐%,突破K实体%,突破K顺向涨跌%,突破K振幅ATR,收盘距KAMA_ATR,ATR%,量比,EMA70偏离%,距20K高_ATR,距20K低_ATR,前波涨幅%,前波同向,前休整K,3K后剩余%,5K后剩余%,8K后剩余%,10K后剩余%,15K后剩余%,20K后剩余%
做多,5472,5473,2022-03-08 16:00:00+00:00,2022-03-08 20:00:00+00:00,2,False,38719.97863678531,994.0569842688303,40334.55698426883,39340.5,5472,2022-03-08 16:00:00+00:00,1,-2.464529323221591,38709.9,5.49567703231093,3.1077388441936393,1.602928280016773,7.500408964501652,0.23959284740315834,1.2299093707382087,0.021650029681669975,2.5658711827596514,1.9063408638564643,-8.412220520325166,-0.954170651190244,1.617110513219101,-2.255892494751031,False,-1.0,,,,,,
做空,5473,5474,2022-03-08 20:00:00+00:00,2022-03-09 00:00:00+00:00,2,False,38720.56132185122,970.8191350553889,37387.88086494461,38358.7,5473,2022-03-08 20:00:00+00:00,1,-2.596614498056891,41198.5,4.012313884475665,8.034422438716645,7.403274876364431,5.951256376346085,0.08156627905475666,0.545209690340317,0.010981779680942196,2.5079350116001047,0.49677975765828214,-8.486925264115612,-1.0095598290242602,1.6232683752263397,-2.464529323221591,False,-1.0,,,,,,
做多,5474,5480,2022-03-09 00:00:00+00:00,2022-03-10 00:00:00+00:00,7,False,38720.296280664945,1062.3731783026194,42502.973178302615,42647.5,5477,2022-03-09 12:00:00+00:00,4,0.3400393216989467,40765.4,9.091771444062868,6.761243804385075,4.413154346679169,88.81830186659043,6.428846367466723,2.6373971568791563,2.3327054654133343,2.578669559092247,1.6867291903516601,-2.369949759163984,1.419934191495844,3.8258684264732237,-2.596614498056891,False,-1.0,0.4646733751341941,0.0,,,,
做空,5480,5488,2022-03-10 00:00:00+00:00,2022-03-11 08:00:00+00:00,9,False,41330.060271001596,1029.0106616471376,39470.98933835286,38200.1,5486,2022-03-11 00:00:00+00:00,7,3.2198061402985285,39878.4,6.494163700012566,5.656496666485571,4.393443996219913,76.5234960568335,2.794873323397906,1.4910438318919346,0.5487409334493603,2.524225597313255,0.9870949449500309,-3.379873878016345,-1.8290383862372435,3.5290207724254468,0.3400393216989467,False,-1.0,1.1471716508509955,0.7902006137376874,0.0,,,
做空,5488,5489,2022-03-11 08:00:00+00:00,2022-03-11 12:00:00+00:00,2,False,40051.259564652624,1081.0937687208157,37698.90623127919,38780.0,5488,2022-03-11 08:00:00+00:00,1,-2.8677059278282675,39070.0,6.634393457934408,3.7699845281072717,0.7478081485301702,54.000000000000206,-1.9600222950618473,1.3134845848572312,0.15989322078616336,2.7109757881981613,1.3543458059385667,-5.306344092766436,-2.561387439386026,1.8734730127956605,3.2198061402985285,True,-1.0,,,,,,
做空,5489,5506,2022-03-11 12:00:00+00:00,2022-03-14 08:00:00+00:00,18,False,40033.04906475184,1094.739080284775,37793.26091971523,37500.0,5503,2022-03-13 20:00:00+00:00,15,0.7759608792112577,38885.1,6.479300861300816,4.766400000000004,3.693599999999996,59.69719350073876,2.0271625742256494,1.2368243944007036,0.8797064817502631,2.801994062668991,1.6325801982934067,-7.225938445483891,-3.267901972650308,0.9774018478646624,-2.8677059278282675,True,-1.0,2.0823818343482863,2.0823818343482863,2.0823818343482863,2.0823818343482863,0.0,
做空,5506,5509,2022-03-14 08:00:00+00:00,2022-03-14 20:00:00+00:00,4,False,39261.35011589888,836.2728424706836,37979.92715752932,38400.0,5508,2022-03-14 16:00:00+00:00,3,-1.1060390946205538,39653.8,3.442536466822804,4.138020833333334,3.2651041666666742,37.58488964346284,0.453379481954419,0.5634524715736213,0.4499131106389736,2.1506254130005678,0.982831642216476,-6.993073262948564,-1.6225565761422762,1.6562776281337328,0.7759608792112577,True,-1.0,0.0,,,,,
做多,5509,5510,2022-03-14 20:00:00+00:00,2022-03-15 00:00:00+00:00,2,False,39248.54478879492,842.778628313302,40831.7786283133,39989.0,5509,2022-03-14 20:00:00+00:00,1,-2.0640262477542644,38746.5,5.515014784959229,3.523719022731248,3.1071044537247743,60.94670356965466,2.2136873308416183,1.671969308025888,0.4808560606432824,2.125341400605495,1.4440223616524552,-5.154466069376429,-0.6979294208933529,2.5555939930637757,-1.1060390946205538,False,-1.0,,,,,,
做空,5510,5513,2022-03-15 00:00:00+00:00,2022-03-15 12:00:00+00:00,4,False,39257.21462328414,860.7446968976367,37737.155303102365,38073.8,5511,2022-03-15 04:00:00+00:00,2,-0.8920775670389824,39000.8,5.466349226191007,3.114418141919634,2.4347451528347577,75.29323683553778,2.2880530995768478,1.3965813606899948,0.5933404238502986,2.2214772867165724,1.3794484020596312,-7.190038292161422,-1.443517461656535,1.448164600366093,-2.0640262477542644,False,-1.0,0.0,,,,,
做空,5513,5514,2022-03-15 12:00:00+00:00,2022-03-15 16:00:00+00:00,2,False,39237.37433663254,846.6172595026111,37590.382740497385,38437.0,5513,2022-03-15 12:00:00+00:00,1,-2.2522177157577206,39730.7,4.415004952090188,3.5458022218175236,3.3657673595754014,45.54735547355509,-0.9585690063550922,0.960292258248596,0.2794348142294291,2.1707689573101345,1.8039740502061306,-6.580910415777655,-1.167233468144231,1.7727018710694904,-0.8920775670389824,True,-1.0,,,,,,
做多,5514,5515,2022-03-15 16:00:00+00:00,2022-03-15 20:00:00+00:00,2,False,39223.9351782996,848.7813965274806,40648.681396527485,39901.8,5515,2022-03-15 20:00:00+00:00,2,-1.8374062106508733,39271.0,4.2773377556006436,2.235935266169014,1.580881063009696,82.02045173614934,1.871500071793375,1.0484442798119098,0.5970498691107775,2.136336375969919,1.3834451392162213,-4.832572087140208,-0.3043186397071794,2.6281207494959213,-2.2522177157577206,False,-1.0,,,,,,
做多,5515,5516,2022-03-15 20:00:00+00:00,2022-03-16 00:00:00+00:00,2,False,39260.976671270706,840.9423267011066,40742.74232670111,41804.0,5516,2022-03-16 00:00:00+00:00,2,2.604777225816203,39137.9,5.013757567718709,7.425126782126112,6.37761936656779,66.43063583814987,-1.157039770253221,0.8228863954495126,0.011919163075800996,2.1413825130531605,1.100328659707673,-5.933697076419063,-0.8538040923883671,2.105970818411975,-1.8374062106508733,True,-1.0,,,,,,
做空,5516,5517,2022-03-16 00:00:00+00:00,2022-03-16 04:00:00+00:00,2,False,39261.06574473781,954.0952103660512,37745.90478963395,38700.0,5516,2022-03-16 00:00:00+00:00,1,-2.527678739411417,39561.0,10.751087390758524,8.020671834625324,2.2248062015503876,4.28479381443299,0.33892694354612507,3.253344075387518,0.1290916707259804,2.437778241464287,3.299722606745798,-6.095691161209927,-0.8920493371656931,1.7167049810171455,2.604777225816203,False,-1.0,,,,,,
做多,5517,5520,2022-03-16 04:00:00+00:00,2022-03-16 16:00:00+00:00,4,False,39259.81138030008,944.3754498477489,40604.27544984775,41188.0,5519,2022-03-16 12:00:00+00:00,3,1.4375938092362566,40868.3,4.196788222345053,4.656696125084976,0.7761969505681195,55.69303672502252,1.0810493153694978,0.8044470026433685,0.3189288960746235,2.387137458223374,1.0231344074200615,-5.080539273405728,-2.3751146859669148,2.1823947248229207,-2.527678739411417,False,-1.0,0.0,,,,,
做多,5520,5528,2022-03-16 16:00:00+00:00,2022-03-18 00:00:00+00:00,9,False,39392.20754279954,994.2924013132135,41945.692401313216,41498.4,5523,2022-03-17 04:00:00+00:00,4,-1.0663607529320713,40500.6,6.378944411534965,4.105842535297942,2.4044300503151996,15.421672415844098,0.6385284050333784,1.691051845291475,1.484565762798664,2.4329184265389396,2.8794377848760893,-1.9439094862952668,-0.9410712570710282,3.3876352625759933,1.4375938092362566,True,-1.0,0.05912406871897646,0.0,0.0,,,
做空,5528,5529,2022-03-18 00:00:00+00:00,2022-03-18 04:00:00+00:00,2,False,40560.39135477918,860.3974737134619,39309.702526286535,40170.1,5528,2022-03-18 00:00:00+00:00,1,-2.188766178370626,40560.7,4.08117429187022,1.8518749019793366,0.9723650177619636,53.42115875789766,0.9719277912665913,0.8646004000794434,0.06949271308425004,2.1244067340075503,0.5474113853009968,-2.7383269816658466,-1.5148812494468955,2.820556863708543,-1.0663607529320713,False,-1.0,,,,,,
做多,5529,5530,2022-03-18 04:00:00+00:00,2022-03-18 08:00:00+00:00,2,False,40560.118917343454,841.8276000277888,41741.82760002779,40900.0,5529,2022-03-18 04:00:00+00:00,1,-2.016748303630171,40380.7,3.1882351026405584,1.9946210268948728,1.2696821515892491,12.310838445807176,0.14839286331560508,0.5808790303191035,0.0006902632516726962,2.075476015028806,0.4024807244377937,-2.5939976001652827,-1.476905722690681,2.954167812884611,-2.188766178370626,False,-1.0,,,,,,
做空,5530,5531,2022-03-18 08:00:00+00:00,2022-03-18 12:00:00+00:00,2,False,40560.122986947456,833.0262200263995,39251.1737799736,40084.2,5530,2022-03-18 08:00:00+00:00,1,-2.1222963285021974,40902.2,3.8185513341033337,2.499239101690948,2.040704317411848,27.245419044758286,0.44377932333514725,0.7992545540510153,0.21538696217962058,2.062931598576547,0.6763100135686219,-3.026265298503089,-1.7085896767509874,2.769300586873347,-2.016748303630171,False,-1.0,,,,,,
做多,5531,5543,2022-03-18 12:00:00+00:00,2022-03-20 12:00:00+00:00,13,False,40547.16648758866,832.4099090250794,41918.40990902508,42446.6,5539,2022-03-19 20:00:00+00:00,9,1.2600432414331553,41334.2,3.943636966699833,2.936866557038723,2.620704602959958,63.5433166808824,1.2914585433140058,0.9859325208672768,0.4265128376801156,2.0351225827096817,1.0745903683820786,-1.773889716929945,-1.08336048168407,3.3978451834056416,-2.1222963285021974,False,-1.0,0.2953356300219331,0.2953356300219331,0.2953356300219331,0.0,,
做空,5543,5544,2022-03-20 12:00:00+00:00,2022-03-20 16:00:00+00:00,2,False,41460.09045752132,680.4248379549398,40519.57516204506,40900.0,5544,2022-03-20 16:00:00+00:00,2,-0.9388667981674332,41364.5,2.883605845525769,1.444743276283622,1.1356968215158925,51.987704918033685,0.6100332067740966,0.7171989803704332,0.18501743396037024,1.6461546079395266,1.4561160258942325,-0.7808992515334126,-1.6348609544345714,1.8370875521783636,1.2600432414331553,False,-1.0,,,,,,
做空,5544,5545,2022-03-20 16:00:00+00:00,2022-03-20 20:00:00+00:00,2,False,41454.175543297475,675.9485960571928,40224.05140394281,40900.0,5544,2022-03-20 16:00:00+00:00,1,-1.6804587615232953,41261.0,3.1494803527747446,1.8728606356968214,0.8826405867970659,5.127771196480426,-0.07330491457437915,0.8741788997665211,0.13266621725461433,1.634127321875504,1.3389901844068635,-0.7081667744882822,-1.6008613766074613,1.8940789395347382,-0.9388667981674332,True,-1.0,,,,,,
做空,5545,5546,2022-03-20 20:00:00+00:00,2022-03-21 00:00:00+00:00,2,False,41449.905008719375,672.2011662543331,40392.79883374567,40430.0,5546,2022-03-21 00:00:00+00:00,2,-0.09209851094361592,40811.3,3.152049877738726,2.507543903042303,0.9431115508285999,17.221297836938437,0.2502145559598157,0.894077591904395,0.2810245179608951,1.6291441464199439,0.9724760429910554,-0.9566093940978619,-1.7637577253940921,1.75066640624475,-1.6804587615232953,True,-1.0,,,,,,
做空,5546,5548,2022-03-21 00:00:00+00:00,2022-03-21 08:00:00+00:00,3,False,41442.61726729919,689.2811079416166,39740.71889205839,40430.0,5546,2022-03-21 00:00:00+00:00,1,-1.73444549358506,41218.7,4.285481378853347,2.599802127133313,1.9507791244125579,44.35786151114577,1.0898911805336642,1.4708077565443354,0.9159068194752549,1.688946708244081,1.396743505791046,-2.0093578709914217,-2.3724718132540326,1.0548671530710116,-0.09209851094361592,True,-1.0,0.0,,,,,
做空,5548,5549,2022-03-21 08:00:00+00:00,2022-03-21 12:00:00+00:00,2,False,41335.76779282109,664.8567999173085,40390.94320008269,40727.7,5549,2022-03-21 12:00:00+00:00,2,-0.8337433425338155,41198.3,2.8557312816476816,2.0052691411496464,1.1554789492163953,33.43522219609653,-0.3464276324117943,0.639686621318895,0.17607971045141413,1.6129979837241557,0.9532743818600391,-1.0311634100612987,-1.8468638662531862,1.706382487388417,-1.73444549358506,True,-1.0,,,,,,
做空,5549,5551,2022-03-21 12:00:00+00:00,2022-03-21 20:00:00+00:00,3,False,41325.27556265539,672.4489599214434,40055.251040078554,40727.7,5549,2022-03-21 12:00:00+00:00,1,-1.6788035088048825,40982.0,3.717737178657131,2.0052691411496464,0.6243907709004017,2.5101016285049456,0.049492099459702565,1.2145159687590454,0.18882557669540048,1.632225018802823,2.219921792721335,-1.0801451651004963,-1.8563490679587402,1.6567800181149166,-0.8337433425338155,True,-1.0,0.0,,,,,
做空,5551,5552,2022-03-21 20:00:00+00:00,2022-03-22 00:00:00+00:00,2,False,41290.22652840739,650.7156863291027,40282.2843136709,40852.0,5552,2022-03-22 00:00:00+00:00,2,-1.4143082897008237,42230.0,5.505436754927176,4.034074219132478,3.3731518652697545,44.62829736210996,0.45180722891565717,0.640832868733243,0.4736731185107781,1.5878085167368667,0.6599375234478415,-1.5994958325015554,-2.2507525648602082,1.101402678707706,-1.6788035088048825,True,-1.0,,,,,,
做多,5552,5559,2022-03-22 00:00:00+00:00,2022-03-23 04:00:00+00:00,8,False,41249.36803446357,700.5799020126475,43200.57990201265,43517.7,5553,2022-03-22 04:00:00+00:00,2,0.7340644470667681,42094.1,5.4364545738499075,4.104996357803823,3.2713125923474786,75.72815533980582,3.045239373383435,2.352336964371337,1.3997432166113217,1.6589625906053693,1.9235962344969533,1.4424862255512483,-0.30917244325414334,2.5693000824444217,-1.4143082897008237,False,-1.0,0.0,0.0,0.0,,,
做多,5559,5593,2022-03-23 04:00:00+00:00,2022-03-28 20:00:00+00:00,35,False,41786.75506472545,716.9432975491357,42956.943297549136,48200.0,5592,2022-03-28 16:00:00+00:00,34,12.2053765933341,47121.9,2.853190202709468,4.9886283928837125,2.2367219917012418,6.958914881069718,0.0841680793747912,0.7095400734465104,0.4286879259841161,1.7031918904291472,0.8483313317622012,1.0667547815145293,-1.9856521497119264,2.3211040617698915,0.7340644470667681,True,-1.0,12.747648178943932,11.986420831516126,10.941188174038802,9.311649509820258,7.118756050257587,7.118756050257587
做空,5593,5594,2022-03-28 20:00:00+00:00,2022-03-29 00:00:00+00:00,2,False,47155.79509767238,710.8134810577346,46144.18651894227,46855.0,5593,2022-03-28 20:00:00+00:00,1,-1.5404182729842728,47328.0,4.206409577208474,2.625546900010665,1.0094973855511684,65.07884896764757,1.6716399223754785,1.7306931182134913,0.04768493926415273,1.5084567495320322,1.2002246914732695,12.103120902677302,-1.5167129334628244,4.392010116851498,12.2053765933341,False,-1.0,,,,,,
做多,5594,5597,2022-03-29 00:00:00+00:00,2022-03-29 12:00:00+00:00,4,False,47150.73281645402,703.3978070048479,48308.39780700485,48100.0,5597,2022-03-29 12:00:00+00:00,4,-0.43139043409679945,47424.0,2.620450821122634,1.6382536382536383,1.4054054054054055,36.65777777777726,0.4373762518064872,0.7996897266359023,0.2520155476469308,1.4862191662543272,0.7606713641643593,12.211096681989016,-1.23969678511379,4.73131984043428,-1.5404182729842728,False,-1.0,0.2645502765597239,,,,,
做多,5597,5598,2022-03-29 12:00:00+00:00,2022-03-29 16:00:00+00:00,2,False,47343.83886180097,693.418494780781,48793.41849478078,48100.0,5597,2022-03-29 12:00:00+00:00,1,-1.4211312020594595,47704.0,3.0361031066910007,2.054054054054054,0.8232848232848233,57.030456852792064,-0.9385189656865189,1.1363988787883719,0.11560282686773736,1.462167878670675,1.733376048637085,12.438705397368304,-1.1190933121063154,4.7672509817394895,-0.43139043409679945,True,-1.0,,,,,,
做多,5598,5599,2022-03-29 16:00:00+00:00,2022-03-29 20:00:00+00:00,2,False,47346.358622181535,697.1475700417419,48577.14757004174,47880.0,5598,2022-03-29 16:00:00+00:00,1,-1.4351348420294743,47418.5,3.0161251603528108,2.0238095238095237,0.9638680033416875,36.45833333333333,0.5904183535762497,1.101631896893818,0.5130067050180656,1.4614027545734989,1.409117122110446,13.102564150557894,-0.7114706000772575,5.14338736027625,-1.4211312020594595,True,-1.0,,,,,,
做多,5599,5600,2022-03-29 20:00:00+00:00,2022-03-30 00:00:00+00:00,2,False,47358.72529092696,702.7951915396546,48423.895191539654,47721.1,5599,2022-03-29 20:00:00+00:00,1,-1.4513396511366223,47408.1,3.1242740501469988,2.485483360609874,0.6558943528124875,35.32897173188466,-0.5984823075633083,1.1526829007256936,0.0850528145220927,1.4821118161469777,0.798235965236975,12.425665314716365,-1.1119882569030135,4.695820403622933,-1.4351348420294743,True,-1.0,,,,,,
做多,5600,5601,2022-03-30 00:00:00+00:00,2022-03-30 04:00:00+00:00,2,False,47359.8811831537,713.1054319626719,48157.10543196267,47585.4,5601,2022-03-30 04:00:00+00:00,2,-1.1871673491057027,47371.6,3.368361568687749,1.915943006491864,0.44929747359484823,1.1441144114413042,-0.021932368168542382,1.2747063186689935,0.06761807537152557,1.5041847953465166,1.0685102840204002,12.008485730109404,-1.1104949766270384,4.599740589511732,-1.4513396511366223,True,-1.0,,,,,,
做多,5601,5602,2022-03-30 04:00:00+00:00,2022-03-30 08:00:00+00:00,2,False,47360.30545277916,700.4501603645383,48285.85016036454,47585.4,5601,2022-03-30 04:00:00+00:00,1,-1.4506323447516,47318.1,2.403292385886365,1.1293379902238954,0.5617269162390206,7.934782608695652,-0.07699106270869782,0.6567205292102442,0.016124697887083768,1.4786288838978172,0.5569904582288092,11.922249206621878,-1.1826680139081895,4.5135259849960585,-1.1871673491057027,True,-1.0,,,,,,
做空,5602,5604,2022-03-30 08:00:00+00:00,2022-03-30 16:00:00+00:00,3,False,47360.36414305699,688.3476523463114,46359.65234765369,46819.9,5604,2022-03-30 16:00:00+00:00,3,-0.9927763238923545,47061.2,2.866604008115623,1.855407636496441,0.5153791443381888,11.649214659686145,0.11293686512594547,0.6659425632345702,0.061399414834830565,1.4547237787364906,0.7435833210347,11.795847726989477,-1.281184001999491,4.216038204107852,-1.4506323447516,False,-1.0,0.0,,,,,
做空,5604,5606,2022-03-30 16:00:00+00:00,2022-03-31 00:00:00+00:00,3,False,47357.53507440189,688.2050062425458,46131.69499375745,46819.9,5604,2022-03-30 16:00:00+00:00,1,-1.4918268369191199,47088.4,3.374913942471061,1.855407636496441,0.5734740996883804,10.337285599171544,0.1961670028014728,1.2622692251875876,0.4305912797987578,1.4623617889950657,1.1904710871927815,11.188884360306036,-1.654739488481217,3.843622141667105,-0.9927763238923545,True,-1.0,0.0,,,,,
做空,5606,5608,2022-03-31 00:00:00+00:00,2022-03-31 08:00:00+00:00,3,False,47344.20820374597,665.7570181338972,46284.242981866104,46890.0,5607,2022-03-31 04:00:00+00:00,2,-1.3087759010582243,47146.5,2.4294596728619906,1.0567285135423332,0.5470249520153552,7.695661652496868,-0.07480893966829161,0.6889901082616049,0.3842365859889739,1.413845061913119,0.40433530839428466,10.904426573689914,-1.6696782305288944,3.657941161215389,-1.4918268369191199,True,-1.0,0.0,,,,,
做空,5608,5609,2022-03-31 08:00:00+00:00,2022-03-31 12:00:00+00:00,2,False,47294.745313281855,629.6207088658422,46436.87929113416,46200.0,5609,2022-03-31 12:00:00+00:00,2,0.5101102717283252,46450.0,2.546512011395245,3.0722943722943756,0.5411255411255411,2.037617554858934,-0.013788714467533048,0.5066542372385208,0.23545177468653303,1.335455885093999,0.6030832146000501,11.041265947801824,-1.6732295891247073,0.9712196428569135,-1.3087759010582243,True,-1.0,,,,,,
做空,5609,5615,2022-03-31 12:00:00+00:00,2022-04-01 12:00:00+00:00,7,False,47255.325539109355,669.10967342255,45530.89032657745,44206.2,5612,2022-04-01 00:00:00+00:00,4,2.909432073644736,46523.5,4.58701698658293,5.641290135772817,5.242024874338901,49.07002958996754,1.477310086644823,2.121326377990705,1.2035777856715928,1.4404944530087191,2.6957165006076975,9.400842125616848,-2.615415782361371,-0.12703448085755228,0.5101102717283252,True,-1.0,2.149749308610937,0.0,,,,
做多,5615,5624,2022-04-01 12:00:00+00:00,2022-04-03 00:00:00+00:00,10,False,45319.29367865368,762.3685753044705,47462.36857530447,47236.8,5618,2022-04-02 00:00:00+00:00,4,-0.47525772959808554,45930.2,5.86036613594484,4.323554603854387,2.7660637469092015,73.22074191471461,3.281814710557396,2.648456488639529,1.5795592320491303,1.6386741653239125,2.536417435076307,9.352555185681508,-2.067897406933892,3.039605874461093,2.909432073644736,False,-1.0,1.1310012882064837,0.0,0.0,0.0,,
做多,5624,5633,2022-04-03 00:00:00+00:00,2022-04-04 12:00:00+00:00,10,False,45598.91399060013,717.8988122418696,46775.89881224187,47448.0,5629,2022-04-03 20:00:00+00:00,6,1.4368536037243083,45627.0,2.725546370277783,4.038104872702748,3.8378856853818912,24.75763016157885,0.29610478091302017,0.775875360847288,0.4614661617356922,1.5630213067695538,0.6370216371851198,7.469567016329844,-2.449370259450399,2.4014526429097387,-0.47525772959808554,True,-1.0,1.8426155817115608,1.4473265446324683,0.0,0.0,,
做空,5633,5634,2022-04-04 12:00:00+00:00,2022-04-04 16:00:00+00:00,2,False,45694.228275385765,697.6091105298564,44834.390889470145,45094.0,5634,2022-04-04 16:00:00+00:00,2,-0.5790401193803811,45905.6,3.3804610265951274,1.8672107153945092,1.7997959817270557,63.924205378973284,1.1330468755078593,1.1725764294831282,0.09636954903685716,1.5289392476600616,1.3591230520927167,6.503263815192184,-2.610344349741781,1.5713670929088042,1.4368536037243083,False,-1.0,,,,,,
做多,5634,5639,2022-04-04 16:00:00+00:00,2022-04-05 12:00:00+00:00,6,False,45693.32859791614,704.8286550033636,46640.828655003366,47188.0,5639,2022-04-05 12:00:00+00:00,6,1.1731595702211783,45740.5,3.3164690671451678,3.31864033228787,3.0675171653810294,33.087885985748045,0.6106033708111358,1.1946165837936624,0.3011673838414645,1.5353870878571756,1.2448586431214348,7.153576334071627,-2.188333276536041,1.7375854277578322,-0.5790401193803811,False,-1.0,0.6271329400332647,0.6271329400332647,,,,
做空,5639,5640,2022-04-05 12:00:00+00:00,2022-04-05 16:00:00+00:00,2,False,45773.404217951254,714.8304691641163,44907.16953083588,45422.0,5640,2022-04-05 16:00:00+00:00,2,-1.1464326844527672,46019.5,5.078989597859125,3.4325544693349697,1.3154418563691603,59.565772669221126,1.998783032733853,2.1907292253940924,0.046030799428192805,1.562795485760139,3.0758757801508727,6.505732914804652,-2.3886782582122685,0.9044102453494768,1.1731595702211783,False,-1.0,,,,,,
做多,5640,5641,2022-04-05 16:00:00+00:00,2022-04-05 20:00:00+00:00,2,False,45772.224679719824,716.9889457059104,46896.98894570591,46180.0,5640,2022-04-05 16:00:00+00:00,1,-1.5288592334488487,45477.4,3.1451676938439497,1.9055868341273277,1.5214378518839293,36.80738786279684,0.6099627245001793,1.0571990050051778,0.3448802408476764,1.5580111598472612,1.2858588550421655,7.155378185040667,-1.9923598662927395,1.2908148801217574,-1.1464326844527672,False,-1.0,,,,,,
做空,5641,5651,2022-04-05 20:00:00+00:00,2022-04-07 12:00:00+00:00,11,False,45773.448646016004,721.1344984206149,44578.865501579385,42685.0,5648,2022-04-07 00:00:00+00:00,8,4.248348360306045,43305.0,3.4120080924148413,3.0023359135253975,1.4525008785287572,67.77097137142111,1.1779789002487995,1.1092244258898916,0.41053180324112987,1.5856986072656196,0.8194183976189029,5.893110439539078,-2.7326386469041313,0.5316622638907179,-1.5288592334488487,False,-1.0,3.7342807657162522,2.200594360045444,0.0,0.0,,
做空,5651,5652,2022-04-07 12:00:00+00:00,2022-04-07 16:00:00+00:00,2,False,43852.46129185372,765.2153034193489,42230.78469658065,42996.0,5651,2022-04-07 12:00:00+00:00,1,-1.811984572195991,43367.5,3.9241878059479407,2.074611591775979,0.8640338636152199,48.755605381166085,0.9942866810395135,1.1656849987371087,0.715434322088695,1.7670368396705896,1.1972900253677254,0.6580977669869237,-5.07438884539932,0.8102294834271384,4.248348360306045,True,-1.0,,,,,,
做空,5652,5653,2022-04-07 16:00:00+00:00,2022-04-07 20:00:00+00:00,2,False,43744.307414498544,755.2095382483817,42495.990461751615,43173.0,5653,2022-04-07 20:00:00+00:00,2,-1.5931139170828963,43417.1,3.1069037899863248,1.3065533441846835,0.5653996710907246,11.059989382410079,-0.14432513566562388,0.7482691509838286,0.4989441941802056,1.7414182008379124,0.728888352868583,0.8033727031475676,-5.058860894237635,0.9037226960652235,-1.811984572195991,True,-1.0,,,,,,
做空,5653,5654,2022-04-07 20:00:00+00:00,2022-04-08 00:00:00+00:00,2,False,43682.08550296428,745.0440613359626,42427.95593866404,43173.0,5653,2022-04-07 20:00:00+00:00,1,-1.7560215778790598,43582.2,3.056814858606172,1.278345262085103,0.947814606351185,8.371081717701932,-0.11437136104224255,0.7407615584645715,0.3556642039252343,1.7160152597385885,0.4494989959594152,0.9186628924846513,-5.061311398467198,0.9826264485448637,-1.5931139170828963,True,-1.0,,,,,,
做空,5654,5655,2022-04-08 00:00:00+00:00,2022-04-08 04:00:00+00:00,2,False,43637.987321843895,727.7068582691646,42551.793141730835,43279.5,5654,2022-04-08 00:00:00+00:00,1,-1.7101673150302505,43742.5,2.646203074259836,1.1220092653565743,1.0697905474878406,41.451167461711606,-0.38026491866107737,0.5473357787878365,0.07666180579441984,1.6697341076613037,0.3883386069297305,1.2746490533146773,-4.955017200987115,1.2329140364761277,-1.7560215778790598,True,-1.0,,,,,,
做多,5655,5656,2022-04-08 04:00:00+00:00,2022-04-08 08:00:00+00:00,2,False,43632.45650473386,709.9765153557063,44475.07651535571,43968.1,5656,2022-04-08 08:00:00+00:00,2,-1.1399115079221227,43289.8,2.780830551081095,1.6598397474532574,1.5427093733866046,42.964352720451224,0.3678107117125906,0.5255103400329675,0.15499596519894043,1.6230817062483998,0.48114706800141116,1.6471480607820985,-4.85297742316697,1.4894858873890786,-1.7101673150302505,False,-1.0,,,,,,
做空,5656,5657,2022-04-08 08:00:00+00:00,2022-04-08 12:00:00+00:00,2,False,43635.52124317025,710.9676895879207,42527.33231041208,42728.0,5657,2022-04-08 12:00:00+00:00,2,-0.4718558129233771,43636.3,3.3878628432923654,2.8739936341509082,2.1257723272795426,62.01699095642659,1.0349202720466244,1.0264882788456817,0.48626857202277546,1.6423445929247091,0.9542291713441164,0.5951811195438116,-5.482949587005011,0.8506715689858523,-1.1399115079221227,False,-1.0,,,,,,
做多,5657,5658,2022-04-08 12:00:00+00:00,2022-04-08 16:00:00+00:00,2,False,43624.837544378206,736.8193051085246,44692.819305108525,43956.0,5657,2022-04-08 12:00:00+00:00,1,-1.6486301749693038,42722.1,4.396275141416153,3.7714987714987784,2.8071253071253106,28.208469055374714,0.8004194983575852,1.6666229989985542,0.015556671143556088,1.6885467033376445,2.048076309899422,1.4003645636327637,-4.820313440996059,1.2910899502828415,-0.4718558129233771,False,-1.0,,,,,,
做空,5658,5670,2022-04-08 16:00:00+00:00,2022-04-10 16:00:00+00:00,13,False,43625.259933659996,770.4283398530985,41527.7716601469,42074.0,5659,2022-04-08 20:00:00+00:00,2,-1.3153326509385062,43217.2,5.248122527953111,3.331111016544439,2.7171174597138306,64.88289567068874,2.0950447219402313,1.8288527655520321,1.172282854797641,1.8033484773761086,1.708487777748137,-0.7240184221857751,-5.796645539871414,0.0481550302356123,-1.6486301749693038,False,-1.0,0.0,0.0,0.0,0.0,,
做多,5670,5671,2022-04-10 16:00:00+00:00,2022-04-10 20:00:00+00:00,2,False,43004.14191765022,600.0247179435689,43938.02471794357,43399.4,5671,2022-04-10 20:00:00+00:00,2,-1.2258737651526728,42140.4,4.779515536769118,3.5977455909528735,2.9009617644483563,71.90406976744144,1.1577010762453543,1.1466194298760621,0.3550821757476631,1.3883933201215464,1.1038968183126239,0.4966892761655858,-1.25144844461328,1.905254843363824,-1.3153326509385062,False,-1.0,,,,,,
