序号,信号时间,方向,信号收盘价,6K极值,回调基准,ATR,挂单价格,成交,取消原因,成交时间,成交价格,入场价,紧止损价,确认阈值,止盈价,加仓阈值,确认,出场时间,出场价,出场类型,持仓K数,R值,前3K
999,2023/10/09 16:00,做空,27455.9,27671.0,27671.0,242.32889532035455,27428.671104679644,是,,2023/10/09 20:00,27428.671104679644,27428.671104679644,27501.36977327575,27307.50665701947,24350.48,27307.50665701947,是,2023/10/09 20:00,27501.36977327575,止损,0,-0.2999999999999967,是
1000,2023/10/11 08:00,做空,27000.7,27281.0,27482.0,242.49330720391578,27239.506692796083,是,,2023/10/11 12:00,27000.7,27000.7,27073.447992161175,26879.453346398044,24184.16,27118.260039194127,是,2023/10/11 12:00,27073.447992161175,止损,0,-0.29999999999999655,是
1001,2023/10/11 20:00,做空,26769.1,26951.7,26951.7,253.38464926395702,26698.315350736044,是,,2023/10/12 00:00,26698.315350736044,26698.315350736044,26774.33074551523,26571.623026104066,23717.496,26571.623026104066,是,2023/10/12 00:00,26774.33074551523,止损,0,-0.30000000000000265,是
1002,2023/10/16 00:00,做多,27030.1,26958.0,26937.9,181.59623962447893,27119.49623962448,是,,2023/10/16 04:00,27119.49623962448,27119.49623962448,27065.01736773714,27210.29435943672,32864.238,27210.29435943672,是,2023/10/16 04:00,27030.1,止损,0,-0.4922802355893713,是
1003,2023/10/16 12:00,做多,27837.2,27456.1,27456.1,194.99720094803735,27651.097200948036,是,,2023/10/16 16:00,27837.2,27837.2,27778.700839715588,27934.69860047402,33496.441999999995,27748.595801422056,是,2023/10/16 16:00,27778.700839715588,止损,0,-0.30000000000000887,是
1004,2023/10/19 20:00,做多,28659.5,28498.2,28423.4,339.0257568275354,28762.425756827535,是,,2023/10/20 00:00,28762.425756827535,28762.425756827535,28660.718029779273,28931.938635241302,34676.548,28931.938635241306,是,2023/10/20 00:00,28659.5,止损,0,-0.303592735226587,是
1005,2023/10/20 08:00,做多,29222.8,28933.4,28933.4,347.5136332600083,29280.91363326001,是,,2023/10/20 12:00,29280.91363326001,29280.91363326001,29176.659543282007,29454.670449890014,35298.748,29454.670449890014,是,2023/10/20 12:00,29176.659543282007,止损,0,-0.3000000000000024,是
1006,2023/10/20 16:00,做多,29829.9,29405.4,29405.4,368.3010540171576,29773.701054017158,是,,2023/10/20 20:00,29829.9,29829.9,29719.409683794853,30014.05052700858,35874.588,29957.851581025738,是,2023/10/20 20:00,29719.409683794853,止损,0,-0.3000000000000039,是
1007,2023/10/21 20:00,做多,29916.5,29900.0,29900.0,372.61547409097585,30272.615474090977,是,,2023/10/22 00:00,30272.615474090977,30272.615474090977,30160.830831863685,30458.923211136465,36478.0,30458.923211136465,是,2023/10/22 00:00,29916.4,止损,0,-0.9559867983475205,是
1008,2023/10/23 08:00,做多,30724.0,30229.7,30229.7,354.58738512119635,30584.2873851212,是,,2023/10/23 12:00,30723.9,30723.9,30617.523784463643,30901.1936925606,36880.234,30761.581077681796,是,2023/10/23 12:00,30617.523784463643,止损,0,-0.29999999999999843,是
1009,2023/10/24 00:00,做多,31339.9,30990.0,30990.0,405.76886260237137,31395.76886260237,是,,2023/10/24 04:00,31395.76886260237,31395.76886260237,31274.03820382166,31598.653293903557,37807.799999999996,31598.653293903557,是,2023/10/24 20:00,33497.679620221126,止损,4,3.766899135722276,否
1010,2023/10/28 00:00,做空,33705.5,33750.0,33750.0,630.5008028385483,33119.49919716145,否,KAMA,,,,,,,,,2023/10/28 08:00,,挂单取消,0,,
1011,2023/10/29 20:00,做多,34462.5,34349.4,34248.0,477.41904794990324,34725.4190479499,是,,2023/10/30 00:00,34725.4190479499,34725.4190479499,34582.19333356493,34964.128571924855,41782.56,34964.128571924855,是,2023/10/30 00:00,34462.6,止损,0,-0.550499711057781,是
1012,2023/11/01 04:00,做多,34651.4,34632.0,34620.7,438.7563224325471,35059.45632243255,否,3K跌破基准,,,,,,,,,2023/11/01 16:00,,挂单取消,0,,
1013,2023/11/02 04:00,做多,35437.4,35249.0,34744.7,439.81451093686263,35184.51451093686,是,,2023/11/02 08:00,35437.5,35437.5,35305.55564671894,35657.40725546843,42388.53399999999,35404.42176640529,否,2023/11/02 08:00,35578.0,弱突破平仓,0,0.3194528522961113,是
1014,2023/11/03 16:00,做空,34265.5,34300.0,34300.0,508.7495858446728,33791.25041415533,否,KAMA,,,,,,,,,2023/11/03 20:00,,挂单取消,0,,
1015,2023/11/05 08:00,做多,35292.1,35270.0,35111.0,449.37762055620357,35560.3776205562,否,KAMA,,,,,,,,,2023/11/05 20:00,,挂单取消,0,,
1016,2023/11/07 16:00,做空,34633.3,34808.0,34808.0,404.7949809990414,34403.20501900096,否,KAMA,,,,,,,,,2023/11/08 00:00,,挂单取消,0,,
1017,2023/11/09 08:00,做多,36455.5,36150.0,36150.0,441.7496613647082,36591.74966136471,是,,2023/11/09 12:00,36591.74966136471,36591.74966136471,36459.224762955295,36812.62449204706,44103.0,36812.62449204706,是,2023/11/09 12:00,36455.5,止损,0,-0.3084318411106181,是
1018,2023/11/09 20:00,做多,37141.5,37018.1,37018.1,484.9477659125665,37503.04776591257,否,KAMA,,,,,,,,,2023/11/10 00:00,,挂单取消,0,,
1019,2023/11/14 04:00,做空,36486.2,36546.5,36546.5,445.42774043240075,36101.0722595676,否,KAMA,,,,,,,,,2023/11/14 12:00,,挂单取消,0,,
1020,2023/11/14 20:00,做空,36168.7,36220.4,36220.4,442.14719850556816,35778.25280149443,是,,2023/11/15 00:00,35778.25280149443,35778.25280149443,35910.896961046106,35557.17920224165,31873.952,35557.17920224165,是,2023/11/15 00:00,36168.8,止损,0,-0.8832967840248609,是
1021,2023/11/16 00:00,做多,37527.4,36449.0,36449.0,523.1929417554301,36972.19294175543,是,,2023/11/16 04:00,37527.4,37527.4,37370.44211747337,37788.99647087772,44467.78,37233.789412633145,是,2023/11/16 04:00,37370.44211747337,止损,0,-0.2999999999999999,是
1022,2023/11/17 00:00,做空,35936.5,36251.0,36256.0,588.1956125447795,35667.804387455224,否,KAMA,,,,,,,,,2023/11/17 08:00,,挂单取消,0,,
1023,2023/11/20 00:00,做多,36961.9,36900.0,36900.0,468.17962432028156,37368.179624320284,是,,2023/11/20 04:00,37368.179624320284,37368.179624320284,37227.7257370242,37602.26943648043,45018.0,37602.26943648042,是,2023/11/20 04:00,36962.0,止损,0,-0.8675721949881718,是
1024,2023/11/21 00:00,做多,37584.5,37528.2,37528.2,481.0027483108853,38009.20274831088,否,3K跌破基准,,,,,,,,,2023/11/21 12:00,,挂单取消,0,,
1025,2023/11/22 04:00,做空,35737.0,36212.2,36212.2,519.9291777915075,35692.27082220849,是,,2023/11/22 08:00,35692.27082220849,35692.27082220849,35848.249575545946,35432.30623331274,31866.735999999997,35432.30623331274,是,2023/11/22 08:00,35848.249575545946,止损,0,-0.30000000000000465,是
1026,2023/11/24 16:00,做多,37749.7,37650.0,37650.0,499.05123413870444,38149.05123413871,是,,2023/11/24 20:00,38149.05123413871,38149.05123413871,37999.3358638971,38398.57685120806,45933.0,38398.576851208054,是,2023/11/24 20:00,37749.8,止损,0,-0.8000205326167737,是
1027,2023/11/26 20:00,做空,37418.0,37607.6,37607.6,392.78834956647927,37214.81165043352,是,,2023/11/27 00:00,37214.81165043352,37214.81165043352,37332.64815530346,37018.417475650276,33094.688,37018.417475650276,是,2023/11/27 00:00,37418.0,止损,0,-0.5172972920167813,是
1028,2023/11/27 20:00,做空,36743.2,36829.8,37126.0,407.07392756392153,36718.92607243608,是,,2023/11/28 00:00,36718.92607243608,36718.92607243608,36841.04825070526,36515.38910865412,32670.88,36515.38910865412,是,2023/11/28 00:00,36841.04825070526,止损,0,-0.30000000000000654,是
1029,2023/11/28 20:00,做多,37502.2,37338.0,37338.0,394.85363800898216,37732.85363800898,是,,2023/11/29 00:00,37732.85363800898,37732.85363800898,37614.397546606284,37930.28045701347,45552.36,37930.280457013476,是,2023/11/29 00:00,37502.1,止损,0,-0.5844029680783422,是
1030,2023/12/01 12:00,做多,38234.9,38132.0,38132.0,415.2100879143075,38547.21008791431,是,,2023/12/01 16:00,38547.21008791431,38547.21008791431,38422.64706154002,38754.815131871466,46521.04,38754.81513187146,是,2023/12/01 16:00,38234.9,止损,0,-0.7521736513751686,是
1031,2023/12/03 00:00,做多,39416.4,38989.0,38989.0,374.52198365910743,39363.521983659106,是,,2023/12/03 04:00,39416.4,39416.4,39304.043404902266,39603.66099182956,47566.58,39550.78297548866,是,2023/12/03 04:00,39304.043404902266,止损,0,-0.3000000000000085,是
1032,2023/12/04 04:00,做多,39979.7,39847.0,39725.0,393.0840850367155,40118.08408503672,是,,2023/12/04 08:00,40118.08408503672,40118.08408503672,40000.158859525705,40314.62612755507,48464.5,40314.62612755507,是,2023/12/04 08:00,39979.8,止损,0,-0.3517926324180679,是
1033,2023/12/04 12:00,做多,41471.9,40915.3,40915.3,443.26663674563565,41358.566636745636,是,,2023/12/04 16:00,41471.9,41471.9,41338.92000897631,41693.53331837282,49916.666000000005,41580.199955118456,是,2023/12/04 16:00,41338.92000897631,止损,0,-0.29999999999999993,是
1034,2023/12/06 00:00,做多,43834.0,42542.0,42440.0,536.8855836965815,42976.88558369658,是,,2023/12/06 04:00,43834.0,43834.0,43672.93432489102,44102.44279184829,51776.799999999996,43245.32837554487,是,2023/12/06 04:00,43672.93432489102,止损,0,-0.3000000000000053,是
1035,2023/12/07 16:00,做空,43206.4,43377.0,43377.0,586.2917175043048,42790.708282495696,否,KAMA,,,,,,,,,2023/12/07 20:00,,挂单取消,0,,
1036,2023/12/09 04:00,做多,44209.5,44081.6,44081.6,587.8614228058757,44669.46142280587,否,KAMA,,,,,,,,,2023/12/10 04:00,,挂单取消,0,,
1037,2023/12/11 08:00,做空,42312.8,43552.5,43624.0,482.7138548437522,43141.28614515625,是,,2023/12/11 12:00,42312.7,42312.7,42457.51415645312,42071.34307257812,38389.12,42899.929217734374,否,2023/12/11 12:00,42128.0,弱突破平仓,0,0.38262833798251333,是
1038,2023/12/14 00:00,做多,42746.8,41979.0,41577.0,701.4090549977925,42278.40905499779,是,,2023/12/14 04:00,42746.7,42746.7,42536.27728350066,43097.4045274989,50723.94,42629.11358249669,否,2023/12/14 04:00,42875.0,弱突破平仓,0,0.18291751309142523,是
1039,2023/12/18 04:00,做空,41396.5,41496.0,41496.0,599.1796661413805,40896.82033385862,是,,2023/12/18 08:00,40896.82033385862,40896.82033385862,41076.57423370103,40597.230500787926,36516.48,40597.230500787926,是,2023/12/18 08:00,41396.6,止损,0,-0.834106519935633,是
1040,2023/12/19 04:00,做多,42671.7,42226.8,42226.8,622.4423462563607,42849.24234625636,是,,2023/12/19 08:00,42849.24234625636,42849.24234625636,42662.50964237945,43160.46351938454,51516.696,43160.463519384546,是,2023/12/19 08:00,42662.50964237945,止损,0,-0.2999999999999984,是
1041,2023/12/20 20:00,做多,44079.0,43068.5,43068.5,611.7022095732328,43680.20220957323,是,,2023/12/21 00:00,44078.9,44078.9,43895.38933712803,44384.75110478662,52543.57,43986.05331435985,是,2023/12/21 00:00,43895.38933712803,止损,0,-0.30000000000000543,是
1042,2023/12/25 04:00,做空,43008.4,43421.0,43421.0,486.20629224264695,42934.79370775735,是,,2023/12/25 08:00,42934.79370775735,42934.79370775735,43080.655595430144,42691.69056163603,38210.48,42691.69056163603,是,2023/12/25 08:00,43080.655595430144,止损,0,-0.29999999999999644,是
1043,2023/12/26 12:00,做空,42798.7,43083.2,43083.2,475.89433383365844,42607.305666166336,是,,2023/12/26 16:00,42607.305666166336,42607.305666166336,42750.073966316435,42369.35849924951,37913.216,42369.35849924951,是,2023/12/26 16:00,42798.7,止损,0,-0.4021782152601972,是
1044,2023/12/27 16:00,做多,43059.3,42870.0,42870.0,520.514422571671,43390.51442257167,否,KAMA,,,,,,,,,2023/12/27 20:00,,挂单取消,0,,
1045,2023/12/28 04:00,做多,43453.8,43277.1,42630.4,524.6635655523862,43155.06356555239,是,,2023/12/28 08:00,43453.8,43453.8,43296.40093033429,43716.131782776196,52009.088,43417.39534832858,否,2023/12/28 08:00,43444.8,弱突破平仓,0,-0.01715384980187151,是
1046,2023/12/28 20:00,做空,42485.8,42726.6,42726.6,531.3565795397034,42195.2434204603,是,,2023/12/29 08:00,42195.2434204603,42195.2434204603,42354.65039432221,41929.56513069045,37599.407999999996,41929.56513069044,是,2023/12/29 08:00,42600.1,止损,0,-0.7619301145953902,是
1047,2024/01/02 00:00,做多,43556.2,42887.5,42832.0,496.1888340488605,43328.18883404886,是,,2024/01/02 04:00,43556.2,43556.2,43407.34334978534,43804.29441702443,52255.04,43576.28325107329,是,2024/01/03 00:00,44828.70808660141,止损,5,1.3426665968408606,否
1048,2024/01/03 16:00,做空,43728.9,44598.0,44598.0,604.7866531301388,43993.21334686986,是,,2024/01/03 20:00,43728.9,43728.9,43910.335995939044,43426.50667343493,39246.24,43690.82002030479,是,2024/01/04 20:00,43547.61892324142,止损,6,-1.266459573005851,否
1049,2024/01/08 08:00,做空,43501.9,43557.5,43824.2,678.7557305877742,43145.444269412226,否,KAMA,,,,,,,,,2024/01/08 12:00,,挂单取消,0,,
1050,2024/01/08 16:00,做多,44637.2,44486.9,44486.9,702.044796855466,45188.94479685547,是,,2024/01/08 20:00,45188.94479685547,45188.94479685547,44978.33135779883,45539.9671952832,54274.018000000004,45539.9671952832,是,2024/01/08 20:00,44637.2,止损,0,-0.7859110975920539,是
1051,2024/01/09 00:00,做多,47006.7,45440.0,45440.0,741.2384291620582,46181.238429162055,是,,2024/01/09 04:00,47007.1,47007.1,46784.72847125138,47377.719214581026,55436.799999999996,46551.85764374309,是,2024/01/09 04:00,46784.72847125138,止损,0,-0.3000000000000025,是
1052,2024/01/12 20:00,做空,44495.1,45527.5,45600.0,1067.3055337666437,44532.694466233355,是,,2024/01/13 00:00,44495.1,44495.1,44815.291660129995,43961.447233116676,40128.0,43999.04169935003,是,2024/01/14 12:00,43061.01489911717,止损,9,1.088695003449412,否
1053,2024/01/15 04:00,做空,41734.9,42553.0,42553.0,883.4589056790421,41669.54109432096,否,3K跌破基准,,,,,,,,,2024/01/15 16:00,,挂单取消,0,,
1054,2024/01/19 00:00,做空,41014.2,42200.0,42200.0,640.1731562019554,41559.826843798044,是,,2024/01/19 04:00,41014.2,41014.2,41206.25194686058,40694.11342189902,37136.0,41239.740265697066,是,2024/01/19 04:00,41206.25194686058,止损,0,-0.29999999999999793,是
1055,2024/01/22 08:00,做空,41199.6,41500.0,41544.0,493.07072825642064,41050.92927174358,是,,2024/01/22 12:00,41050.92927174358,41050.92927174358,41198.85049022051,40804.39390761537,36558.72,40804.39390761537,是,2024/01/22 12:00,41199.5,止损,0,-0.30131727507286565,是
1056,2024/01/23 00:00,做空,39812.5,40333.0,40333.0,538.4157161069063,39794.58428389309,是,,2024/01/23 04:00,39794.58428389309,39794.58428389309,39956.10899872516,39525.37642583964,35493.04,39525.37642583964,是,2024/01/23 04:00,39956.10899872516,止损,0,-0.2999999999999973,是
1057,2024/01/23 16:00,做空,38850.1,39402.0,39402.0,597.8930152423003,38804.1069847577,是,,2024/01/23 20:00,38804.1069847577,38804.1069847577,38983.47488933039,38505.16047713655,34673.76,38505.16047713655,是,2024/01/23 20:00,38983.47488933039,止损,0,-0.29999999999999893,是
1058,2024/01/26 16:00,做多,41272.0,40300.0,40300.0,573.1466197270504,40873.14661972705,是,,2024/01/26 20:00,41271.9,41271.9,41099.95601408189,41558.473309863526,49166.0,41159.719929590574,是,2024/01/26 20:00,41099.95601408189,止损,0,-0.2999999999999994,是
1059,2024/01/27 00:00,做多,42046.0,41587.3,41587.3,618.8815743036631,42206.181574303664,是,,2024/01/27 04:00,42206.181574303664,42206.181574303664,42020.51710201256,42515.6223614555,50736.506,42515.6223614555,是,2024/01/27 04:00,42020.51710201256,止损,0,-0.3000000000000026,是
1060,2024/01/28 08:00,做多,42210.0,42187.1,41924.0,529.8496146921984,42453.8496146922,是,,2024/01/28 12:00,42453.8496146922,42453.8496146922,42294.89473028454,42718.774422038296,51147.28,42718.774422038296,是,2024/01/28 12:00,42210.1,止损,0,-0.4600354665423285,是
1061,2024/01/29 20:00,做多,42623.2,42525.0,42525.0,509.75974701213363,43034.75974701213,是,,2024/01/30 00:00,43034.75974701213,43034.75974701213,42881.83182290849,43289.6396205182,51880.5,43289.6396205182,是,2024/01/30 00:00,42623.1,止损,0,-0.8075564016676577,是
1062,2024/01/30 08:00,做多,43502.9,43340.8,42493.0,533.0344755945281,43026.034475594526,是,,2024/01/30 12:00,43502.8,43502.8,43342.88965732165,43769.317237797266,51841.46,43292.55171339179,是,2024/01/30 12:00,43342.88965732165,止损,0,-0.29999999999999344,是
1063,2024/01/31 04:00,做空,42918.3,42966.5,42966.5,526.7923952766043,42439.70760472339,否,KAMA,,,,,,,,,2024/01/31 08:00,,挂单取消,0,,
1064,2024/01/31 16:00,做空,42630.2,42634.3,42634.3,533.2879299002784,42101.01207009972,否,KAMA,,,,,,,,,2024/01/31 20:00,,挂单取消,0,,
1065,2024/02/01 08:00,做空,41998.0,42257.6,42341.0,598.1530894533385,41742.846910546665,否,KAMA,,,,,,,,,2024/02/01 20:00,,挂单取消,0,,
1066,2024/02/04 12:00,做空,42822.9,42858.3,42858.3,468.1607433496064,42390.1392566504,否,KAMA,,,,,,,,,2024/02/04 16:00,,挂单取消,0,,
1067,2024/02/05 00:00,做空,42623.9,42702.4,42702.4,448.44160482936843,42253.95839517063,是,,2024/02/05 04:00,42253.95839517063,42253.95839517063,42388.49087661944,42029.73759275595,37578.112,42029.73759275595,是,2024/02/05 04:00,42623.9,止损,0,-0.8249493375400213,是
1068,2024/02/05 16:00,做多,43180.8,43168.4,43112.1,469.3649898935507,43581.464989893546,否,KAMA,,,,,,,,,2024/02/05 20:00,,挂单取消,0,,
1069,2024/02/08 00:00,做多,43596.1,43378.8,43378.8,448.85526881116414,43827.65526881117,是,,2024/02/08 04:00,43827.65526881117,43827.65526881117,43692.99868816782,44052.08290321675,52922.136000000006,44052.082903216746,是,2024/02/08 04:00,43596.2,止损,0,-0.515656793835135,是
1070,2024/02/08 08:00,做多,44523.6,44388.0,44388.0,478.6968801020757,44866.69688010208,是,,2024/02/08 16:00,44866.69688010208,44866.69688010208,44723.08781607146,45106.04532015311,54153.36,45106.04532015311,是,2024/02/08 16:00,44500.8,止损,0,-0.7643602774767448,是
1071,2024/02/08 20:00,做多,45406.3,44884.3,44884.3,462.0027750775172,45346.30277507752,是,,2024/02/09 00:00,45406.4,45406.4,45267.79916747675,45637.40138753876,54758.846000000005,45577.30416261628,是,2024/02/09 00:00,45267.79916747675,止损,0,-0.29999999999999793,是
1072,2024/02/09 08:00,做多,46046.5,45600.0,45600.0,484.3253292820862,46084.32532928209,是,,2024/02/09 12:00,46084.32532928209,46084.32532928209,45939.02773049746,46326.48799392313,55632.0,46326.48799392313,是,2024/02/09 12:00,45939.02773049746,止损,0,-0.30000000000000726,是
1073,2024/02/09 16:00,做多,47155.9,46444.0,46444.0,525.048859677083,46969.04885967708,是,,2024/02/09 20:00,47155.9,47155.9,46998.38534209687,47418.424429838546,56661.68,47231.573289515625,是,2024/02/09 20:00,46998.38534209687,止损,0,-0.3000000000000058,是
1074,2024/02/11 04:00,做多,47732.6,47671.7,47671.7,561.0344215100774,48232.734421510075,是,,2024/02/11 08:00,48232.734421510075,48232.734421510075,48064.42409505705,48513.25163226511,58159.473999999995,48513.25163226511,是,2024/02/11 08:00,47732.6,止损,0,-0.8914505105834984,是
1075,2024/02/12 20:00,做多,49925.4,48846.0,48469.3,592.2098577055773,49061.50985770558,是,,2024/02/13 00:00,49925.5,49925.5,49747.83704268833,50221.60492885279,59132.546,49357.61478655837,是,2024/02/13 00:00,49747.83704268833,止损,0,-0.3000000000000003,是
1076,2024/02/14 16:00,做多,51601.2,50290.0,50290.0,714.2736723686462,51004.27367236865,是,,2024/02/14 20:00,51601.1,51601.1,51386.8178982894,51958.23683618432,61353.799999999996,51361.410508552966,是,2024/02/14 20:00,51386.8178982894,止损,0,-0.30000000000000326,是
1077,2024/02/15 08:00,做多,52379.9,52100.0,52100.0,755.8960909797144,52855.89609097972,是,,2024/02/15 20:00,52855.89609097972,52855.89609097972,52629.127263685805,53233.844136469575,63562.0,53233.84413646957,是,2024/02/15 20:00,52359.0,止损,0,-0.6573603130235687,是
1078,2024/02/17 20:00,做空,51013.4,51521.4,51623.2,697.3675152036944,50925.8324847963,是,,2024/02/18 00:00,50925.8324847963,50925.8324847963,51135.04273935741,50577.14872719446,45428.416,50577.14872719446,是,2024/02/18 00:00,51135.04273935741,止损,0,-0.2999999999999954,是
1079,2024/02/19 04:00,做多,52175.9,52109.0,52109.0,657.0048511249987,52766.004851125,否,KAMA,,,,,,,,,2024/02/20 00:00,,挂单取消,0,,
1080,2024/02/20 08:00,做空,51608.9,51688.8,51933.1,618.7677583453425,51314.33224165466,否,KAMA,,,,,,,,,2024/02/20 12:00,,挂单取消,0,,
1081,2024/02/23 12:00,做空,50952.3,50967.5,50967.5,712.4563356011246,50255.04366439887,否,3K跌破基准,,,,,,,,,2024/02/24 20:00,,挂单取消,0,,
1082,2024/02/25 00:00,做多,51590.0,51228.6,51228.6,594.7932893994214,51823.39328939942,是,,2024/02/25 08:00,51823.39328939942,51823.39328939942,51644.9553025796,52120.78993409913,62498.892,52120.78993409913,是,2024/02/25 08:00,51602.1,止损,0,-0.37205074997209164,是
1083,2024/02/26 16:00,做空,51126.4,51300.4,51300.4,510.61724955242823,50789.78275044757,否,KAMA,,,,,,,,,2024/02/26 20:00,,挂单取消,0,,
1084,2024/02/27 00:00,做多,54531.3,52885.5,52050.0,579.6705677210664,52629.67056772106,是,,2024/02/27 04:00,54531.2,54531.2,54357.29882968368,54821.03528386053,63501.0,52919.5058515816,是,2024/02/27 04:00,54357.29882968368,止损,0,-0.2999999999999995,是
1085,2024/02/27 08:00,做多,55774.3,54991.8,51846.1,643.2709373682628,52489.370937368265,是,,2024/02/27 12:00,55773.1,55773.1,55580.11871878952,56094.73546868413,63252.242,52811.006406052395,是,2024/02/29 00:00,63252.242,止盈,9,21.996927232388465,否
1086,2024/03/04 00:00,做多,62797.1,62720.0,62276.6,1023.5891457380184,63300.18914573802,是,,2024/03/04 04:00,63300.18914573802,63300.18914573802,62993.11240201661,63811.98371860703,75977.45199999999,63811.98371860703,是,2024/03/04 04:00,62797.1,止损,0,-0.4914951939777437,是
1087,2024/03/04 08:00,做多,63523.9,63330.9,63330.9,1002.9392040285614,64333.83920402856,是,,2024/03/04 12:00,64333.83920402856,64333.83920402856,64032.95744281999,64835.30880604284,77263.698,64835.30880604284,是,2024/03/04 12:00,63524.0,止损,0,-0.8074658970111406,是
1088,2024/03/04 16:00,做多,65314.0,64429.3,64429.3,1063.3968816357767,65492.69688163578,是,,2024/03/04 20:00,65492.69688163578,65492.69688163578,65173.67781714504,66024.39532245367,78603.746,66024.39532245367,是,2024/03/04 20:00,65173.67781714504,止损,0,-0.3000000000000012,是
1089,2024/03/05 00:00,做多,67483.2,66666.6,66666.6,1142.5926856762883,67809.19268567629,是,,2024/03/05 04:00,67809.19268567629,67809.19268567629,67466.4148799734,68380.48902851444,81333.25200000001,68380.48902851444,是,2024/03/05 04:00,67466.4148799734,止损,0,-0.30000000000000465,是
1090,2024/03/06 00:00,做空,61510.2,65021.1,66100.0,1404.2785957999538,64695.72140420005,是,,2024/03/06 04:00,61497.3,61497.3,61918.58357873999,60795.16070210002,58168.0,63993.58210630007,是,2024/03/06 04:00,61918.58357873999,止损,0,-0.30000000000000204,是
1091,2024/03/10 08:00,做多,69208.1,68608.7,68608.7,1329.2354181652977,69937.93541816529,是,,2024/03/10 16:00,69937.93541816529,69937.93541816529,69539.1647927157,70602.55312724794,83702.614,70602.55312724794,是,2024/03/10 16:00,69429.9,止损,0,-0.3822012348019737,是
1092,2024/03/11 12:00,做多,71223.8,69999.8,69999.8,1276.3592077025828,71276.15920770259,是,,2024/03/11 16:00,71276.15920770259,71276.15920770259,70893.25144539181,71914.33881155388,85399.75600000001,71914.33881155388,否,2024/03/11 16:00,71558.6,弱突破平仓,0,0.2212862888385531,是
1093,2024/03/14 20:00,做空,70904.5,71671.1,71671.1,1277.98245323172,70393.11754676829,是,,2024/03/15 00:00,70393.11754676829,70393.11754676829,70776.5122827378,69754.12632015243,63070.56800000001,69754.12632015243,是,2024/03/15 00:00,70904.5,止损,0,-0.4001482586388736,是
1094,2024/03/15 08:00,做空,68266.0,68600.0,72540.5,1470.5667683395457,71069.93323166046,是,,2024/03/15 12:00,68266.0,68266.0,68707.17003050186,67530.71661583023,63835.64,70334.64984749068,是,2024/03/15 12:00,68707.17003050186,止损,0,-0.2999999999999977,是
1095,2024/03/17 00:00,做空,66969.1,67420.0,67420.0,1727.4817682240957,65692.5182317759,是,,2024/03/17 04:00,65692.5182317759,65692.5182317759,66210.76276224313,64828.777347663854,59329.6,64828.777347663854,是,2024/03/17 04:00,66969.1,止损,0,-0.7389842206765912,是
1096,2024/03/18 00:00,做多,68575.5,68477.0,68477.0,1802.1360778209428,70279.13607782095,否,KAMA,,,,,,,,,2024/03/18 04:00,,挂单取消,0,,
1097,2024/03/19 08:00,做空,65930.5,66601.6,66814.6,1651.011159508184,65163.58884049182,是,,2024/03/19 12:00,65163.58884049182,65163.58884049182,65658.89218834428,64338.08326073773,58796.848000000005,64338.08326073773,是,2024/03/19 12:00,65930.4,止损,0,-0.46444941034595766,是
1098,2024/03/19 16:00,做空,63137.1,63625.0,63625.0,1767.0488214561362,61857.951178543866,是,,2024/03/20 04:00,61857.951178543866,61857.951178543866,62388.06582498071,60974.4267678158,55990.0,60974.42676781579,是,2024/03/20 04:00,64435.0,止损,0,-1.4583914095438049,是
1099,2024/03/21 00:00,做多,65821.6,65802.8,65802.8,1826.7485852887514,67629.54858528875,是,,2024/03/21 04:00,67629.54858528875,67629.54858528875,67081.52400970213,68542.92287793313,80279.416,68542.92287793313,是,2024/03/21 04:00,65821.6,止损,0,-0.9897084907296999,是
1100,2024/03/22 16:00,做空,64268.0,64550.1,64550.1,1771.882509920083,62778.217490079915,是,,2024/03/22 20:00,62778.217490079915,62778.217490079915,63309.78224305594,61892.276235119876,56804.087999999996,61892.276235119876,是,2024/03/22 20:00,64268.1,止损,0,-0.8408472354000954,是
1101,2024/03/23 20:00,做多,65147.5,64887.6,64729.1,1693.8088797694909,66422.90887976949,否,KAMA,,,,,,,,,2024/03/24 04:00,,挂单取消,0,,
1102,2024/03/25 04:00,做多,67260.9,66127.0,65245.3,1482.5115771015207,66727.81157710153,是,,2024/03/25 08:00,67260.9,67260.9,66816.14652686953,68002.15578855075,79599.266,67469.06736565228,是,2024/03/25 08:00,66816.14652686953,止损,0,-0.30000000000000404,是
1103,2024/03/25 20:00,做多,69844.6,67780.0,67780.0,1413.6664408715455,69193.66644087154,是,,2024/03/26 00:00,69844.5,69844.5,69420.40006773853,70551.33322043577,82691.59999999999,69900.49966130732,是,2024/03/26 20:00,69554.2072652627,止损,5,-0.46445572342356395,否
1104,2024/03/27 20:00,做空,68922.0,69320.0,69320.0,1364.0879180737886,67955.91208192622,否,KAMA,,,,,,,,,2024/03/28 04:00,,挂单取消,0,,
1105,2024/03/29 20:00,做空,69240.1,69612.8,70411.0,1218.3662525787618,69192.63374742123,是,,2024/03/30 00:00,69192.63374742123,69192.63374742123,69558.14362319486,68583.45062113185,61961.68,68583.45062113185,是,2024/03/30 00:00,69558.14362319486,止损,0,-0.2999999999999986,是
