序号,方向,基准线K时间,确认K时间,基准线,ATR,触发线,6K极值,状态,波段涨跌幅%_基准线,波段涨跌幅%_极值基准,峰值价,峰值K时间,未成交错过%,年份,成交时间,入场价,初始止损,保护线,止盈目标,出场时间,出场价,出场原因,平仓细节,保护性平仓第几K,持仓K数,R值,1m消歧
412,做多,2020-10-26 20:00,2020-10-27 04:00,13240.0,199.56,13439.56,13240.0,成交,2.043,2.043,13510.51,2020-10-27 16:00,,2020,2020-10-27 16:00,13439.56,13240.0,13539.34,16152.8,2020-10-27 16:00,13448.85,保护性平仓,第0K(成交当根),0,0,0.0466,是
413,做多,2020-10-24 20:00,2020-10-25 04:00,13177.59,186.71,13364.3,13177.59,成交,1.453,1.453,13369.0,2020-10-25 08:00,,2020,2020-10-25 08:00,13364.3,13177.59,13457.66,16076.66,2020-10-25 08:00,13300.61,保护性平仓,第0K(成交当根),0,0,-0.3411,是
414,做多,2020-10-20 00:00,2020-10-20 08:00,11830.0,121.99,11951.99,11830.0,成交,1.268,1.268,11980.0,2020-10-20 20:00,,2020,2020-10-20 20:00,11951.99,11830.0,12012.98,14432.6,2020-10-20 20:00,11920.79,保护性平仓,第0K(成交当根),0,0,-0.2558,是
415,做多,2020-10-19 08:00,2020-10-19 16:00,11543.0,110.19,11653.19,11543.0,成交,2.478,2.478,11829.0,2020-10-19 20:00,,2020,2020-10-19 20:00,11653.19,11543.0,11708.28,14082.46,2020-10-20 00:00,11687.69,保护性平仓,第1K,1,1,0.3131,是
416,做多,2020-10-11 20:00,2020-10-12 04:00,11450.73,113.98,11564.71,11450.73,成交,1.304,1.304,11600.0,2020-10-12 20:00,,2020,2020-10-12 20:00,11564.71,11450.73,11621.7,13969.89,2020-10-12 20:00,11551.71,保护性平仓,第0K(成交当根),0,0,-0.114,是
417,做多,2020-10-09 16:00,2020-10-10 00:00,11110.0,105.78,11215.78,11110.0,成交,3.456,3.456,11494.0,2020-10-10 08:00,,2020,2020-10-10 08:00,11215.78,11110.0,11268.67,13554.2,2020-10-12 04:00,11294.45,KAMA跟踪,,,11,0.7438,是
418,做多,2020-10-08 00:00,2020-10-08 08:00,10675.0,90.56,10765.56,10675.0,成交,2.651,2.651,10958.0,2020-10-08 20:00,,2020,2020-10-08 20:00,10765.56,10675.0,10810.84,13023.5,2020-10-12 04:00,11294.45,KAMA跟踪,,,20,5.8402,是
419,做空,2020-09-29 04:00,2020-09-29 12:00,10627.19,126.15,10501.04,10939.99,成交,1.743,4.552,10442.0,2020-10-02 00:00,,2020,2020-10-02 00:00,10501.04,10627.19,10437.96,9351.93,2020-10-02 00:00,10611.01,保护性平仓,第0K(成交当根),0,0,-0.8717,是
420,做多,2020-09-25 04:00,2020-09-25 12:00,10837.27,146.36,10983.63,10837.27,成交,1.723,1.723,11024.0,2020-09-28 08:00,,2020,2020-09-28 08:00,10983.63,10837.27,11056.81,13221.47,2020-09-28 08:00,10881.81,保护性平仓,第0K(成交当根),0,0,-0.6957,是
421,做空,2020-09-21 20:00,2020-09-22 04:00,10281.0,144.92,10136.08,10980.69,成交,1.447,7.727,10132.21,2020-09-24 04:00,,2020,2020-09-24 04:00,10136.08,10281.0,10063.62,9047.28,2020-09-24 04:00,10237.91,保护性平仓,第0K(成交当根),0,0,-0.7027,是
422,做空,2020-09-21 00:00,2020-09-21 08:00,10751.0,126.63,10624.37,11073.9,成交,1.665,4.532,10572.01,2020-09-21 16:00,,2020,2020-09-21 16:00,10624.37,10751.0,10561.05,9460.88,2020-09-21 16:00,10634.48,保护性平仓,第0K(成交当根),0,0,-0.0799,是
423,做多,2020-09-15 20:00,2020-09-16 04:00,10923.42,150.16,11073.58,10923.42,成交,1.517,1.517,11089.08,2020-09-17 00:00,,2020,2020-09-17 00:00,11073.58,10923.42,11148.65,13326.57,2020-09-17 00:00,10979.01,保护性平仓,第0K(成交当根),0,0,-0.6298,否
424,做多,2020-08-31 20:00,2020-09-01 04:00,11784.21,118.54,11902.75,11784.21,成交,1.459,1.459,11956.2,2020-09-01 12:00,,2020,2020-09-01 12:00,11902.75,11784.21,11962.01,14376.74,2020-09-01 12:00,11933.08,保护性平仓,第0K(成交当根),0,0,0.2559,是
425,做多,2020-08-15 08:00,2020-08-15 16:00,11993.58,188.54,12182.12,11993.58,成交,4.139,4.139,12490.0,2020-08-17 20:00,,2020,2020-08-17 20:00,12182.12,11993.58,12276.39,14632.17,2020-08-17 20:00,11993.58,ATR止损,成交当根(1m消歧),,0,-1.0,是
426,做多,2020-08-01 12:00,2020-08-01 20:00,11765.05,218.0,11983.05,11765.05,成交,2.32,2.32,12037.99,2020-08-02 08:00,,2020,2020-08-02 08:00,11983.05,11765.05,12092.04,14353.36,2020-08-02 08:00,12026.41,保护性平仓,第0K(成交当根),0,0,0.1989,是
427,做多,2020-08-01 00:00,2020-08-01 08:00,11450.42,210.26,11660.68,11450.42,成交,2.748,2.748,11765.05,2020-08-01 12:00,,2020,2020-08-01 12:00,11660.68,11450.42,11765.81,13969.51,2020-08-01 12:00,11666.32,保护性平仓,第0K(成交当根),0,0,0.0268,是
428,做多,2020-07-21 20:00,2020-07-22 04:00,9439.6,60.49,9500.09,9439.6,成交,1.095,1.095,9543.0,2020-07-23 04:00,,2020,2020-07-23 04:00,9500.09,9439.6,9530.33,11516.31,2020-07-23 04:00,9518.25,保护性平仓,第0K(成交当根),0,0,0.3003,是
429,做多,2020-07-20 04:00,2020-07-20 12:00,9239.59,52.71,9292.3,9239.59,成交,1.497,1.497,9377.89,2020-07-21 12:00,,2020,2020-07-21 12:00,9292.3,9239.59,9318.66,11272.3,2020-07-21 12:00,9314.87,保护性平仓,第0K(成交当根),0,0,0.4281,是
430,做多,2020-07-07 08:00,2020-07-07 16:00,9380.0,88.54,9468.54,9380.0,成交,0.959,0.959,9470.0,2020-07-08 20:00,,2020,2020-07-08 20:00,9468.54,9380.0,9512.8,11443.6,2020-07-08 20:00,9410.92,保护性平仓,第0K(成交当根),0,0,-0.6508,是
431,做空,2020-07-05 16:00,2020-07-06 00:00,8986.51,77.17,8909.34,9194.0,成交,0.963,3.198,8900.0,2020-07-06 04:00,,2020,2020-07-06 04:00,8909.34,8986.51,8870.76,7908.13,2020-07-06 04:00,8986.51,ATR止损,成交当根(1m消歧),,0,-1.0,是
432,做空,2020-06-25 08:00,2020-06-25 16:00,9005.0,123.25,8881.75,9555.83,成交,2.094,7.738,8816.4,2020-06-28 00:00,,2020,2020-06-28 00:00,8881.75,9005.0,8820.13,7924.4,2020-06-28 00:00,8932.93,保护性平仓,第0K(成交当根),0,0,-0.4152,是
433,做空,2020-06-24 20:00,2020-06-25 04:00,9210.0,115.05,9094.95,9678.0,成交,2.226,6.954,9005.0,2020-06-25 08:00,,2020,2020-06-25 08:00,9094.95,9210.0,9037.42,8104.8,2020-06-25 08:00,9099.65,保护性平仓,第0K(成交当根),0,0,-0.0409,是
434,做多,2020-06-21 12:00,2020-06-21 20:00,9420.47,112.43,9532.9,9420.47,成交,2.205,2.205,9628.22,2020-06-23 00:00,,2020,2020-06-23 00:00,9532.9,9420.47,9589.12,11492.97,2020-06-23 00:00,9563.93,保护性平仓,第0K(成交当根),0,0,0.276,否
435,做空,2020-06-14 04:00,2020-06-14 12:00,9340.0,135.15,9204.85,9497.85,成交,2.248,3.873,9130.0,2020-06-15 08:00,,2020,2020-06-15 08:00,9204.85,9340.0,9137.27,8219.2,2020-06-15 08:00,9160.68,保护性平仓,第0K(成交当根),0,0,0.3268,是
436,做空,2020-06-11 00:00,2020-06-11 08:00,9681.21,133.5,9547.71,10015.99,成交,1.841,5.122,9503.0,2020-06-11 20:00,,2020,2020-06-11 20:00,9547.71,9681.21,9480.96,8519.46,2020-06-11 20:00,9525.02,保护性平仓,第0K(成交当根),0,0,0.17,是
437,做多,2020-06-04 04:00,2020-06-04 12:00,9694.75,181.11,9875.86,9694.75,成交,1.952,1.952,9884.0,2020-06-05 00:00,,2020,2020-06-05 00:00,9875.86,9694.75,9966.42,11827.59,2020-06-05 00:00,9817.06,保护性平仓,第0K(成交当根),0,0,-0.3247,否
438,做多,2020-05-31 04:00,2020-05-31 12:00,9753.0,155.47,9908.47,9753.0,成交,7.631,7.631,10497.25,2020-06-02 04:00,,2020,2020-06-02 04:00,9908.47,9753.0,9986.2,11898.66,2020-06-02 20:00,9908.47,成本线止损,,,4,0.0,是
439,做多,2020-05-28 08:00,2020-05-28 16:00,9280.0,161.68,9441.68,9280.0,成交,2.605,2.605,9521.76,2020-05-28 20:00,,2020,2020-05-28 20:00,9441.68,9280.0,9522.53,11321.6,2020-05-28 20:00,9494.98,保护性平仓,第0K(成交当根),0,0,0.3296,是
440,做多,2020-05-26 16:00,2020-05-27 00:00,9011.82,176.91,9188.73,9011.82,成交,2.045,2.045,9196.14,2020-05-27 16:00,,2020,2020-05-27 16:00,9188.73,9011.82,9277.18,10994.42,2020-05-27 16:00,9144.99,保护性平仓,第0K(成交当根),0,0,-0.2472,是
441,做空,2020-05-20 20:00,2020-05-21 04:00,9281.42,225.13,9056.29,9838.0,成交,3.763,9.208,8932.13,2020-05-21 20:00,,2020,2020-05-21 20:00,9056.29,9281.42,8943.72,8167.65,2020-05-21 20:00,9082.3,保护性平仓,第0K(成交当根),0,0,-0.1156,是
442,做多,2020-05-13 00:00,2020-05-13 08:00,8981.0,299.32,9280.32,8981.0,成交,4.632,4.632,9397.0,2020-05-14 04:00,,2020,2020-05-14 04:00,9280.32,8981.0,9429.98,10956.82,2020-05-14 04:00,9305.91,保护性平仓,第0K(成交当根),0,0,0.0855,否
443,做空,2020-05-09 16:00,2020-05-10 00:00,9528.23,222.36,9305.87,10017.21,成交,16.669,20.736,7940.0,2020-05-10 08:00,,2020,2020-05-10 08:00,9305.87,9528.23,9194.69,8384.84,2020-05-10 08:00,8384.84,固定止盈,成交当根,,0,4.1421,是
444,做多,2020-05-07 04:00,2020-05-07 12:00,9405.0,205.24,9610.24,9405.0,成交,2.392,2.392,9630.0,2020-05-07 20:00,,2020,2020-05-07 20:00,9610.24,9405.0,9712.86,11474.1,2020-05-07 20:00,9405.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
445,做多,2020-05-05 12:00,2020-05-05 20:00,9118.17,201.55,9319.72,9118.17,成交,2.652,2.652,9360.0,2020-05-06 16:00,,2020,2020-05-06 16:00,9319.72,9118.17,9420.49,11124.17,2020-05-06 16:00,9321.44,保护性平仓,第0K(成交当根),0,0,0.0086,是
446,做多,2020-04-27 08:00,2020-04-27 16:00,7795.6,129.0,7924.6,7795.6,成交,2.165,2.165,7964.4,2020-04-29 12:00,,2020,2020-04-29 12:00,7924.6,7795.6,7989.1,9510.63,2020-04-29 12:00,7943.25,保护性平仓,第0K(成交当根),0,0,0.1446,否
447,做多,2020-04-23 08:00,2020-04-23 16:00,7178.0,118.61,7296.61,7178.0,成交,8.699,8.699,7802.38,2020-04-23 20:00,,2020,2020-04-23 20:00,7296.61,7178.0,7355.92,8757.16,2020-04-24 20:00,7420.74,KAMA跟踪,,,6,1.0465,是
448,做多,2020-04-22 00:00,2020-04-22 08:00,6940.0,130.45,7070.45,6940.0,成交,2.718,2.718,7128.61,2020-04-22 20:00,,2020,2020-04-22 20:00,7070.45,6940.0,7135.67,8466.8,2020-04-22 20:00,7105.69,保护性平仓,第0K(成交当根),0,0,0.2702,是
449,做空,2020-04-19 20:00,2020-04-20 04:00,7055.0,125.94,6929.06,7290.0,成交,2.027,5.185,6911.99,2020-04-20 20:00,,2020,2020-04-20 20:00,6929.06,7055.0,6866.08,6208.4,2020-04-20 20:00,7055.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
450,做多,2020-04-05 04:00,2020-04-05 12:00,7020.0,191.62,7211.62,7020.0,成交,4.017,4.017,7302.0,2020-04-07 00:00,,2020,2020-04-07 00:00,7211.62,7020.0,7307.43,8564.4,2020-04-07 00:00,7263.84,保护性平仓,第0K(成交当根),0,0,0.2725,否
451,做多,2020-04-02 08:00,2020-04-02 16:00,6750.0,184.85,6934.85,6750.0,成交,8.0,8.0,7290.0,2020-04-03 00:00,,2020,2020-04-03 00:00,6934.85,6750.0,7027.27,8235.0,2020-04-03 00:00,6750.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
452,做多,2020-03-20 04:00,2020-03-20 12:00,6400.0,343.95,6743.95,6400.0,成交,7.984,7.984,6911.0,2020-03-20 16:00,,2020,2020-03-20 16:00,6743.95,6400.0,6915.93,7808.0,2020-03-20 16:00,6656.7,保护性平仓,第0K(成交当根),0,0,-0.2537,是
453,做多,2020-03-18 04:00,2020-03-18 12:00,5529.98,390.54,5920.52,5529.98,成交,7.143,7.143,5925.0,2020-03-19 20:00,,2020,2020-03-19 20:00,5920.52,5529.98,6115.79,6746.58,2020-03-19 20:00,5887.53,保护性平仓,第0K(成交当根),0,0,-0.0845,否
454,做空,2020-03-15 04:00,2020-03-15 12:00,5040.0,463.85,4576.15,5568.27,成交,12.428,20.736,4413.62,2020-03-16 16:00,,2020,2020-03-16 16:00,4576.15,5040.0,4344.23,4435.2,2020-03-16 16:00,4553.39,保护性平仓,第0K(成交当根),0,0,0.0491,否
455,做空,2020-03-12 16:00,2020-03-13 00:00,5199.17,304.62,4894.55,7988.0,成交,16.391,45.581,4347.0,2020-03-13 04:00,,2020,2020-03-13 04:00,4894.55,5199.17,4742.24,4575.27,2020-03-13 04:00,4764.65,保护性平仓,第0K(成交当根),0,0,0.4264,是
456,做空,2020-02-25 00:00,2020-02-25 08:00,9487.38,158.43,9328.95,10000.0,成交,2.126,7.143,9285.66,2020-02-26 00:00,,2020,2020-02-26 00:00,9328.95,9487.38,9249.73,8348.89,2020-02-26 00:00,9368.3,保护性平仓,第0K(成交当根),0,0,-0.2484,否
457,做多,2020-02-21 20:00,2020-02-22 04:00,9759.59,178.88,9938.47,9759.59,成交,1.951,1.951,9950.0,2020-02-23 12:00,,2020,2020-02-23 12:00,9938.47,9759.59,10027.91,11906.7,2020-02-23 12:00,9889.57,保护性平仓,第0K(成交当根),0,0,-0.2734,否
458,做多,2020-02-07 16:00,2020-02-08 00:00,9900.0,129.59,10029.59,9900.0,成交,1.636,1.636,10062.0,2020-02-09 08:00,,2020,2020-02-09 08:00,10029.59,9900.0,10094.38,12078.0,2020-02-09 08:00,10058.79,保护性平仓,第0K(成交当根),0,0,0.2253,是
459,做空,2020-02-04 00:00,2020-02-04 08:00,9250.0,132.5,9117.5,9647.61,成交,1.47,5.531,9114.0,2020-02-04 16:00,,2020,2020-02-04 16:00,9117.5,9250.0,9051.25,8140.0,2020-02-04 16:00,9193.76,保护性平仓,第0K(成交当根),0,0,-0.5755,是
460,做多,2020-02-02 20:00,2020-02-03 04:00,9489.92,132.62,9622.54,9489.92,成交,1.662,1.662,9647.61,2020-02-03 08:00,,2020,2020-02-03 08:00,9622.54,9489.92,9688.85,11577.7,2020-02-03 08:00,9489.92,ATR止损,成交当根(1m消歧),,0,-1.0,是
461,做多,2020-01-28 08:00,2020-01-28 16:00,9176.68,123.4,9300.08,9176.68,成交,2.827,2.827,9436.06,2020-01-29 04:00,,2020,2020-01-29 04:00,9300.08,9176.68,9361.78,11195.55,2020-01-29 08:00,9359.54,保护性平仓,第1K,1,1,0.4818,是
462,做多,2020-01-17 16:00,2020-01-18 00:00,9039.0,159.57,9198.57,9039.0,成交,1.84,1.84,9205.3,2020-01-19 08:00,,2020,2020-01-19 08:00,9198.57,9039.0,9278.36,11027.58,2020-01-19 08:00,9165.18,保护性平仓,第0K(成交当根),0,0,-0.2093,是
463,做多,2020-01-12 04:00,2020-01-12 12:00,8292.19,163.79,8455.98,8292.19,成交,2.325,2.325,8485.0,2020-01-14 08:00,,2020,2020-01-14 08:00,8455.98,8292.19,8537.87,10116.47,2020-01-14 08:00,8469.84,保护性平仓,第0K(成交当根),0,0,0.0846,是
464,做空,2020-01-09 04:00,2020-01-09 12:00,7870.11,161.94,7708.17,8427.97,成交,2.543,8.994,7670.0,2020-01-10 16:00,,2020,2020-01-10 16:00,7708.17,7870.11,7627.2,6925.7,2020-01-10 16:00,7841.02,保护性平仓,第0K(成交当根),0,0,-0.8204,否
465,做多,2020-01-07 08:00,2020-01-07 16:00,8014.91,112.66,8127.57,8014.91,成交,1.473,1.473,8133.0,2020-01-08 00:00,,2020,2020-01-08 00:00,8127.57,8014.91,8183.9,9778.19,2020-01-08 00:00,8077.71,保护性平仓,第0K(成交当根),0,0,-0.4426,是
466,做多,2020-01-06 08:00,2020-01-06 16:00,7580.08,100.13,7680.21,7580.08,成交,3.015,3.015,7808.65,2020-01-07 04:00,,2020,2020-01-07 04:00,7680.21,7580.08,7730.28,9247.7,2020-01-09 00:00,8141.71,KAMA跟踪,,,11,4.6088,是
467,做空,2020-01-02 12:00,2020-01-02 20:00,7101.0,75.66,7025.34,7260.43,成交,2.521,4.661,6922.0,2020-01-03 00:00,,2020,2020-01-03 00:00,7025.34,7101.0,6987.51,6248.88,2020-01-03 12:00,7101.0,ATR止损,第3K,,3,-1.0,是
468,做多,2019-12-29 00:00,2019-12-29 08:00,7359.15,101.09,7460.24,7359.15,成交,1.627,1.627,7478.89,2019-12-30 00:00,,2019,2019-12-30 00:00,7460.24,7359.15,7510.79,8978.16,2019-12-30 00:00,7465.92,保护性平仓,第0K(成交当根),0,0,0.0562,否
469,做多,2019-12-20 20:00,2019-12-21 04:00,7217.08,127.86,7344.94,7217.08,成交,3.476,3.476,7467.96,2019-12-23 00:00,,2019,2019-12-23 00:00,7344.94,7217.08,7408.88,8804.84,2019-12-23 00:00,7396.84,保护性平仓,第0K(成交当根),0,0,0.4059,是
470,做空,2019-12-18 04:00,2019-12-18 12:00,6550.0,100.34,6449.66,6940.0,成交,1.878,7.392,6427.0,2019-12-18 20:00,,2019,2019-12-18 20:00,6449.66,6550.0,6399.49,5764.0,2019-12-18 20:00,6550.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
471,做空,2019-12-15 08:00,2019-12-15 16:00,7004.77,82.01,6922.76,7250.0,成交,2.481,5.779,6831.0,2019-12-17 00:00,,2019,2019-12-17 00:00,6922.76,7004.77,6881.75,6164.2,2019-12-17 00:00,6900.0,保护性平仓,第0K(成交当根),0,0,0.2775,是
472,做多,2019-12-03 08:00,2019-12-03 16:00,7404.42,157.38,7561.8,7404.42,成交,5.342,5.342,7800.0,2019-12-04 20:00,,2019,2019-12-04 20:00,7561.8,7404.42,7640.49,9033.39,2019-12-04 20:00,7404.42,ATR止损,成交当根(1m消歧),,0,-1.0,是
473,做多,2019-11-26 00:00,2019-11-26 08:00,7386.29,205.7,7591.99,7386.29,成交,3.83,3.83,7669.2,2019-11-28 00:00,,2019,2019-11-28 00:00,7591.99,7386.29,7694.85,9011.27,2019-11-28 00:00,7563.68,保护性平仓,第0K(成交当根),0,0,-0.1376,是
474,做空,2019-11-19 16:00,2019-11-20 00:00,8000.0,108.49,7891.51,8434.0,成交,1.812,6.865,7855.0,2019-11-21 16:00,,2019,2019-11-21 16:00,7891.51,8000.0,7837.26,7040.0,2019-11-21 16:00,7871.42,保护性平仓,第0K(成交当根),0,0,0.1851,是
475,做空,2019-11-17 16:00,2019-11-18 00:00,8355.78,101.16,8254.62,8588.0,成交,3.66,6.265,8050.0,2019-11-19 00:00,,2019,2019-11-19 00:00,8254.62,8355.78,8204.05,7353.09,2019-11-19 00:00,8211.8,保护性平仓,第0K(成交当根),0,0,0.4233,是
476,做空,2019-11-15 08:00,2019-11-15 16:00,8515.0,101.39,8413.61,8697.71,成交,1.585,3.653,8380.0,2019-11-15 20:00,,2019,2019-11-15 20:00,8413.61,8515.0,8362.92,7493.2,2019-11-15 20:00,8476.55,保护性平仓,第0K(成交当根),0,0,-0.6208,是
477,做多,2019-11-10 12:00,2019-11-10 20:00,8889.02,123.88,9012.9,8889.02,成交,3.352,3.352,9187.0,2019-11-11 00:00,,2019,2019-11-11 00:00,9012.9,8889.02,9074.83,10844.6,2019-11-11 00:00,9049.13,保护性平仓,第0K(成交当根),0,0,0.2925,是
478,做空,2019-11-08 04:00,2019-11-08 12:00,9091.2,128.43,8962.77,9322.48,成交,1.676,4.116,8938.81,2019-11-08 16:00,,2019,2019-11-08 16:00,8962.77,9091.2,8898.55,8000.26,2019-11-08 16:00,9033.3,保护性平仓,第0K(成交当根),0,0,-0.5492,是
479,做空,2019-11-07 00:00,2019-11-07 08:00,9259.48,137.27,9122.21,9450.0,成交,1.817,3.797,9091.2,2019-11-08 04:00,,2019,2019-11-08 04:00,9122.21,9259.48,9053.58,8148.34,2019-11-08 04:00,9219.64,保护性平仓,第0K(成交当根),0,0,-0.7098,是
480,做空,2019-10-22 00:00,2019-10-22 08:00,8150.0,101.65,8048.35,8334.57,成交,1.84,4.014,8000.0,2019-10-23 04:00,,2019,2019-10-23 04:00,8048.35,8150.0,7997.52,7172.0,2019-10-23 04:00,8020.89,保护性平仓,第0K(成交当根),0,0,0.2701,是
481,做多,2019-10-19 20:00,2019-10-20 04:00,8108.54,104.87,8213.41,8108.54,成交,1.547,1.547,8234.01,2019-10-21 00:00,,2019,2019-10-21 00:00,8213.41,8108.54,8265.84,9892.42,2019-10-21 00:00,8229.17,保护性平仓,第0K(成交当根),0,0,0.1503,是
482,做空,2019-10-16 00:00,2019-10-16 08:00,8080.0,114.39,7965.61,8408.62,成交,2.225,6.046,7900.24,2019-10-16 20:00,,2019,2019-10-16 20:00,7965.61,8080.0,7908.42,7110.4,2019-10-16 20:00,7955.01,保护性平仓,第0K(成交当根),0,0,0.0927,否
483,做多,2019-10-07 20:00,2019-10-08 04:00,8330.0,155.01,8485.01,8330.0,成交,4.442,4.442,8700.0,2019-10-09 20:00,,2019,2019-10-09 20:00,8485.01,8330.0,8562.51,10162.6,2019-10-09 20:00,8550.09,保护性平仓,第0K(成交当根),0,0,0.4199,是
484,做空,2019-09-24 08:00,2019-09-24 16:00,9603.5,130.37,9473.13,9968.49,成交,2.031,5.618,9408.47,2019-09-24 20:00,,2019,2019-09-24 20:00,9473.13,9603.5,9407.94,8451.08,2019-09-24 20:00,9530.0,保护性平仓,第0K(成交当根),0,0,-0.4362,是
485,做空,2019-09-22 12:00,2019-09-22 20:00,9857.0,127.12,9729.88,10089.52,成交,1.502,3.772,9708.91,2019-09-23 20:00,,2019,2019-09-23 20:00,9729.88,9857.0,9666.31,8674.16,2019-09-23 20:00,9857.0,ATR止损,成交当根(1m消歧),,0,-1.0,是
486,做空,2019-09-21 00:00,2019-09-21 08:00,10070.5,128.52,9941.98,10279.3,成交,1.568,3.567,9912.63,2019-09-21 20:00,,2019,2019-09-21 20:00,9941.98,10070.5,9877.73,8862.04,2019-09-21 20:00,10037.11,保护性平仓,第0K(成交当根),0,0,-0.7402,否
487,做空,2019-09-18 20:00,2019-09-19 04:00,10097.92,110.25,9987.67,10270.63,成交,5.624,7.211,9530.02,2019-09-19 08:00,,2019,2019-09-19 08:00,9987.67,10097.92,9932.54,8886.17,2019-09-20 00:00,9987.67,成本线止损,,,4,0.0,是
