signal_time,direction,breakthrough,entry_kama,exit_time,exit_price,final_return,max_excursion,duration_bars,duration_hours,dd1,dd1_time,dd2,dd2_time,dd3,dd3_time,exited_by_stop
2020-04-29 04:00:00+00:00,long,7879.99,7624.547534808025,2020-04-30 08:00:00+00:00,8955.915795638894,0.1365389798259761,0.2030180241345484,7,28.0,0.0495216542392406,2020-04-30 08:00:00+00:00,0.0136191265233402,2020-04-30 04:00:00+00:00,0.0,2020-04-29 08:00:00+00:00,True
2020-12-16 12:00:00+00:00,long,19897.7,19226.15801070564,2020-12-17 16:00:00+00:00,22495.975160047117,0.130581683312499,0.2005427763007785,7,28.0,0.0187430723185696,2020-12-17 16:00:00+00:00,0.0,2020-12-16 16:00:00+00:00,0.0,,True
2023-01-12 00:00:00+00:00,long,18013.2,17480.866533433273,2023-01-15 00:00:00+00:00,20677.246526713025,0.1478941291227002,0.1960118135589456,18,72.0,0.0125212537447073,2023-01-14 08:00:00+00:00,0.0064195223831377,2023-01-12 12:00:00+00:00,0.0,2023-01-12 04:00:00+00:00,True
2022-11-08 16:00:00+00:00,short,19200.0,20021.45332110687,2022-11-10 04:00:00+00:00,16856.186142098264,0.122073638432382,0.1946562499999999,9,36.0,0.0370971326961546,2022-11-10 04:00:00+00:00,0.0198577461658146,2022-11-10 00:00:00+00:00,0.0,2022-11-08 20:00:00+00:00,True
2021-01-20 00:00:00+00:00,short,35850.0,36960.76031080164,2021-01-22 16:00:00+00:00,33323.5439718137,0.0704729714975258,0.1944211994421199,16,64.0,0.0669655531052517,2021-01-22 16:00:00+00:00,0.0386867122908167,2021-01-22 12:00:00+00:00,0.0339767972968429,2021-01-20 20:00:00+00:00,True
2023-03-13 00:00:00+00:00,long,22184.0,20747.699526020057,2023-03-14 16:00:00+00:00,24502.237762131736,0.1045004400528189,0.1940993508835197,10,40.0,0.0326421291096934,2023-03-14 16:00:00+00:00,0.015989951718363,2023-03-13 08:00:00+00:00,0.0,2023-03-13 04:00:00+00:00,True
2020-12-25 08:00:00+00:00,long,23836.0,23291.45243788055,2020-12-27 12:00:00+00:00,26775.19695136616,0.1233091521801542,0.1939855680483302,13,52.0,0.0101076080732247,2020-12-27 12:00:00+00:00,0.005563136180921,2020-12-26 04:00:00+00:00,0.0,2020-12-25 12:00:00+00:00,True
2025-02-21 16:00:00+00:00,short,96838.1,97471.12086724553,2025-02-28 12:00:00+00:00,84330.22044748941,0.1291627939056073,0.1924645361691318,41,164.0,0.0418123882800964,2025-02-28 12:00:00+00:00,0.0257027681024578,2025-02-27 08:00:00+00:00,0.0218118025348629,2025-02-27 04:00:00+00:00,True
2022-06-13 04:00:00+00:00,short,24864.2,27405.77503535539,2022-06-15 16:00:00+00:00,22210.738018820502,0.1067181723594362,0.1916007754120381,15,60.0,0.0313498203019203,2022-06-15 16:00:00+00:00,0.027394929385741,2022-06-14 04:00:00+00:00,0.0,2022-06-13 08:00:00+00:00,True
2024-08-03 16:00:00+00:00,short,60473.3,63493.60964840384,2024-08-05 16:00:00+00:00,55258.93152279655,0.0862259621552561,0.1915771092366383,12,48.0,0.0426972359535716,2024-08-05 12:00:00+00:00,0.0088134440913126,2024-08-04 08:00:00+00:00,0.0003435000497826,2024-08-04 00:00:00+00:00,True
2022-11-07 04:00:00+00:00,short,20811.0,21090.065383519228,2022-11-08 16:00:00+00:00,20021.45332110687,0.0379389110995689,0.1912930661669309,9,36.0,0.005359467115841,2022-11-07 16:00:00+00:00,0.0015217058418191,2022-11-07 12:00:00+00:00,0.0,2022-11-07 08:00:00+00:00,True
2024-11-06 16:00:00+00:00,long,75656.1,71924.41358967777,2024-11-12 08:00:00+00:00,86956.4393014999,0.1493645496067057,0.1905199977265547,34,136.0,0.0209427198261637,2024-11-12 08:00:00+00:00,0.0106245178943078,2024-11-07 08:00:00+00:00,0.0103188810781701,2024-11-07 04:00:00+00:00,True
2020-07-25 16:00:00+00:00,long,9650.0,9517.798549191712,2020-07-28 08:00:00+00:00,10634.693299253087,0.1020407563992836,0.1904663212435233,16,64.0,0.0136065998164303,2020-07-28 04:00:00+00:00,0.010627387562006,2020-07-27 04:00:00+00:00,0.0102854451531442,2020-07-26 16:00:00+00:00,True
2023-10-23 00:00:00+00:00,long,30229.7,29738.897920024563,2023-10-24 12:00:00+00:00,33497.679620221126,0.108104930588829,0.1902830659913925,9,36.0,0.0253545586107091,2023-10-24 12:00:00+00:00,0.0013266375315149,2023-10-24 04:00:00+00:00,0.0,2023-10-23 04:00:00+00:00,True
2020-04-29 08:00:00+00:00,long,7964.4,7684.709041133701,2020-04-30 08:00:00+00:00,8955.915795638894,0.1244934703981334,0.1902679423434283,6,24.0,0.0495216542392406,2020-04-30 08:00:00+00:00,0.0136191265233402,2020-04-30 04:00:00+00:00,0.0,2020-04-29 12:00:00+00:00,True
2021-02-22 08:00:00+00:00,short,55200.0,56139.55222414133,2021-02-24 00:00:00+00:00,50092.38488107538,0.0925292594008083,0.1867061594202898,10,40.0,0.0824543234579522,2021-02-24 00:00:00+00:00,0.0521126769250887,2021-02-23 20:00:00+00:00,0.0352581489163335,2021-02-23 12:00:00+00:00,True
2022-07-14 16:00:00+00:00,long,20463.3,19767.760274094144,2022-07-21 00:00:00+00:00,22724.568810713303,0.1105036240837649,0.186367790141375,38,152.0,0.0570934112795714,2022-07-21 00:00:00+00:00,0.0467227068650713,2022-07-18 16:00:00+00:00,0.0310158434296364,2022-07-17 20:00:00+00:00,True
2025-02-23 08:00:00+00:00,short,96102.2,96988.07524757706,2025-02-28 12:00:00+00:00,84330.22044748941,0.1224943815283166,0.1862808551729305,31,124.0,0.0423567710061083,2025-02-28 12:00:00+00:00,0.0260518360763441,2025-02-27 08:00:00+00:00,0.022108027505158,2025-02-27 04:00:00+00:00,True
2025-02-23 12:00:00+00:00,short,96030.0,96903.08619216688,2025-02-28 12:00:00+00:00,84330.22044748941,0.1218346303500009,0.185669061751536,30,120.0,0.0424109456058941,2025-02-28 12:00:00+00:00,0.0260865949661825,2025-02-27 08:00:00+00:00,0.0221375244853456,2025-02-27 04:00:00+00:00,True
2021-05-21 12:00:00+00:00,short,38091.68,41066.698524700834,2021-05-24 08:00:00+00:00,37506.22448716148,0.0153696427366427,0.1836353765441692,17,68.0,0.1048551883903201,2021-05-24 08:00:00+00:00,0.0829323438435337,2021-05-24 04:00:00+00:00,0.0522313637807438,2021-05-22 12:00:00+00:00,True
