序号,方向,基准线K时间,确认K时间,基准线,ATR,触发线,6K极值,状态,波段涨跌幅%_基准线,波段涨跌幅%_极值基准,峰值价,峰值K时间,未成交错过%,年份,成交时间,入场价,初始止损,保护线,止盈目标,出场时间,出场价,出场原因,平仓细节,保护性平仓第几K,持仓K数,R值,1m消歧
894,做多,2023-06-27 20:00,2023-06-28 04:00,30998.5,420.96,31419.46,30998.5,跌破KAMA撤单,0.0,0.0,30998.5,2023-06-27 20:00,0.0,2023,,,,,,,,,,,,,
895,做多,2023-06-25 16:00,2023-06-26 00:00,30754.2,441.83,31196.03,31053.2,跌破KAMA撤单,0.0,-0.963,30754.2,2023-06-25 16:00,0.0,2023,,,,,,,,,,,,,
896,做多,2023-06-25 12:00,2023-06-25 20:00,31053.2,455.14,31508.34,31053.2,被新基准线替换,0.0,0.0,31053.2,2023-06-25 12:00,0.0,2023,,,,,,,,,,,,,
897,做多,2023-06-24 20:00,2023-06-25 04:00,30796.5,478.2,31274.7,30943.4,被新基准线替换,0.834,0.355,31053.2,2023-06-25 12:00,0.0,2023,,,,,,,,,,,,,
898,做多,2023-06-24 08:00,2023-06-24 16:00,30790.0,505.13,31295.13,31500.0,被新基准线替换,0.021,-2.233,30796.5,2023-06-24 20:00,0.0,2023,,,,,,,,,,,,,
899,做多,2023-06-24 04:00,2023-06-24 12:00,30943.4,510.59,31453.99,31500.0,被新基准线替换,0.0,-1.767,30943.4,2023-06-24 04:00,0.0,2023,,,,,,,,,,,,,
900,做多,2023-06-24 00:00,2023-06-24 08:00,31440.5,511.02,31951.52,31500.0,被新基准线替换,0.0,-0.189,31440.5,2023-06-24 00:00,0.0,2023,,,,,,,,,,,,,
901,做多,2023-06-23 20:00,2023-06-24 04:00,31500.0,493.74,31993.74,31500.0,被新基准线替换,0.0,0.0,31500.0,2023-06-23 20:00,0.0,2023,,,,,,,,,,,,,
902,做多,2023-06-22 00:00,2023-06-22 08:00,30822.0,453.65,31275.65,30822.0,跌破KAMA撤单,0.0,0.0,30822.0,2023-06-22 00:00,0.0,2023,,,,,,,,,,,,,
903,做多,2023-06-18 12:00,2023-06-18 20:00,26675.1,310.82,26985.92,26675.1,跌破KAMA撤单,0.129,0.129,26709.4,2023-06-19 04:00,0.0,2023,,,,,,,,,,,,,
904,做多,2023-06-17 16:00,2023-06-18 00:00,26649.0,344.57,26993.57,26900.0,被新基准线替换,0.098,-0.836,26675.1,2023-06-18 12:00,0.0,2023,,,,,,,,,,,,,
905,做多,2023-06-17 12:00,2023-06-17 20:00,26900.0,352.49,27252.49,26900.0,被新基准线替换,0.0,0.0,26900.0,2023-06-17 12:00,0.0,2023,,,,,,,,,,,,,
906,做多,2023-06-17 00:00,2023-06-17 08:00,26526.9,352.18,26879.08,26526.9,成交,1.406,1.406,26900.0,2023-06-17 12:00,,2023,2023-06-17 12:00,26879.08,26526.9,27055.16,32362.82,2023-06-17 12:00,26587.6,保护性平仓,第0K(成交当根),0,0.0,-0.8276,是
907,做空,2023-06-15 04:00,2023-06-15 12:00,24796.8,327.43,24469.37,26099.3,跌破KAMA撤单,0.08,5.066,24777.0,2023-06-15 16:00,0.0,2023,,,,,,,,,,,,,
908,做空,2023-06-10 12:00,2023-06-10 20:00,25445.0,349.6,25095.4,26775.0,跌破KAMA撤单,0.57,5.509,25300.0,2023-06-11 00:00,0.0,2023,,,,,,,,,,,,,
909,做多,2023-06-07 16:00,2023-06-08 00:00,26968.0,382.72,27350.72,27394.4,跌破KAMA撤单,0.0,-1.557,26968.0,2023-06-07 16:00,0.0,2023,,,,,,,,,,,,,
910,做多,2023-06-07 12:00,2023-06-07 20:00,26973.9,369.32,27343.22,27394.4,被新基准线替换,0.0,-1.535,26973.9,2023-06-07 12:00,0.0,2023,,,,,,,,,,,,,
911,做多,2023-06-07 08:00,2023-06-07 16:00,27394.4,376.5,27770.9,27394.4,被新基准线替换,0.0,0.0,27394.4,2023-06-07 08:00,0.0,2023,,,,,,,,,,,,,
912,做空,2023-06-06 08:00,2023-06-06 16:00,25585.4,299.17,25286.23,26831.2,跌破KAMA撤单,1.031,5.626,25321.6,2023-06-06 20:00,0.0,2023,,,,,,,,,,,,,
913,做空,2023-06-06 04:00,2023-06-06 12:00,25496.2,304.5,25191.7,26861.4,被新基准线替换,0.0,5.082,25496.2,2023-06-06 04:00,0.0,2023,,,,,,,,,,,,,
914,做空,2023-06-06 00:00,2023-06-06 08:00,25360.1,301.91,25058.19,27125.0,被新基准线替换,0.0,6.507,25360.1,2023-06-06 00:00,0.0,2023,,,,,,,,,,,,,
915,做空,2023-06-01 12:00,2023-06-01 20:00,26742.0,325.77,26416.23,27347.9,跌破KAMA撤单,0.989,3.182,26477.6,2023-06-02 08:00,0.0,2023,,,,,,,,,,,,,
916,做空,2023-06-01 08:00,2023-06-01 16:00,26600.0,335.83,26264.17,27347.9,被新基准线替换,0.0,2.735,26600.0,2023-06-01 08:00,0.0,2023,,,,,,,,,,,,,
917,做多,2023-05-29 08:00,2023-05-29 16:00,28442.0,303.46,28745.46,28442.0,跌破KAMA撤单,0.0,0.0,28442.0,2023-05-29 08:00,0.0,2023,,,,,,,,,,,,,
918,做多,2023-05-27 04:00,2023-05-27 12:00,26796.6,276.25,27072.85,26925.0,跌破KAMA撤单,0.0,-0.477,26796.6,2023-05-27 04:00,0.0,2023,,,,,,,,,,,,,
919,做多,2023-05-27 00:00,2023-05-27 08:00,26829.0,284.13,27113.13,26925.0,被新基准线替换,0.0,-0.357,26829.0,2023-05-27 00:00,0.0,2023,,,,,,,,,,,,,
920,做多,2023-05-26 20:00,2023-05-27 04:00,26925.0,287.09,27212.09,26925.0,被新基准线替换,0.0,0.0,26925.0,2023-05-26 20:00,0.0,2023,,,,,,,,,,,,,
921,做空,2023-05-25 08:00,2023-05-25 16:00,25850.0,291.62,25558.38,26834.0,跌破KAMA撤单,0.0,3.667,25850.0,2023-05-25 08:00,0.0,2023,,,,,,,,,,,,,
922,做空,2023-05-24 20:00,2023-05-25 04:00,26060.0,282.5,25777.5,27244.0,被新基准线替换,0.806,5.117,25850.0,2023-05-25 08:00,0.0,2023,,,,,,,,,,,,,
923,做多,2023-05-23 12:00,2023-05-23 20:00,27527.5,270.61,27798.11,27527.5,跌破KAMA撤单,0.0,0.0,27527.5,2023-05-23 12:00,0.0,2023,,,,,,,,,,,,,
924,做空,2023-05-22 08:00,2023-05-22 16:00,26500.0,255.49,26244.51,27077.7,跌破KAMA撤单,0.0,2.133,26500.0,2023-05-22 08:00,0.0,2023,,,,,,,,,,,,,
925,做空,2023-05-21 16:00,2023-05-22 00:00,26750.0,265.32,26484.68,27288.0,被新基准线替换,0.935,2.888,26500.0,2023-05-22 08:00,0.0,2023,,,,,,,,,,,,,
926,做多,2023-05-18 08:00,2023-05-18 16:00,27482.7,337.76,27820.46,27500.0,跌破KAMA撤单,0.0,-0.063,27482.7,2023-05-18 08:00,0.0,2023,,,,,,,,,,,,,
927,做多,2023-05-18 04:00,2023-05-18 12:00,27500.0,344.87,27844.87,27500.0,被新基准线替换,0.0,0.0,27500.0,2023-05-18 04:00,0.0,2023,,,,,,,,,,,,,
928,做多,2023-05-15 12:00,2023-05-15 20:00,27550.0,363.56,27913.56,27550.0,跌破KAMA撤单,0.363,0.363,27650.0,2023-05-16 00:00,0.0,2023,,,,,,,,,,,,,
929,做多,2023-05-14 20:00,2023-05-15 04:00,27200.0,365.85,27565.85,27200.0,跌破KAMA撤单,0.29,0.29,27279.0,2023-05-15 08:00,0.0,2023,,,,,,,,,,,,,
930,做空,2023-05-12 12:00,2023-05-12 20:00,26100.1,454.71,25645.39,27630.0,跌破KAMA撤单,1.338,6.801,25751.0,2023-05-13 00:00,0.0,2023,,,,,,,,,,,,,
931,做空,2023-05-09 04:00,2023-05-09 12:00,27250.0,427.35,26822.65,28249.0,跌破KAMA撤单,0.0,3.536,27250.0,2023-05-09 04:00,0.0,2023,,,,,,,,,,,,,
932,做多,2023-05-05 08:00,2023-05-05 16:00,29551.0,440.69,29991.69,29551.0,跌破KAMA撤单,0.0,0.0,29551.0,2023-05-05 08:00,0.0,2023,,,,,,,,,,,,,
933,做多,2023-05-04 20:00,2023-05-05 04:00,29221.5,444.17,29665.67,29380.0,被新基准线替换,1.128,0.582,29551.0,2023-05-05 08:00,0.0,2023,,,,,,,,,,,,,
934,做多,2023-05-04 16:00,2023-05-05 00:00,29380.0,438.0,29818.0,29380.0,被新基准线替换,0.0,0.0,29380.0,2023-05-04 16:00,0.0,2023,,,,,,,,,,,,,
935,做多,2023-05-04 04:00,2023-05-04 12:00,29258.4,462.87,29721.27,29258.4,被新基准线替换,0.416,0.416,29380.0,2023-05-04 16:00,0.0,2023,,,,,,,,,,,,,
936,做空,2023-05-02 04:00,2023-05-02 12:00,27650.0,466.1,27183.9,28700.0,跌破KAMA撤单,0.0,3.659,27650.0,2023-05-02 04:00,0.0,2023,,,,,,,,,,,,,
937,做多,2023-04-30 20:00,2023-05-01 04:00,29950.0,428.43,30378.43,29950.0,跌破KAMA撤单,0.0,0.0,29950.0,2023-04-30 20:00,0.0,2023,,,,,,,,,,,,,
938,做空,2023-04-22 08:00,2023-04-22 16:00,27126.0,419.25,26706.75,28300.0,跌破KAMA撤单,0.0,4.148,27126.0,2023-04-22 08:00,0.0,2023,,,,,,,,,,,,,
939,做空,2023-04-22 04:00,2023-04-22 12:00,27100.0,429.0,26671.0,28332.3,被新基准线替换,0.0,4.349,27100.0,2023-04-22 04:00,0.0,2023,,,,,,,,,,,,,
940,做空,2023-04-21 00:00,2023-04-21 08:00,27983.0,423.28,27559.72,29078.0,跌破KAMA撤单,0.654,4.395,27800.0,2023-04-21 12:00,0.0,2023,,,,,,,,,,,,,
941,做空,2023-04-20 08:00,2023-04-20 16:00,28520.2,406.89,28113.31,30067.1,成交,1.884,6.931,27983.0,2023-04-21 00:00,,2023,2023-04-21 00:00,28113.31,28520.2,27909.87,25097.78,2023-04-21 00:00,28091.2,保护性平仓,第0K(成交当根),0,0.0,0.0543,是
942,做空,2023-04-19 16:00,2023-04-20 00:00,28800.0,383.6,28416.4,30450.0,被新基准线替换,0.972,6.338,28520.2,2023-04-20 08:00,0.0,2023,,,,,,,,,,,,,
943,做多,2023-04-19 04:00,2023-04-19 12:00,30450.0,337.26,30787.26,30480.0,跌破KAMA撤单,0.0,-0.098,30450.0,2023-04-19 04:00,0.0,2023,,,,,,,,,,,,,
944,做多,2023-04-18 20:00,2023-04-19 04:00,30480.0,338.12,30818.12,30480.0,被新基准线替换,0.0,0.0,30480.0,2023-04-18 20:00,0.0,2023,,,,,,,,,,,,,
945,做空,2023-04-17 20:00,2023-04-18 04:00,29219.9,320.07,28899.83,30399.9,跌破KAMA撤单,0.485,4.348,29078.1,2023-04-18 08:00,0.0,2023,,,,,,,,,,,,,
946,做多,2023-04-11 08:00,2023-04-11 16:00,30491.0,360.41,30851.41,30491.0,跌破KAMA撤单,0.239,0.239,30564.0,2023-04-12 00:00,0.0,2023,,,,,,,,,,,,,
947,做多,2023-04-10 08:00,2023-04-10 16:00,28420.0,281.14,28701.14,28539.1,成交,3.096,2.666,29300.0,2023-04-11 00:00,,2023,2023-04-11 00:00,28701.14,28420.0,28841.72,34672.4,2023-04-12 04:00,30005.59,KAMA跟踪,,,7.0,4.6398,是
948,做多,2023-04-10 04:00,2023-04-10 12:00,28539.1,285.94,28825.04,28539.1,被新基准线替换,0.0,0.0,28539.1,2023-04-10 04:00,0.0,2023,,,,,,,,,,,,,
949,做多,2023-04-05 08:00,2023-04-05 16:00,28800.0,430.73,29230.73,28800.0,跌破KAMA撤单,0.0,0.0,28800.0,2023-04-05 08:00,0.0,2023,,,,,,,,,,,,,
950,做多,2023-03-30 08:00,2023-03-30 16:00,29184.8,525.95,29710.75,29184.8,跌破KAMA撤单,0.0,0.0,29184.8,2023-03-30 08:00,0.0,2023,,,,,,,,,,,,,
951,做多,2023-03-29 20:00,2023-03-30 04:00,28589.5,514.5,29104.0,28649.9,成交,2.082,1.867,29184.8,2023-03-30 08:00,,2023,2023-03-30 08:00,29104.0,28589.5,29361.25,34879.19,2023-03-30 08:00,28589.5,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
952,做多,2023-03-29 16:00,2023-03-30 00:00,28649.9,521.69,29171.59,28649.9,被新基准线替换,0.0,0.0,28649.9,2023-03-29 16:00,0.0,2023,,,,,,,,,,,,,
953,做空,2023-03-27 20:00,2023-03-28 04:00,26480.0,539.64,25940.36,28138.3,跌破KAMA撤单,0.0,5.893,26480.0,2023-03-27 20:00,0.0,2023,,,,,,,,,,,,,
954,做多,2023-03-27 08:00,2023-03-27 16:00,28019.4,518.33,28537.73,28186.9,跌破KAMA撤单,0.0,-0.594,28019.4,2023-03-27 08:00,0.0,2023,,,,,,,,,,,,,
955,做多,2023-03-27 04:00,2023-03-27 12:00,28138.3,531.82,28670.12,28186.9,被新基准线替换,0.0,-0.172,28138.3,2023-03-27 04:00,0.0,2023,,,,,,,,,,,,,
956,做多,2023-03-26 20:00,2023-03-27 04:00,28186.9,544.43,28731.33,28186.9,被新基准线替换,0.0,0.0,28186.9,2023-03-26 20:00,0.0,2023,,,,,,,,,,,,,
957,做多,2023-03-18 08:00,2023-03-18 16:00,27726.4,708.49,28434.89,27763.4,跌破KAMA撤单,0.0,-0.133,27726.4,2023-03-18 08:00,0.0,2023,,,,,,,,,,,,,
958,做多,2023-03-18 04:00,2023-03-18 12:00,27763.4,710.17,28473.57,27763.4,被新基准线替换,0.0,0.0,27763.4,2023-03-18 04:00,0.0,2023,,,,,,,,,,,,,
959,做多,2023-03-17 16:00,2023-03-18 00:00,26980.0,682.91,27662.91,26980.0,成交,2.904,2.904,27763.4,2023-03-18 04:00,,2023,2023-03-18 04:00,27662.91,26980.0,28004.37,32915.6,2023-03-18 04:00,27384.0,保护性平仓,第0K(成交当根),0,0.0,-0.4084,是
960,做多,2023-03-13 20:00,2023-03-14 04:00,24517.2,552.72,25069.92,24517.2,成交,8.046,8.046,26489.9,2023-03-14 20:00,,2023,2023-03-14 20:00,25069.92,24517.2,25346.28,29910.98,2023-03-14 20:00,24517.2,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
961,做多,2023-03-13 08:00,2023-03-13 16:00,22598.0,438.71,23036.71,22598.0,成交,8.493,8.493,24517.2,2023-03-13 20:00,,2023,2023-03-13 20:00,23036.71,22598.0,23256.07,27569.56,2023-03-15 00:00,24502.24,KAMA跟踪,,,7.0,3.3405,是
962,做空,2023-03-09 04:00,2023-03-09 12:00,21540.5,271.44,21269.06,22222.0,成交,3.67,6.624,20750.0,2023-03-10 00:00,,2023,2023-03-10 00:00,21269.06,21540.5,21133.34,18955.64,2023-03-10 20:00,20190.0,KAMA跟踪,,,5.0,3.9753,是
963,做空,2023-03-04 12:00,2023-03-04 20:00,22262.2,324.96,21937.24,22495.2,跌破KAMA撤单,0.515,1.546,22147.5,2023-03-05 04:00,0.0,2023,,,,,,,,,,,,,
964,做空,2023-03-04 04:00,2023-03-04 12:00,22126.0,348.9,21777.1,22495.2,被新基准线替换,0.0,1.641,22126.0,2023-03-04 04:00,0.0,2023,,,,,,,,,,,,,
965,做空,2023-03-03 20:00,2023-03-04 04:00,22120.1,361.68,21758.42,23560.0,被新基准线替换,0.0,6.112,22120.1,2023-03-03 20:00,0.0,2023,,,,,,,,,,,,,
966,做空,2023-03-03 08:00,2023-03-03 16:00,21883.2,381.65,21501.55,23560.0,被新基准线替换,0.0,7.117,21883.2,2023-03-03 08:00,0.0,2023,,,,,,,,,,,,,
967,做多,2023-02-27 04:00,2023-02-27 12:00,23675.0,347.4,24022.4,23675.0,跌破KAMA撤单,0.0,0.0,23675.0,2023-02-27 04:00,0.0,2023,,,,,,,,,,,,,
968,做空,2023-02-25 04:00,2023-02-25 12:00,22966.0,428.87,22537.13,24029.3,跌破KAMA撤单,1.158,5.532,22700.0,2023-02-26 04:00,0.0,2023,,,,,,,,,,,,,
969,做空,2023-02-25 00:00,2023-02-25 08:00,22800.0,432.12,22367.88,24138.6,被新基准线替换,0.0,5.545,22800.0,2023-02-25 00:00,0.0,2023,,,,,,,,,,,,,
970,做多,2023-02-16 08:00,2023-02-16 16:00,24934.1,345.82,25279.92,24934.1,成交,1.427,1.427,25290.0,2023-02-17 00:00,,2023,2023-02-17 00:00,25279.92,24934.1,25452.83,30419.6,2023-02-17 00:00,24934.1,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
971,做多,2023-02-15 04:00,2023-02-15 12:00,22275.0,263.29,22538.29,22320.0,成交,2.918,2.71,22924.9,2023-02-15 20:00,,2023,2023-02-15 20:00,22538.29,22275.0,22669.93,27175.5,2023-02-17 04:00,24634.22,KAMA跟踪,,,8.0,7.9606,否
972,做多,2023-02-14 20:00,2023-02-15 04:00,22320.0,265.74,22585.74,22320.0,被新基准线替换,0.0,0.0,22320.0,2023-02-14 20:00,0.0,2023,,,,,,,,,,,,,
973,做空,2023-02-11 12:00,2023-02-11 20:00,21630.6,283.64,21346.96,21897.0,跌破KAMA撤单,0.141,1.356,21600.0,2023-02-12 00:00,0.0,2023,,,,,,,,,,,,,
974,做空,2023-02-11 08:00,2023-02-11 16:00,21594.4,294.66,21299.74,21917.8,被新基准线替换,0.0,1.476,21594.4,2023-02-11 08:00,0.0,2023,,,,,,,,,,,,,
975,做空,2023-02-11 04:00,2023-02-11 12:00,21405.0,303.62,21101.38,21917.8,被新基准线替换,0.0,2.34,21405.0,2023-02-11 04:00,0.0,2023,,,,,,,,,,,,,
976,做空,2023-02-09 12:00,2023-02-09 20:00,22341.1,286.2,22054.9,23194.3,成交,2.144,5.744,21862.1,2023-02-10 00:00,,2023,2023-02-10 00:00,22054.9,22341.1,21911.79,19660.17,2023-02-10 00:00,22027.3,保护性平仓,第0K(成交当根),0,0.0,0.0964,是
977,做空,2023-02-06 12:00,2023-02-06 20:00,22600.0,276.22,22323.78,23373.6,跌破KAMA撤单,0.0,3.31,22600.0,2023-02-06 12:00,0.0,2023,,,,,,,,,,,,,
978,做空,2023-02-06 00:00,2023-02-06 08:00,22741.0,275.45,22465.55,23436.0,被新基准线替换,0.62,3.567,22600.0,2023-02-06 12:00,0.0,2023,,,,,,,,,,,,,
979,做多,2023-02-02 08:00,2023-02-02 16:00,24281.4,349.63,24631.03,24281.4,跌破KAMA撤单,0.0,0.0,24281.4,2023-02-02 08:00,0.0,2023,,,,,,,,,,,,,
980,做空,2023-01-31 16:00,2023-02-01 00:00,22803.0,329.61,22473.39,23247.0,跌破KAMA撤单,0.0,1.91,22803.0,2023-01-31 16:00,0.0,2023,,,,,,,,,,,,,
981,做空,2023-01-31 12:00,2023-01-31 20:00,22735.5,337.29,22398.21,23295.8,被新基准线替换,0.0,2.405,22735.5,2023-01-31 12:00,0.0,2023,,,,,,,,,,,,,
982,做空,2023-01-31 08:00,2023-01-31 16:00,22715.3,342.17,22373.13,23678.6,被新基准线替换,0.0,4.068,22715.3,2023-01-31 08:00,0.0,2023,,,,,,,,,,,,,
983,做空,2023-01-31 04:00,2023-01-31 12:00,22484.2,349.74,22134.46,23767.0,被新基准线替换,0.0,5.397,22484.2,2023-01-31 04:00,0.0,2023,,,,,,,,,,,,,
984,做多,2023-01-30 04:00,2023-01-30 12:00,23910.1,326.3,24236.4,23962.7,跌破KAMA撤单,0.0,-0.22,23910.1,2023-01-30 04:00,0.0,2023,,,,,,,,,,,,,
985,做多,2023-01-30 00:00,2023-01-30 08:00,23962.7,327.15,24289.85,23962.7,被新基准线替换,0.0,0.0,23962.7,2023-01-30 00:00,0.0,2023,,,,,,,,,,,,,
986,做多,2023-01-28 08:00,2023-01-28 16:00,23185.0,355.02,23540.02,23500.0,跌破KAMA撤单,0.0,-1.34,23185.0,2023-01-28 08:00,0.0,2023,,,,,,,,,,,,,
987,做多,2023-01-28 04:00,2023-01-28 12:00,23500.0,365.75,23865.75,23500.0,被新基准线替换,0.0,0.0,23500.0,2023-01-28 04:00,0.0,2023,,,,,,,,,,,,,
988,做空,2023-01-25 08:00,2023-01-25 16:00,22310.5,372.78,21937.72,23086.4,跌破KAMA撤单,0.0,3.361,22310.5,2023-01-25 08:00,0.0,2023,,,,,,,,,,,,,
989,做多,2023-01-14 20:00,2023-01-15 04:00,21240.0,361.26,21601.26,21544.0,跌破KAMA撤单,0.0,-1.411,21240.0,2023-01-14 20:00,0.0,2023,,,,,,,,,,,,,
990,做多,2023-01-14 08:00,2023-01-14 16:00,21544.0,323.51,21867.51,21544.0,被新基准线替换,0.0,0.0,21544.0,2023-01-14 08:00,0.0,2023,,,,,,,,,,,,,
991,做多,2023-01-13 04:00,2023-01-13 12:00,19120.0,215.34,19335.34,19120.0,成交,1.454,1.454,19398.0,2023-01-14 00:00,,2023,2023-01-14 00:00,19335.34,19120.0,19443.01,23326.4,2023-01-14 00:00,19354.2,保护性平仓,第0K(成交当根),0,0.0,0.0876,是
992,做多,2023-01-12 08:00,2023-01-12 16:00,18400.0,147.77,18547.77,18400.0,成交,3.601,3.601,19062.5,2023-01-13 00:00,,2023,2023-01-13 00:00,18547.77,18400.0,18621.66,22448.0,2023-01-15 08:00,20677.25,KAMA跟踪,,,14.0,14.4104,是
993,做多,2023-01-11 08:00,2023-01-11 16:00,17500.0,105.19,17605.19,17500.0,成交,2.933,2.933,18013.2,2023-01-12 04:00,,2023,2023-01-12 04:00,17605.19,17500.0,17657.78,21350.0,2023-01-14 08:00,21350.0,固定止盈,,,13.0,35.6006,否
994,做多,2023-01-07 16:00,2023-01-08 00:00,16946.4,92.84,17039.24,17030.0,成交,1.385,0.887,17181.1,2023-01-09 04:00,,2023,2023-01-09 04:00,17039.24,16946.4,17085.66,20674.61,2023-01-10 04:00,17124.63,KAMA跟踪,,,6.0,0.9197,是
995,做多,2023-01-07 08:00,2023-01-07 16:00,16973.6,98.93,17072.53,17030.0,被新基准线替换,0.0,-0.331,16973.6,2023-01-07 08:00,0.0,2023,,,,,,,,,,,,,
996,做多,2023-01-07 04:00,2023-01-07 12:00,17030.0,101.57,17131.57,17030.0,被新基准线替换,0.0,0.0,17030.0,2023-01-07 04:00,0.0,2023,,,,,,,,,,,,,
997,做多,2023-01-05 08:00,2023-01-05 16:00,16869.0,98.58,16967.58,16984.6,跌破KAMA撤单,0.023,-0.658,16872.8,2023-01-05 20:00,0.0,2023,,,,,,,,,,,,,
998,做多,2023-01-05 00:00,2023-01-05 08:00,16984.6,100.41,17085.01,16984.6,被新基准线替换,0.0,0.0,16984.6,2023-01-05 00:00,0.0,2023,,,,,,,,,,,,,
999,做多,2023-01-02 16:00,2023-01-03 00:00,16764.0,92.44,16856.44,16767.8,跌破KAMA撤单,0.209,0.186,16799.0,2023-01-03 04:00,0.0,2023,,,,,,,,,,,,,
1000,做多,2023-01-02 12:00,2023-01-02 20:00,16767.8,93.72,16861.52,16767.8,被新基准线替换,0.0,0.0,16767.8,2023-01-02 12:00,0.0,2023,,,,,,,,,,,,,
1001,做空,2022-12-29 04:00,2022-12-29 12:00,16455.6,112.03,16343.57,16778.3,跌破KAMA撤单,0.0,1.923,16455.6,2022-12-29 04:00,0.0,2022,,,,,,,,,,,,,
1002,做空,2022-12-28 08:00,2022-12-28 16:00,16541.0,107.71,16433.29,16874.8,跌破KAMA撤单,0.0,1.978,16541.0,2022-12-28 08:00,0.0,2022,,,,,,,,,,,,,
1003,做多,2022-12-21 08:00,2022-12-21 16:00,16918.2,183.15,17101.35,17049.6,跌破KAMA撤单,0.035,-0.736,16924.2,2022-12-21 20:00,0.0,2022,,,,,,,,,,,,,
1004,做多,2022-12-21 04:00,2022-12-21 12:00,16918.7,185.31,17104.01,17049.6,被新基准线替换,0.0,-0.768,16918.7,2022-12-21 04:00,0.0,2022,,,,,,,,,,,,,
1005,做多,2022-12-21 00:00,2022-12-21 08:00,16927.5,190.14,17117.64,17049.6,被新基准线替换,0.0,-0.716,16927.5,2022-12-21 00:00,0.0,2022,,,,,,,,,,,,,
1006,做多,2022-12-20 20:00,2022-12-21 04:00,17049.6,191.52,17241.12,17049.6,被新基准线替换,0.0,0.0,17049.6,2022-12-20 20:00,0.0,2022,,,,,,,,,,,,,
1007,做空,2022-12-18 16:00,2022-12-19 00:00,16656.0,174.69,16481.31,16795.0,跌破KAMA撤单,0.0,0.828,16656.0,2022-12-18 16:00,0.0,2022,,,,,,,,,,,,,
1008,做空,2022-12-18 04:00,2022-12-18 12:00,16677.4,188.85,16488.55,16790.0,被新基准线替换,0.128,0.798,16656.0,2022-12-18 16:00,0.0,2022,,,,,,,,,,,,,
1009,做空,2022-12-18 00:00,2022-12-18 08:00,16639.0,192.86,16446.14,16790.0,被新基准线替换,0.0,0.899,16639.0,2022-12-18 00:00,0.0,2022,,,,,,,,,,,,,
1010,做空,2022-12-17 20:00,2022-12-18 04:00,16633.1,199.09,16434.01,16945.6,被新基准线替换,0.0,1.844,16633.1,2022-12-17 20:00,0.0,2022,,,,,,,,,,,,,
1011,做空,2022-12-17 08:00,2022-12-17 16:00,16571.8,215.65,16356.15,17510.5,被新基准线替换,0.0,5.361,16571.8,2022-12-17 08:00,0.0,2022,,,,,,,,,,,,,
1012,做空,2022-12-17 04:00,2022-12-17 12:00,16521.1,219.19,16301.91,17528.0,被新基准线替换,0.0,5.745,16521.1,2022-12-17 04:00,0.0,2022,,,,,,,,,,,,,
1013,做空,2022-12-16 04:00,2022-12-16 12:00,17258.0,190.9,17067.1,17744.3,成交,2.016,4.702,16910.0,2022-12-16 16:00,,2022,2022-12-16 16:00,17067.1,17258.0,16971.65,15187.04,2022-12-16 16:00,17018.6,保护性平仓,第0K(成交当根),0,0.0,0.2541,是
1014,做多,2022-12-13 20:00,2022-12-14 04:00,18100.0,158.8,18258.8,18100.0,成交,1.657,1.657,18400.0,2022-12-15 00:00,,2022,2022-12-15 00:00,18258.8,18100.0,18338.2,22082.0,2022-12-15 00:00,18100.0,ATR止损,成交当根(1m消歧),,0.0,-1.0,是
1015,做多,2022-12-13 04:00,2022-12-13 12:00,17237.9,117.27,17355.17,17237.9,成交,1.595,1.595,17512.9,2022-12-13 16:00,,2022,2022-12-13 16:00,17355.17,17237.9,17413.81,21030.24,2022-12-15 00:00,17839.31,KAMA跟踪,,,8.0,4.1283,是
1016,做空,2022-12-12 16:00,2022-12-13 00:00,16895.5,114.19,16781.31,17265.0,跌破KAMA撤单,0.0,2.14,16895.5,2022-12-12 16:00,0.0,2022,,,,,,,,,,,,,
1017,做空,2022-12-12 12:00,2022-12-12 20:00,16894.3,114.76,16779.54,17265.0,被新基准线替换,0.0,2.147,16894.3,2022-12-12 12:00,0.0,2022,,,,,,,,,,,,,
1018,做空,2022-12-12 08:00,2022-12-12 16:00,16865.0,118.44,16746.56,17265.0,被新基准线替换,0.0,2.317,16865.0,2022-12-12 08:00,0.0,2022,,,,,,,,,,,,,
1019,做空,2022-12-08 00:00,2022-12-08 08:00,16768.5,158.62,16609.88,17130.0,跌破KAMA撤单,0.346,2.45,16710.4,2022-12-08 16:00,0.0,2022,,,,,,,,,,,,,
1020,做空,2022-12-07 20:00,2022-12-08 04:00,16754.6,163.23,16591.37,17130.0,被新基准线替换,0.0,2.191,16754.6,2022-12-07 20:00,0.0,2022,,,,,,,,,,,,,
1021,做空,2022-12-07 16:00,2022-12-08 00:00,16655.0,164.87,16490.13,17130.0,被新基准线替换,0.0,2.773,16655.0,2022-12-07 16:00,0.0,2022,,,,,,,,,,,,,
1022,做空,2022-12-06 16:00,2022-12-07 00:00,16899.9,164.43,16735.47,17124.6,跌破KAMA撤单,0.0,1.312,16899.9,2022-12-06 16:00,0.0,2022,,,,,,,,,,,,,
